Genome	KO	DRAMPresent	METABOLICPresent	METABOLICHitCount	PresencePattern
SGB_002	K24568	false	true	3	METABOLIC only
SGB_002	K24569	false	true	3	METABOLIC only
SGB_002	K24866	false	true	1	METABOLIC only
SGB_003	K00012	true	true	1	Both
SGB_003	K00018	true	true	1	Both
SGB_003	K00029	true	true	1	Both
SGB_003	K00059	true	true	1	Both
SGB_003	K00067	true	true	1	Both
SGB_003	K00077	true	true	1	Both
SGB_003	K00088	true	true	1	Both
SGB_003	K00099	true	true	1	Both
SGB_003	K00133	true	true	1	Both
SGB_003	K00134	true	true	1	Both
SGB_003	K00174	true	true	2	Both
SGB_003	K00175	true	true	2	Both
SGB_003	K00176	true	true	1	Both
SGB_003	K00177	true	true	1	Both
SGB_003	K00215	true	true	1	Both
SGB_003	K00231	true	true	1	Both
SGB_003	K00239	true	true	1	Both
SGB_003	K00240	true	true	1	Both
SGB_003	K00241	true	true	1	Both
SGB_003	K00248	true	true	1	Both
SGB_003	K00249	false	true	1	METABOLIC only
SGB_003	K00275	true	true	1	Both
SGB_003	K00278	true	true	1	Both
SGB_003	K00281	true	true	1	Both
SGB_003	K00287	true	true	1	Both
SGB_003	K00294	true	true	1	Both
SGB_003	K00382	true	true	1	Both
SGB_003	K00425	true	true	1	Both
SGB_003	K00426	true	true	1	Both
SGB_003	K00525	true	true	1	Both
SGB_003	K00560	true	true	1	Both
SGB_003	K00595	true	true	1	Both
SGB_003	K00600	true	true	1	Both
SGB_003	K00602	true	true	1	Both
SGB_003	K00603	true	true	1	Both
SGB_003	K00605	true	true	1	Both
SGB_003	K00606	true	true	1	Both
SGB_003	K00609	true	true	1	Both
SGB_003	K00610	true	true	1	Both
SGB_003	K00615	true	true	1	Both
SGB_003	K00616	true	true	1	Both
SGB_003	K00625	true	true	1	Both
SGB_003	K00640	true	true	1	Both
SGB_003	K00648	true	true	1	Both
SGB_003	K00652	true	true	1	Both
SGB_003	K00654	false	true	1	METABOLIC only
SGB_003	K00655	true	true	1	Both
SGB_003	K00677	true	true	1	Both
SGB_003	K00688	true	true	1	Both
SGB_003	K00700	true	true	1	Both
SGB_003	K00703	true	true	1	Both
SGB_003	K00705	true	true	1	Both
SGB_003	K00748	true	true	1	Both
SGB_003	K00762	true	true	1	Both
SGB_003	K00764	true	true	1	Both
SGB_003	K00767	true	true	1	Both
SGB_003	K00789	true	true	1	Both
SGB_003	K00796	true	true	1	Both
SGB_003	K00798	true	true	2	Both
SGB_003	K00800	true	true	1	Both
SGB_003	K00819	true	true	1	Both
SGB_003	K00826	true	true	1	Both
SGB_003	K00831	true	true	1	Both
SGB_003	K00833	true	true	1	Both
SGB_003	K00849	true	true	1	Both
SGB_003	K00859	true	true	1	Both
SGB_003	K00891	true	true	1	Both
SGB_003	K00912	true	true	1	Both
SGB_003	K00919	true	true	1	Both
SGB_003	K00925	true	true	1	Both
SGB_003	K00927	true	true	1	Both
SGB_003	K00939	true	true	1	Both
SGB_003	K00942	true	true	1	Both
SGB_003	K00948	true	true	1	Both
SGB_003	K00950	true	true	2	Both
SGB_003	K00954	true	true	1	Both
SGB_003	K00969	true	true	1	Both
SGB_003	K00973	true	true	1	Both
SGB_003	K00979	true	true	1	Both
SGB_003	K00981	true	true	1	Both
SGB_003	K00991	true	true	1	Both
SGB_003	K01006	true	true	1	Both
SGB_003	K01012	true	true	1	Both
SGB_003	K01077	true	true	1	Both
SGB_003	K01079	true	true	2	Both
SGB_003	K01243	true	true	1	Both
SGB_003	K01468	true	true	1	Both
SGB_003	K01491	true	true	1	Both
SGB_003	K01495	true	true	1	Both
SGB_003	K01497	false	true	1	METABOLIC only
SGB_003	K01500	true	true	1	Both
SGB_003	K01520	true	true	1	Both
SGB_003	K01586	true	true	1	Both
SGB_003	K01588	true	true	1	Both
SGB_003	K01591	true	true	1	Both
SGB_003	K01610	true	true	1	Both
SGB_003	K01613	true	true	1	Both
SGB_003	K01623	true	true	1	Both
SGB_003	K01627	true	true	1	Both
SGB_003	K01633	true	true	1	Both
SGB_003	K01658	true	true	1	Both
SGB_003	K01662	true	true	1	Both
SGB_003	K01676	true	true	1	Both
SGB_003	K01689	true	true	1	Both
SGB_003	K01710	true	true	1	Both
SGB_003	K01712	true	true	1	Both
SGB_003	K01714	true	true	1	Both
SGB_003	K01719	true	true	1	Both
SGB_003	K01735	true	true	1	Both
SGB_003	K01736	true	true	1	Both
SGB_003	K01737	true	true	1	Both
SGB_003	K01745	true	true	1	Both
SGB_003	K01756	true	true	1	Both
SGB_003	K01770	true	true	1	Both
SGB_003	K01772	true	true	1	Both
SGB_003	K01783	true	true	1	Both
SGB_003	K01784	true	true	1	Both
SGB_003	K01785	true	true	1	Both
SGB_003	K01790	true	true	1	Both
SGB_003	K01803	true	true	1	Both
SGB_003	K01808	true	true	1	Both
SGB_003	K01809	true	true	1	Both
SGB_003	K01810	true	true	1	Both
SGB_003	K01834	true	true	1	Both
SGB_003	K01835	true	true	1	Both
SGB_003	K01847	true	true	1	Both
SGB_003	K01885	true	true	1	Both
SGB_003	K01897	true	true	1	Both
SGB_003	K01923	true	true	1	Both
SGB_003	K01933	true	true	1	Both
SGB_003	K01935	true	true	1	Both
SGB_003	K01937	true	true	1	Both
SGB_003	K01939	true	true	2	Both
SGB_003	K01945	true	true	1	Both
SGB_003	K01950	true	true	1	Both
SGB_003	K01951	true	true	1	Both
SGB_003	K01952	true	true	1	Both
SGB_003	K01955	true	true	1	Both
SGB_003	K01966	true	true	1	Both
SGB_003	K02078	true	true	1	Both
SGB_003	K02121	true	true	1	Both
SGB_003	K02123	true	true	1	Both
SGB_003	K02124	true	true	1	Both
SGB_003	K02169	true	true	1	Both
SGB_003	K02171	true	true	1	Both
SGB_003	K02172	true	true	1	Both
SGB_003	K02188	true	true	1	Both
SGB_003	K02189	false	true	1	METABOLIC only
SGB_003	K02190	true	true	1	Both
SGB_003	K02224	true	true	1	Both
SGB_003	K02227	true	true	1	Both
SGB_003	K02231	true	true	1	Both
SGB_003	K02232	true	true	1	Both
SGB_003	K02371	true	true	1	Both
SGB_003	K02372	false	true	1	METABOLIC only
SGB_003	K02495	true	true	1	Both
SGB_003	K02517	true	true	1	Both
SGB_003	K02527	true	true	1	Both
SGB_003	K02536	true	true	1	Both
SGB_003	K02548	true	true	1	Both
SGB_003	K02626	true	true	1	Both
SGB_003	K03154	true	true	1	Both
SGB_003	K03183	true	true	1	Both
SGB_003	K03269	true	true	1	Both
SGB_003	K03270	true	true	1	Both
SGB_003	K03340	true	true	1	Both
SGB_003	K03385	true	true	1	Both
SGB_003	K03394	true	true	1	Both
SGB_003	K03473	true	true	1	Both
SGB_003	K03474	true	true	1	Both
SGB_003	K03517	true	true	1	Both
SGB_003	K03525	true	true	1	Both
SGB_003	K03526	true	true	1	Both
SGB_003	K03527	true	true	1	Both
SGB_003	K03585	true	true	1	Both
SGB_003	K03644	true	true	1	Both
SGB_003	K03737	true	true	1	Both
SGB_003	K03783	true	true	1	Both
SGB_003	K03787	true	true	1	Both
SGB_003	K04041	true	true	1	Both
SGB_003	K04516	true	true	1	Both
SGB_003	K05606	true	true	1	Both
SGB_003	K05895	false	true	1	METABOLIC only
SGB_003	K05934	true	true	1	Both
SGB_003	K05936	true	true	1	Both
SGB_003	K05979	true	true	1	Both
SGB_003	K06041	true	true	1	Both
SGB_003	K06042	false	true	1	METABOLIC only
SGB_003	K07173	true	true	1	Both
SGB_003	K08641	true	true	1	Both
SGB_003	K09458	true	true	1	Both
SGB_003	K09460	false	true	1	METABOLIC only
SGB_003	K09789	true	true	1	Both
SGB_003	K09903	true	true	1	Both
SGB_003	K11175	true	true	1	Both
SGB_003	K11752	true	true	1	Both
SGB_003	K11754	true	true	1	Both
SGB_003	K12340	true	true	4	Both
SGB_003	K12373	true	true	1	Both
SGB_003	K12630	false	true	1	METABOLIC only
SGB_003	K13038	true	true	1	Both
SGB_003	K13319	false	true	1	METABOLIC only
SGB_003	K14245	false	true	1	METABOLIC only
SGB_003	K14246	false	true	1	METABOLIC only
SGB_003	K14371	false	true	1	METABOLIC only
SGB_003	K14373	false	true	2	METABOLIC only
SGB_003	K14534	true	true	1	Both
SGB_003	K14652	true	true	1	Both
SGB_003	K15753	false	true	1	METABOLIC only
SGB_003	K15876	true	true	1	Both
SGB_003	K15988	false	true	1	METABOLIC only
SGB_003	K16000	false	true	1	METABOLIC only
SGB_003	K16001	false	true	1	METABOLIC only
SGB_003	K16002	false	true	1	METABOLIC only
SGB_003	K16003	false	true	1	METABOLIC only
SGB_003	K16007	false	true	1	METABOLIC only
SGB_003	K16066	true	true	1	Both
SGB_003	K16363	true	true	1	Both
SGB_003	K17103	true	true	1	Both
SGB_003	K17725	false	true	1	METABOLIC only
SGB_003	K17828	true	true	1	Both
SGB_003	K18138	true	true	1	Both
SGB_003	K18346	true	true	1	Both
SGB_003	K18353	true	true	1	Both
SGB_003	K19222	true	true	1	Both
SGB_003	K19650	false	true	2	METABOLIC only
SGB_003	K19858	false	true	1	METABOLIC only
SGB_003	K20981	false	true	1	METABOLIC only
SGB_003	K21063	true	true	1	Both
SGB_003	K21221	false	true	1	METABOLIC only
SGB_003	K21225	false	true	1	METABOLIC only
SGB_003	K21254	false	true	1	METABOLIC only
SGB_003	K22798	false	true	1	METABOLIC only
SGB_003	K24528	false	true	1	METABOLIC only
SGB_003	K24555	false	true	1	METABOLIC only
SGB_003	K24557	false	true	1	METABOLIC only
SGB_003	K24558	false	true	1	METABOLIC only
SGB_003	K24559	false	true	1	METABOLIC only
SGB_003	K24560	false	true	1	METABOLIC only
SGB_003	K24561	false	true	1	METABOLIC only
SGB_003	K24562	false	true	1	METABOLIC only
SGB_003	K24566	false	true	1	METABOLIC only
SGB_003	K24567	false	true	1	METABOLIC only
SGB_003	K24568	false	true	1	METABOLIC only
SGB_003	K24569	false	true	1	METABOLIC only
SGB_004	K00012	true	true	1	Both
SGB_004	K00013	true	true	1	Both
SGB_004	K00014	true	true	1	Both
SGB_004	K00024	true	true	1	Both
SGB_004	K00033	true	true	1	Both
SGB_004	K00036	true	true	1	Both
SGB_004	K00052	true	true	1	Both
SGB_004	K00053	true	true	1	Both
SGB_004	K00059	true	true	1	Both
SGB_004	K00067	true	true	1	Both
SGB_004	K00088	true	true	1	Both
SGB_004	K00099	true	true	1	Both
SGB_004	K00133	true	true	1	Both
SGB_004	K00134	true	true	1	Both
SGB_004	K00145	true	true	1	Both
SGB_004	K00147	true	true	1	Both
SGB_004	K00174	true	true	1	Both
SGB_004	K00175	true	true	1	Both
SGB_004	K00215	true	true	1	Both
SGB_004	K00226	true	true	1	Both
SGB_004	K00231	true	true	1	Both
SGB_004	K00239	true	true	2	Both
SGB_004	K00240	true	true	2	Both
SGB_004	K00241	true	true	1	Both
SGB_004	K00278	true	true	1	Both
SGB_004	K00282	true	true	1	Both
SGB_004	K00283	true	true	1	Both
SGB_004	K00286	true	true	1	Both
SGB_004	K00297	true	true	1	Both
SGB_004	K00330	true	true	1	Both
SGB_004	K00331	true	true	1	Both
SGB_004	K00333	true	true	1	Both
SGB_004	K00337	true	true	1	Both
SGB_004	K00339	true	true	1	Both
SGB_004	K00340	true	true	1	Both
SGB_004	K00341	true	true	1	Both
SGB_004	K00342	true	true	1	Both
SGB_004	K00343	true	true	1	Both
SGB_004	K00382	true	true	1	Both
SGB_004	K00425	true	true	1	Both
SGB_004	K00426	true	true	1	Both
SGB_004	K00514	true	true	1	Both
SGB_004	K00525	true	true	1	Both
SGB_004	K00548	true	true	1	Both
SGB_004	K00558	true	true	2	Both
SGB_004	K00600	true	true	1	Both
SGB_004	K00602	true	true	1	Both
SGB_004	K00605	true	true	1	Both
SGB_004	K00606	true	true	1	Both
SGB_004	K00609	true	true	1	Both
SGB_004	K00611	true	true	1	Both
SGB_004	K00615	true	true	2	Both
SGB_004	K00616	true	true	1	Both
SGB_004	K00619	true	true	1	Both
SGB_004	K00620	true	true	1	Both
SGB_004	K00640	true	true	1	Both
SGB_004	K00641	true	true	1	Both
SGB_004	K00645	true	true	1	Both
SGB_004	K00648	true	true	1	Both
SGB_004	K00655	true	true	2	Both
SGB_004	K00674	true	true	1	Both
SGB_004	K00677	true	true	1	Both
SGB_004	K00688	true	true	1	Both
SGB_004	K00703	true	true	1	Both
SGB_004	K00748	true	true	1	Both
SGB_004	K00762	true	true	1	Both
SGB_004	K00764	true	true	1	Both
SGB_004	K00765	true	true	1	Both
SGB_004	K00766	true	true	2	Both
SGB_004	K00767	true	true	1	Both
SGB_004	K00789	true	true	1	Both
SGB_004	K00796	true	true	1	Both
SGB_004	K00800	true	true	1	Both
SGB_004	K00817	true	true	1	Both
SGB_004	K00820	true	true	1	Both
SGB_004	K00821	true	true	1	Both
SGB_004	K00826	true	true	1	Both
SGB_004	K00833	true	true	1	Both
SGB_004	K00850	true	true	1	Both
SGB_004	K00859	true	true	1	Both
SGB_004	K00872	true	true	1	Both
SGB_004	K00891	true	true	1	Both
SGB_004	K00912	true	true	1	Both
SGB_004	K00919	true	true	1	Both
SGB_004	K00927	true	true	1	Both
SGB_004	K00928	true	true	2	Both
SGB_004	K00930	true	true	1	Both
SGB_004	K00931	true	true	1	Both
SGB_004	K00939	true	true	1	Both
SGB_004	K00940	true	true	1	Both
SGB_004	K00942	true	true	1	Both
SGB_004	K00943	true	true	1	Both
SGB_004	K00948	true	true	1	Both
SGB_004	K00950	true	true	1	Both
SGB_004	K00954	true	true	1	Both
SGB_004	K00955	true	true	1	Both
SGB_004	K00956	false	true	1	METABOLIC only
SGB_004	K00957	true	true	1	Both
SGB_004	K00969	true	true	1	Both
SGB_004	K00973	true	true	1	Both
SGB_004	K00979	true	true	2	Both
SGB_004	K00981	true	true	1	Both
SGB_004	K01012	true	true	1	Both
SGB_004	K01057	true	true	1	Both
SGB_004	K01077	true	true	1	Both
SGB_004	K01079	true	true	1	Both
SGB_004	K01092	true	true	1	Both
SGB_004	K01251	true	true	1	Both
SGB_004	K01465	true	true	1	Both
SGB_004	K01491	true	true	1	Both
SGB_004	K01495	true	true	1	Both
SGB_004	K01496	true	true	1	Both
SGB_004	K01497	false	true	1	METABOLIC only
SGB_004	K01520	true	true	1	Both
SGB_004	K01586	true	true	1	Both
SGB_004	K01588	true	true	1	Both
SGB_004	K01591	true	true	1	Both
SGB_004	K01596	true	true	1	Both
SGB_004	K01599	true	true	1	Both
SGB_004	K01609	true	true	1	Both
SGB_004	K01613	true	true	1	Both
SGB_004	K01624	true	true	1	Both
SGB_004	K01626	true	true	1	Both
SGB_004	K01627	true	true	1	Both
SGB_004	K01633	true	true	1	Both
SGB_004	K01647	true	true	1	Both
SGB_004	K01649	true	true	3	Both
SGB_004	K01652	true	true	1	Both
SGB_004	K01653	true	true	1	Both
SGB_004	K01654	true	true	1	Both
SGB_004	K01657	true	true	1	Both
SGB_004	K01658	true	true	1	Both
SGB_004	K01661	true	true	1	Both
SGB_004	K01662	true	true	1	Both
SGB_004	K01676	true	true	1	Both
SGB_004	K01682	true	true	1	Both
SGB_004	K01687	true	true	1	Both
SGB_004	K01689	true	true	1	Both
SGB_004	K01695	true	true	1	Both
SGB_004	K01696	true	true	1	Both
SGB_004	K01698	true	true	1	Both
SGB_004	K01703	true	true	1	Both
SGB_004	K01704	true	true	1	Both
SGB_004	K01710	true	true	1	Both
SGB_004	K01714	true	true	1	Both
SGB_004	K01719	true	true	1	Both
SGB_004	K01733	true	true	1	Both
SGB_004	K01735	true	true	1	Both
SGB_004	K01736	true	true	1	Both
SGB_004	K01737	true	true	2	Both
SGB_004	K01738	true	true	1	Both
SGB_004	K01749	true	true	1	Both
SGB_004	K01755	true	true	1	Both
SGB_004	K01756	true	true	1	Both
SGB_004	K01760	true	true	1	Both
SGB_004	K01772	true	true	2	Both
SGB_004	K01778	true	true	1	Both
SGB_004	K01783	true	true	1	Both
SGB_004	K01784	true	true	1	Both
SGB_004	K01790	true	true	1	Both
SGB_004	K01803	true	true	1	Both
SGB_004	K01808	true	true	1	Both
SGB_004	K01810	true	true	1	Both
SGB_004	K01814	true	true	1	Both
SGB_004	K01817	true	true	1	Both
SGB_004	K01834	true	true	1	Both
SGB_004	K01845	true	true	1	Both
SGB_004	K01847	true	true	1	Both
SGB_004	K01849	false	true	1	METABOLIC only
SGB_004	K01885	true	true	1	Both
SGB_004	K01895	true	true	1	Both
SGB_004	K01897	true	true	1	Both
SGB_004	K01902	true	true	1	Both
SGB_004	K01903	true	true	1	Both
SGB_004	K01911	true	true	1	Both
SGB_004	K01916	true	true	1	Both
SGB_004	K01923	true	true	1	Both
SGB_004	K01933	true	true	1	Both
SGB_004	K01935	true	true	1	Both
SGB_004	K01937	true	true	1	Both
SGB_004	K01939	true	true	1	Both
SGB_004	K01940	true	true	1	Both
SGB_004	K01945	true	true	1	Both
SGB_004	K01951	true	true	1	Both
SGB_004	K01956	true	true	1	Both
SGB_004	K01961	true	true	1	Both
SGB_004	K01962	true	true	1	Both
SGB_004	K01963	true	true	1	Both
SGB_004	K02078	true	true	1	Both
SGB_004	K02108	true	true	1	Both
SGB_004	K02109	true	true	1	Both
SGB_004	K02110	true	true	1	Both
SGB_004	K02111	true	true	1	Both
SGB_004	K02112	true	true	1	Both
SGB_004	K02113	true	true	1	Both
SGB_004	K02115	true	true	1	Both
SGB_004	K02160	true	true	1	Both
SGB_004	K02169	true	true	1	Both
SGB_004	K02224	true	true	2	Both
SGB_004	K02227	true	true	1	Both
SGB_004	K02231	true	true	1	Both
SGB_004	K02232	true	true	1	Both
SGB_004	K02291	true	true	1	Both
SGB_004	K02293	true	true	1	Both
SGB_004	K02303	true	true	1	Both
SGB_004	K02372	false	true	1	METABOLIC only
SGB_004	K02492	true	true	1	Both
SGB_004	K02495	true	true	1	Both
SGB_004	K02500	true	true	1	Both
SGB_004	K02501	true	true	1	Both
SGB_004	K02517	true	true	1	Both
SGB_004	K02527	true	true	1	Both
SGB_004	K02536	true	true	1	Both
SGB_004	K02548	true	true	1	Both
SGB_004	K02551	true	true	1	Both
SGB_004	K02552	true	true	1	Both
SGB_004	K02586	true	true	1	Both
SGB_004	K02588	true	true	1	Both
SGB_004	K02591	true	true	1	Both
SGB_004	K02626	true	true	1	Both
SGB_004	K02635	true	true	1	Both
SGB_004	K02636	true	true	1	Both
SGB_004	K03154	true	true	1	Both
SGB_004	K03183	true	true	1	Both
SGB_004	K03269	true	true	1	Both
SGB_004	K03270	true	true	1	Both
SGB_004	K03271	true	true	1	Both
SGB_004	K03273	true	true	1	Both
SGB_004	K03274	true	true	1	Both
SGB_004	K03388	true	true	1	Both
SGB_004	K03389	true	true	1	Both
SGB_004	K03390	false	true	1	METABOLIC only
SGB_004	K03465	true	true	1	Both
SGB_004	K03474	true	true	1	Both
SGB_004	K03517	true	true	1	Both
SGB_004	K03525	true	true	1	Both
SGB_004	K03526	true	true	1	Both
SGB_004	K03527	true	true	1	Both
SGB_004	K03637	true	true	1	Both
SGB_004	K03639	true	true	1	Both
SGB_004	K03644	true	true	1	Both
SGB_004	K03737	true	true	1	Both
SGB_004	K03741	true	false	0	DRAM only
SGB_004	K03750	true	true	1	Both
SGB_004	K03783	true	true	1	Both
SGB_004	K03786	true	true	1	Both
SGB_004	K03787	true	true	1	Both
SGB_004	K03841	true	true	1	Both
SGB_004	K04518	true	true	1	Both
SGB_004	K05606	true	true	1	Both
SGB_004	K05810	true	true	1	Both
SGB_004	K06001	true	true	1	Both
SGB_004	K06041	true	true	1	Both
SGB_004	K08680	true	true	1	Both
SGB_004	K08940	true	true	1	Both
SGB_004	K08941	true	true	1	Both
SGB_004	K08942	true	true	1	Both
SGB_004	K08943	true	true	1	Both
SGB_004	K08963	true	true	1	Both
SGB_004	K09458	true	true	1	Both
SGB_004	K09460	false	true	3	METABOLIC only
SGB_004	K09789	true	true	1	Both
SGB_004	K09835	true	true	1	Both
SGB_004	K09903	true	true	1	Both
SGB_004	K11175	true	true	1	Both
SGB_004	K11180	true	true	1	Both
SGB_004	K11181	true	true	1	Both
SGB_004	K11752	true	true	1	Both
SGB_004	K11754	true	true	1	Both
SGB_004	K12340	true	true	4	Both
SGB_004	K12524	true	true	1	Both
SGB_004	K12630	false	true	2	METABOLIC only
SGB_004	K12634	false	true	2	METABOLIC only
SGB_004	K12901	false	true	1	METABOLIC only
SGB_004	K12902	false	true	2	METABOLIC only
SGB_004	K13038	true	true	1	Both
SGB_004	K13319	false	true	1	METABOLIC only
SGB_004	K14127	true	true	1	Both
SGB_004	K14245	false	true	1	METABOLIC only
SGB_004	K14246	false	true	1	METABOLIC only
SGB_004	K14371	false	true	2	METABOLIC only
SGB_004	K14373	false	true	2	METABOLIC only
SGB_004	K14652	true	true	1	Both
SGB_004	K15230	true	true	1	Both
SGB_004	K15231	true	true	1	Both
SGB_004	K15959	false	true	1	METABOLIC only
SGB_004	K15988	false	true	2	METABOLIC only
SGB_004	K16000	false	true	2	METABOLIC only
SGB_004	K16001	false	true	2	METABOLIC only
SGB_004	K16002	false	true	2	METABOLIC only
SGB_004	K16003	false	true	2	METABOLIC only
SGB_004	K16007	false	true	2	METABOLIC only
SGB_004	K16363	true	true	1	Both
SGB_004	K17069	true	true	1	Both
SGB_004	K17103	true	true	1	Both
SGB_004	K17218	true	true	2	Both
SGB_004	K17222	true	true	1	Both
SGB_004	K17223	true	true	1	Both
SGB_004	K17224	true	true	1	Both
SGB_004	K17226	true	true	1	Both
SGB_004	K17227	true	true	1	Both
SGB_004	K17229	true	false	0	DRAM only
SGB_004	K17725	false	true	1	METABOLIC only
SGB_004	K17745	true	true	1	Both
SGB_004	K17828	true	true	1	Both
SGB_004	K18138	true	true	1	Both
SGB_004	K18139	true	true	1	Both
SGB_004	K19221	true	true	1	Both
SGB_004	K19222	true	true	1	Both
SGB_004	K19650	false	true	6	METABOLIC only
SGB_004	K19858	false	true	1	METABOLIC only
SGB_004	K20981	false	true	1	METABOLIC only
SGB_004	K21221	false	true	2	METABOLIC only
SGB_004	K21225	false	true	2	METABOLIC only
SGB_004	K21254	false	true	2	METABOLIC only
SGB_004	K21271	false	true	1	METABOLIC only
SGB_004	K21345	true	true	1	Both
SGB_004	K22098	false	true	1	METABOLIC only
SGB_004	K22798	false	true	1	METABOLIC only
SGB_004	K23264	true	true	1	Both
SGB_004	K23265	true	true	1	Both
SGB_004	K23269	true	true	1	Both
SGB_004	K24528	false	true	2	METABOLIC only
SGB_004	K24555	false	true	2	METABOLIC only
SGB_004	K24557	false	true	2	METABOLIC only
SGB_004	K24558	false	true	2	METABOLIC only
SGB_004	K24559	false	true	2	METABOLIC only
SGB_004	K24560	false	true	2	METABOLIC only
SGB_004	K24561	false	true	2	METABOLIC only
SGB_004	K24562	false	true	2	METABOLIC only
SGB_004	K24566	false	true	2	METABOLIC only
SGB_004	K24567	false	true	2	METABOLIC only
SGB_004	K24568	false	true	2	METABOLIC only
SGB_004	K24569	false	true	2	METABOLIC only
SGB_004	K25026	true	true	1	Both
SGB_005	K00012	true	true	1	Both
SGB_005	K00013	true	true	1	Both
SGB_005	K00024	true	true	1	Both
SGB_005	K00033	true	true	1	Both
SGB_005	K00052	true	true	1	Both
SGB_005	K00053	true	true	1	Both
SGB_005	K00058	true	true	1	Both
SGB_005	K00059	true	true	1	Both
SGB_005	K00067	true	true	1	Both
SGB_005	K00088	true	true	1	Both
SGB_005	K00099	true	true	1	Both
SGB_005	K00133	true	true	1	Both
SGB_005	K00134	true	true	1	Both
SGB_005	K00135	true	true	1	Both
SGB_005	K00145	true	true	1	Both
SGB_005	K00147	true	true	1	Both
SGB_005	K00164	true	true	1	Both
SGB_005	K00174	true	true	2	Both
SGB_005	K00175	true	true	2	Both
SGB_005	K00215	true	true	1	Both
SGB_005	K00226	true	true	1	Both
SGB_005	K00239	true	true	2	Both
SGB_005	K00240	true	true	2	Both
SGB_005	K00241	true	true	1	Both
SGB_005	K00278	true	true	1	Both
SGB_005	K00282	true	true	1	Both
SGB_005	K00283	true	true	1	Both
SGB_005	K00286	true	true	1	Both
SGB_005	K00297	true	true	1	Both
SGB_005	K00330	true	true	1	Both
SGB_005	K00331	true	true	1	Both
SGB_005	K00333	true	true	1	Both
SGB_005	K00337	true	true	1	Both
SGB_005	K00339	true	true	1	Both
SGB_005	K00340	true	true	1	Both
SGB_005	K00341	true	true	1	Both
SGB_005	K00342	true	true	1	Both
SGB_005	K00343	true	true	1	Both
SGB_005	K00382	true	true	2	Both
SGB_005	K00404	false	true	1	METABOLIC only
SGB_005	K00405	false	true	1	METABOLIC only
SGB_005	K00406	true	true	1	Both
SGB_005	K00425	true	true	1	Both
SGB_005	K00426	true	true	1	Both
SGB_005	K00514	true	true	1	Both
SGB_005	K00525	true	true	1	Both
SGB_005	K00548	true	true	1	Both
SGB_005	K00549	true	true	2	Both
SGB_005	K00595	true	true	1	Both
SGB_005	K00600	true	true	1	Both
