FragmentID	FragmentLength	Mode	Species	Truth	Prediction	Correct
FRAG|3000|Enterococcus_faecalis|Prokaryote|014|00001|Enterococcus_faecalis_complete_genome|465001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|015|00001|Enterococcus_faecalis_complete_genome|501001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|016|00001|Enterococcus_faecalis_complete_genome|537001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|017|00001|Enterococcus_faecalis_complete_genome|573001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|018|00001|Enterococcus_faecalis_complete_genome|609001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|019|00001|Enterococcus_faecalis_complete_genome|645001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|020|00001|Enterococcus_faecalis_complete_genome|681001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|021|00001|Enterococcus_faecalis_complete_genome|717001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|022|00001|Enterococcus_faecalis_complete_genome|753001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|023|00001|Enterococcus_faecalis_complete_genome|789001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|024|00001|Enterococcus_faecalis_complete_genome|825001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|025|00001|Enterococcus_faecalis_complete_genome|861001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|026|00001|Enterococcus_faecalis_complete_genome|897001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|027|00001|Enterococcus_faecalis_complete_genome|933001	3000	Strict	Enterococcus faecalis	Prokaryote	Eukaryote	false
FRAG|3000|Enterococcus_faecalis|Prokaryote|028|00001|Enterococcus_faecalis_complete_genome|969001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|029|00001|Enterococcus_faecalis_complete_genome|1005001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|030|00001|Enterococcus_faecalis_complete_genome|1041001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|031|00001|Enterococcus_faecalis_complete_genome|1077001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|032|00001|Enterococcus_faecalis_complete_genome|1113001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|033|00001|Enterococcus_faecalis_complete_genome|1149001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|034|00001|Enterococcus_faecalis_complete_genome|1185001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|035|00001|Enterococcus_faecalis_complete_genome|1221001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|036|00001|Enterococcus_faecalis_complete_genome|1257001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|037|00001|Enterococcus_faecalis_complete_genome|1293001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|038|00001|Enterococcus_faecalis_complete_genome|1329001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|039|00001|Enterococcus_faecalis_complete_genome|1365001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|040|00001|Enterococcus_faecalis_complete_genome|1401001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|041|00001|Enterococcus_faecalis_complete_genome|1437001	3000	Strict	Enterococcus faecalis	Prokaryote	Eukaryote	false
FRAG|3000|Enterococcus_faecalis|Prokaryote|042|00001|Enterococcus_faecalis_complete_genome|1473001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|043|00001|Enterococcus_faecalis_complete_genome|1509001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|044|00001|Enterococcus_faecalis_complete_genome|1545001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|045|00001|Enterococcus_faecalis_complete_genome|1581001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|046|00001|Enterococcus_faecalis_complete_genome|1617001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|047|00001|Enterococcus_faecalis_complete_genome|1653001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|048|00001|Enterococcus_faecalis_complete_genome|1689001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|049|00001|Enterococcus_faecalis_complete_genome|1725001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|050|00001|Enterococcus_faecalis_complete_genome|1761001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|051|00001|Enterococcus_faecalis_complete_genome|1797001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|052|00001|Enterococcus_faecalis_complete_genome|1833001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|053|00001|Enterococcus_faecalis_complete_genome|1869001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|054|00001|Enterococcus_faecalis_complete_genome|1905001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|055|00001|Enterococcus_faecalis_complete_genome|1941001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|056|00001|Enterococcus_faecalis_complete_genome|1977001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|057|00001|Enterococcus_faecalis_complete_genome|2013001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|058|00001|Enterococcus_faecalis_complete_genome|2049001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|059|00001|Enterococcus_faecalis_complete_genome|2085001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|060|00001|Enterococcus_faecalis_complete_genome|2121001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|061|00001|Enterococcus_faecalis_complete_genome|2157001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|062|00001|Enterococcus_faecalis_complete_genome|2193001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|063|00001|Enterococcus_faecalis_complete_genome|2229001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|064|00001|Enterococcus_faecalis_complete_genome|2265001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|065|00001|Enterococcus_faecalis_complete_genome|2301001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|066|00001|Enterococcus_faecalis_complete_genome|2337001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|067|00001|Enterococcus_faecalis_complete_genome|2373001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|068|00001|Enterococcus_faecalis_complete_genome|2409001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|069|00001|Enterococcus_faecalis_complete_genome|2445001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|070|00001|Enterococcus_faecalis_complete_genome|2481001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|071|00001|Enterococcus_faecalis_complete_genome|2517001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|072|00001|Enterococcus_faecalis_complete_genome|2553001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|073|00001|Enterococcus_faecalis_complete_genome|2589001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|074|00001|Enterococcus_faecalis_complete_genome|2625001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|075|00001|Enterococcus_faecalis_complete_genome|2661001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|076|00001|Enterococcus_faecalis_complete_genome|2697001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|077|00001|Enterococcus_faecalis_complete_genome|2733001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|078|00001|Enterococcus_faecalis_complete_genome|2769001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|079|00001|Enterococcus_faecalis_complete_genome|2805001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Enterococcus_faecalis|Prokaryote|080|00001|Enterococcus_faecalis_complete_genome|2841001	3000	Strict	Enterococcus faecalis	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|001|00001|Escherichia_coli_plasmid|1	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|002|00001|Escherichia_coli_plasmid|60001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|003|00002|Escherichia_coli_chromosome|15001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|004|00002|Escherichia_coli_chromosome|75001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|005|00002|Escherichia_coli_chromosome|138001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|006|00002|Escherichia_coli_chromosome|198001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|007|00002|Escherichia_coli_chromosome|261001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|008|00002|Escherichia_coli_chromosome|321001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|009|00002|Escherichia_coli_chromosome|384001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|010|00002|Escherichia_coli_chromosome|444001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|011|00002|Escherichia_coli_chromosome|507001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|012|00002|Escherichia_coli_chromosome|567001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|013|00002|Escherichia_coli_chromosome|630001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|014|00002|Escherichia_coli_chromosome|693001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|015|00002|Escherichia_coli_chromosome|753001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|016|00002|Escherichia_coli_chromosome|816001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|017|00002|Escherichia_coli_chromosome|876001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|018|00002|Escherichia_coli_chromosome|939001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|019|00002|Escherichia_coli_chromosome|999001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|020|00002|Escherichia_coli_chromosome|1062001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|021|00002|Escherichia_coli_chromosome|1122001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|022|00002|Escherichia_coli_chromosome|1185001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|023|00002|Escherichia_coli_chromosome|1245001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|024|00002|Escherichia_coli_chromosome|1308001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|025|00002|Escherichia_coli_chromosome|1371001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|026|00002|Escherichia_coli_chromosome|1431001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|027|00002|Escherichia_coli_chromosome|1494001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|028|00002|Escherichia_coli_chromosome|1554001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|029|00002|Escherichia_coli_chromosome|1617001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|030|00002|Escherichia_coli_chromosome|1677001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|031|00002|Escherichia_coli_chromosome|1740001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|032|00002|Escherichia_coli_chromosome|1800001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|033|00002|Escherichia_coli_chromosome|1863001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|034|00002|Escherichia_coli_chromosome|1923001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|035|00002|Escherichia_coli_chromosome|1986001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|036|00002|Escherichia_coli_chromosome|2049001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|037|00002|Escherichia_coli_chromosome|2109001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|038|00002|Escherichia_coli_chromosome|2172001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|039|00002|Escherichia_coli_chromosome|2232001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|040|00002|Escherichia_coli_chromosome|2295001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|041|00002|Escherichia_coli_chromosome|2355001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|042|00002|Escherichia_coli_chromosome|2418001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|043|00002|Escherichia_coli_chromosome|2478001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|044|00002|Escherichia_coli_chromosome|2541001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|045|00002|Escherichia_coli_chromosome|2601001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|046|00002|Escherichia_coli_chromosome|2664001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|047|00002|Escherichia_coli_chromosome|2727001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|048|00002|Escherichia_coli_chromosome|2787001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|049|00002|Escherichia_coli_chromosome|2850001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|050|00002|Escherichia_coli_chromosome|2910001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|051|00002|Escherichia_coli_chromosome|2973001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|052|00002|Escherichia_coli_chromosome|3033001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|053|00002|Escherichia_coli_chromosome|3096001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|054|00002|Escherichia_coli_chromosome|3156001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|055|00002|Escherichia_coli_chromosome|3219001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|056|00002|Escherichia_coli_chromosome|3279001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|057|00002|Escherichia_coli_chromosome|3342001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|058|00002|Escherichia_coli_chromosome|3405001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|059|00002|Escherichia_coli_chromosome|3465001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|060|00002|Escherichia_coli_chromosome|3528001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|061|00002|Escherichia_coli_chromosome|3588001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|062|00002|Escherichia_coli_chromosome|3651001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|063|00002|Escherichia_coli_chromosome|3711001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|064|00002|Escherichia_coli_chromosome|3774001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|065|00002|Escherichia_coli_chromosome|3834001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|066|00002|Escherichia_coli_chromosome|3897001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|067|00002|Escherichia_coli_chromosome|3957001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|068|00002|Escherichia_coli_chromosome|4020001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|069|00002|Escherichia_coli_chromosome|4083001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|070|00002|Escherichia_coli_chromosome|4143001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|071|00002|Escherichia_coli_chromosome|4206001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|072|00002|Escherichia_coli_chromosome|4266001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|073|00002|Escherichia_coli_chromosome|4329001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|074|00002|Escherichia_coli_chromosome|4389001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|075|00002|Escherichia_coli_chromosome|4452001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
FRAG|3000|Escherichia_coli|Prokaryote|076|00002|Escherichia_coli_chromosome|4512001	3000	Strict	Escherichia coli	Prokaryote	Prokaryote	true
