Algorithm	Feature	Species	OuterFoldsAvailable	MeanDeltaAUROC	SEDeltaAUROC	PositiveFoldFraction	Lower95	Upper95	Rank
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri	Lactobacillus gasseri	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae	Lactobacillus mucosae	1	0		0			123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri	Lactobacillus paragasseri	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae	Lactobacillus rogosae	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei	Lactobacillus sakei	19	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius	Lactobacillus salivarius	6	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_longoviformis	Lactonifactor longoviformis	23	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides	Leuconostoc mesenteroides	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis	Massiliomicrobiota timonensis	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale	Megamonas hypermegale	2	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii	Megasphaera elsdenii	25	0	0	0	0	0	123
XGBoost	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae	Methanosphaera stadtmanae	9	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_multacida	Mitsuokella multacida	21	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum	Mogibacterium diversum	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_profusa	Olsenella profusa	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli	Olsenella uli	11	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	Oscillibacter sp 57 20	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13	Oscillibacter sp PC13	19	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	Parabacteroides johnsonii	23	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_CAG_409	Parabacteroides sp CAG 409	19	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	Paraprevotella clara	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	Porphyromonas asaccharolytica	24	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	Prevotella copri	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1185	Prevotella sp CAG 1185	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279	Prevotella sp CAG 279	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_freudenreichii	Propionibacterium freudenreichii	10	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	Pseudoflavonifractor capillosus	1	0		0			123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_303	Roseburia sp CAG 303	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	Rothia dentocariosa	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D16	Ruminococcaceae bacterium D16	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	Ruminococcus callidus	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis	Ruminococcus champanellensis	8	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_obeum_CAG_39	Ruminococcus obeum CAG 39	24	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_330	Ruminococcus sp CAG 330	1	0		0			123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_403	Ruminococcus sp CAG 403	24	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	Sellimonas intestinalis	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	Slackia isoflavoniconvertens	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	Streptococcus australis	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	Streptococcus cristatus	20	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	Streptococcus gordonii	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	Streptococcus infantis	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis	Streptococcus lutetiensis	1	0		0			123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri	Streptococcus milleri	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_F0442	Streptococcus sp F0442	20	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	Turicibacter sanguinis	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis	Tyzzerella nexilis	8	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	Veillonella atypica	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	Veillonella dispar	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium	Veillonella infantium	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_T11011_6	Veillonella sp T11011 6	19	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis	Victivallis vadensis	25	0	0	0	0	0	123
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	Roseburia faecis	25	-0.0000303030303030294	0.00045973468879698	0.04	-0.00093138302034511	0.000870776959739051	190
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans	Anaerotignum lactatifermentans	25	-0.000053613053613053	0.000443987109911886	0.04	-0.00092382778904035	0.000816601681814244	192
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	Bacteroides clarus	25	-0.000053613053613053	0.000443987109911886	0.04	-0.00092382778904035	0.000816601681814244	192
XGBoost	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	Methanobrevibacter smithii	25	-0.000053613053613053	0.000443987109911886	0.04	-0.00092382778904035	0.000816601681814244	192
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	Bifidobacterium dentium	25	-0.000172494172494173	0.0014001726475692	0.08	-0.0029168325617298	0.00257184421674145	194
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes	Olsenella scatoligenes	25	-0.000272727272727269	0.000875734856928063	0.04	-0.00198916759230627	0.00144371304685173	195
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_274	Eubacterium sp CAG 274	25	-0.000272727272727273	0.000551315315110916	0.04	-0.00135330529034467	0.000807850744890121	196
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae	Clostridium citroniae	25	-0.000279720279720279	0.000279720279720279	0	-0.000827972027972026	0.000268531468531468	200
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum	Clostridium leptum	25	-0.000279720279720279	0.000279720279720279	0	-0.000827972027972026	0.000268531468531468	200
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum	Eubacterium limosum	25	-0.000279720279720279	0.000279720279720279	0	-0.000827972027972026	0.000268531468531468	200
XGBoost	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides	Faecalitalea cylindroides	25	-0.000279720279720279	0.000279720279720279	0	-0.000827972027972026	0.000268531468531468	200
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	Lactococcus lactis	25	-0.000279720279720279	0.000279720279720279	0	-0.000827972027972026	0.000268531468531468	200
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309	Roseburia sp CAG 309	25	-0.000279720279720279	0.000279720279720279	0	-0.000827972027972026	0.000268531468531468	200
XGBoost	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra	Sutterella parvirubra	25	-0.000279720279720279	0.000279720279720279	0	-0.000827972027972026	0.000268531468531468	200
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	Lawsonibacter asaccharolyticus	25	-0.000289044289044291	0.00135122540691241	0.2	-0.00293744608659262	0.00235935750850404	204
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	Coprococcus comes	25	-0.000303030303030303	0.001008837593709	0.04	-0.00228035198669993	0.00167429138063933	207.5
XGBoost	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa	Dielma fastidiosa	25	-0.000303030303030303	0.000303030303030303	0	-0.000896969696969696	0.000290909090909091	207.5
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	Faecalibacterium prausnitzii	25	-0.000303030303030303	0.000303030303030303	0	-0.000896969696969696	0.000290909090909091	207.5
XGBoost	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	Holdemania filiformis	25	-0.000303030303030303	0.000303030303030303	0	-0.000896969696969696	0.000290909090909091	207.5
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	Parabacteroides distasonis	25	-0.000303030303030303	0.000303030303030303	0	-0.000896969696969696	0.000290909090909091	207.5
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	Sanguibacteroides justesenii	25	-0.000303030303030303	0.000303030303030303	0	-0.000896969696969696	0.000290909090909091	207.5
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	Bacteroides ovatus	25	-0.000310023310023313	0.000537487725094556	0.04	-0.00136349925120864	0.000743452631162018	211
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae	Atopobium rimae	24	-0.000315656565656565	0.000315656565656565	0	-0.000934343434343434	0.000303030303030303	212
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	Alistipes finegoldii	25	-0.000326340326340326	0.00113526733721349	0.12	-0.00255146430727877	0.00189878365459811	213
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	Alistipes shahii	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	Anaerotruncus colihominis	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	Barnesiella intestinihominis	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	Bifidobacterium pseudocatenulatum	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis	Eisenbergiella massiliensis	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	Firmicutes bacterium CAG 238	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum	Mogibacterium timidum	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	Parasutterella excrementihominis	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group	Streptococcus anginosus group	25	-0.000333333333333332	0.000333333333333332	0	-0.000986666666666663	0.000319999999999999	218
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi	Hungatella hathewayi	25	-0.000356643356643351	0.00067127133809397	0.08	-0.00167233517930753	0.00095904846602083	223
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47	Actinomyces sp ICM47	25	-0.000386946386946385	0.000553846922343862	0.04	-0.00147248635474035	0.000698593580847585	224.5
XGBoost	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	Veillonella parvula	25	-0.000386946386946385	0.000553846922343862	0.04	-0.00147248635474035	0.000698593580847585	224.5
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_infirmum	Eubacterium infirmum	20	-0.000416666666666665	0.000416666666666665	0	-0.00123333333333333	0.000399999999999999	226
XGBoost	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83	Firmicutes bacterium CAG 83	25	-0.000417249417249419	0.00110071327082792	0.08	-0.00257464742807214	0.0017401485935733	227
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis	Streptococcus oralis	25	-0.000433566433566428	0.000922373970054381	0.16	-0.00224141941487301	0.00137428654774016	228
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum	Eubacterium siraeum	25	-0.000536130536130539	0.00102405599959137	0.08	-0.00254328029532963	0.00147101922306855	229
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_sulci	Eubacterium sulci	25	-0.000559440559440563	0.000895541851389212	0.04	-0.00231470258816342	0.00119582146928229	230
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	Streptococcus sanguinis	25	-0.000575757575757572	0.000761705913314133	0.04	-0.00206870116585327	0.00091718601433813	231
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HMSC035G02	Actinomyces sp HMSC035G02	25	-0.000582750582750582	0.000403741446985752	0	-0.00137408381884266	0.000208582653341491	232
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	Eubacterium hallii	25	-0.000585081585081584	0.00315193458620901	0.36	-0.00676287337405125	0.00559271020388808	233
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	Bacteroides dorei	25	-0.000606060606060606	0.000606060606060606	0	-0.00179393939393939	0.000581818181818181	235
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae	Clostridium bolteae	25	-0.000606060606060606	0.000606060606060606	0	-0.00179393939393939	0.000581818181818181	235
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	Streptococcus vestibularis	25	-0.000606060606060606	0.000606060606060606	0	-0.00179393939393939	0.000581818181818181	235
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	Agathobaculum butyriciproducens	25	-0.000613053613053616	0.000802837157330713	0.04	-0.00218661444142181	0.000960507215314581	237
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	Coprococcus catus	25	-0.000636363636363635	0.00044104531201254	0	-0.00150081244790821	0.000228085175180944	239
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	Odoribacter splanchnicus	25	-0.000636363636363635	0.00044104531201254	0	-0.00150081244790821	0.000228085175180944	239
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	Ruminococcus gnavus	25	-0.000636363636363635	0.00044104531201254	0	-0.00150081244790821	0.000228085175180944	239
XGBoost	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	Adlercreutzia equolifaciens	25	-0.000666666666666664	0.00104712609961792	0.04	-0.00271903382191778	0.00138570048858446	242
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471	Roseburia sp CAG 471	25	-0.000666666666666664	0.000461479103495447	0	-0.00157116570951774	0.000237832376184412	242
XGBoost	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	Streptococcus mitis	25	-0.000666666666666664	0.000822147143719377	0.04	-0.00227807506835664	0.000944741735023315	242
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	Blautia hydrogenotrophica	25	-0.000666666666666669	0.000666666666666669	0	-0.00197333333333334	0.000640000000000002	244.5
XGBoost	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	Erysipelatoclostridium ramosum	25	-0.000666666666666669	0.000666666666666669	0	-0.00197333333333334	0.000640000000000002	244.5
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	Intestinibacter bartlettii	25	-0.000804195804195804	0.00201037126776373	0.28	-0.00474452348901272	0.00313613188062111	246
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	Coprococcus eutactus	25	-0.000839160839160842	0.000839160839160842	0	-0.00248391608391609	0.000805594405594408	247
XGBoost	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	Bifidobacterium longum	25	-0.00087878787878787	0.00151936283424987	0.12	-0.00385673903391761	0.00209916327634187	248
XGBoost	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58	Clostridium sp CAG 58	25	-0.000885780885780889	0.000789134092369358	0.04	-0.00243248370682483	0.000660921935263052	249
XGBoost	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	Coprobacter secundus	25	-0.00089277389277389	0.000639175120853636	0	-0.00214555712964702	0.000360009344099235	250
XGBoost	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris	Turicimonas muris	25	-0.000909090909090904	0.000821774752286515	0.04	-0.00251976942357247	0.000701587605390665	251
