genome_id	metagenome_id	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem	ecosystem_category	ecosystem_type	habitat	longitude	latitude
3300025847_18	3300025847	3394036	379	11756	0	1	1	34	93.44	3.59	75.49	MQ	OTU-2981	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_14	3300025847	3742649	215	31397	1	0	1	35	86.82	0.7	83.32	MQ	OTU-3003	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Ottowia;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_10	3300025847	4337601	350	16898	0	0	0	40	87.71	2.06	77.41	MQ	OTU-5646	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_12	3300025847	3574004	588	6473	1	0	0	23	69.6	1.02	64.5	MQ	OTU-2844	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_5	3300025847	5542740	750	8802	0	0	0	49	81.71	2.69	68.26	MQ	OTU-2848	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UTPLA1;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_68	3300025847	788494	100	9216	1	1	1	26	61.57	1.72	52.97	MQ	OTU-16242	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__UBA6263;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_61	3300025847	1005283	152	6952	2	1	1	33	75.46	0.2	74.46	MQ	OTU-11723	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-314;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_42	3300025847	2053314	252	9898	0	0	0	30	84.24	1.66	75.94	MQ	OTU-9792	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__GCF_000204415.1	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_43	3300025847	1864125	154	15850	1	2	1	47	85.51	0.02	85.41	MQ	OTU-11104	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_40	3300025847	2009366	331	6388	0	1	0	24	75.29	0.52	72.69	MQ	OTU-12514	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA12059;g__UBA5200;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_46	3300025847	1507551	208	8465	0	0	0	10	62.24	0.09	61.79	MQ	OTU-5110	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Syntrophomonas_B;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_44	3300025847	1708534	67	43153	1	1	1	29	63.55	0.03	63.4	MQ	OTU-12496	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_45	3300025847	1679386	12	165061	1	2	0	42	97.87	0	97.87	MQ	OTU-9352	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_48	3300025847	1468428	267	5678	0	0	0	20	58.27	0.67	54.92	MQ	OTU-8208	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_49	3300025847	1387564	173	9447	1	1	1	30	57.13	0.52	54.53	MQ	OTU-12539	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_26	3300025847	2883650	526	5740	0	0	0	19	51.28	0	51.28	MQ	OTU-10464	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_27	3300025847	2822698	197	21897	0	1	1	44	90.03	4.55	67.28	MQ	OTU-10465	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA7703;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_28	3300025847	2810423	240	16480	0	0	0	33	86.62	4.05	66.37	MQ	OTU-16625	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__SR-FBR-E99;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_21	3300025847	3228502	26	242255	0	2	0	39	97.88	4.02	77.78	MQ	OTU-9506	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__GCA_002440705.1	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_50	3300025847	1306287	204	7051	2	0	0	33	64.07	0	64.07	MQ	OTU-13483	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_25	3300025847	2929592	243	17922	0	4	0	37	94.92	4.7	71.42	MQ	OTU-10463	d__Bacteria;p__Thermotogota;c__Thermotogae;o__;f__;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300025847_29	3300025847	2772539	248	15676	2	1	2	44	70.54	1.66	62.24	MQ	OTU-9501	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__UBA10799;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_59	3300009779	1642424	105	29637	1	1	1	29	89.44	0	89.44	MQ	OTU-2096	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__GCA-2708415;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_58	3300009779	1670441	219	8984	0	0	0	31	83.86	0.22	82.76	MQ	OTU-2097	NULL	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_57	3300009779	1715837	133	18392	0	1	2	23	93.26	0.35	91.51	MQ	OTU-2098	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA10908;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_55	3300009779	1769318	173	13103	0	1	1	40	91.1	2.55	78.35	MQ	OTU-12496	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA3792;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_51	3300009779	1709547	306	5818	0	0	0	12	60.3	1.25	54.05	MQ	OTU-12514	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA12059;g__UBA5200;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_6	3300009779	5229744	579	10930	3	1	1	32	90.54	4.37	68.69	MQ	OTU-2844	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_2	3300009779	6650668	284	35967	0	1	2	64	97.73	2.27	86.38	MQ	OTU-2848	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UTPLA1;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_74	3300009779	1280732	223	6164	1	0	0	16	69.56	2.01	59.51	MQ	OTU-1394	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_77	3300009779	1193859	235	5258	0	0	0	21	57.66	0	57.66	MQ	OTU-9792	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__GCF_000204415.1	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_13	3300009779	3659252	307	15806	1	1	1	33	95.44	4.43	73.29	HQ	OTU-2981	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_12	3300009779	3745971	247	23377	0	1	1	33	92.22	3.19	76.27	MQ	OTU-760	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_15	3300009779	3547627	332	14585	1	0	0	39	92.24	4.89	67.79	MQ	OTU-763	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__UBA2383;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_14	3300009779	3608053	295	17041	0	0	0	40	96.41	3.96	76.61	MQ	OTU-764	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__CCB-MM2;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_112	3300009779	645212	96	7769	1	1	1	30	63.95	0	63.95	MQ	OTU-13726	d__Bacteria;p__Patescibacteria;c__ABY1;o__Uhrbacterales;f__2-12-FULL-60-25;g__21-14-all-47-17;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_39	3300009779	2289660	314	8496	0	0	0	34	81.16	1.88	71.76	MQ	OTU-172	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5429;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_35	3300009779	2389118	444	5360	0	0	0	17	65.62	1.89	56.17	MQ	OTU-173	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA6273;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_34	3300009779	2401745	302	9859	0	2	0	28	75.36	3	60.36	MQ	OTU-10463	d__Bacteria;p__Thermotogota;c__Thermotogae;o__;f__;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_33	3300009779	2459968	278	10613	0	2	0	30	73.56	3.49	56.11	MQ	OTU-7867	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_56	3300009779	1746904	166	13241	2	0	0	39	89.24	0	89.24	MQ	OTU-2099	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_54	3300009779	1703896	241	8261	0	0	0	23	66.14	0.58	63.24	MQ	OTU-5110	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Syntrophomonas_B;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_61	3300009779	1636267	57	44154	0	1	0	36	78.47	1.48	71.07	MQ	OTU-11104	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_11	3300009779	4080048	123	48438	1	2	0	42	98.65	1.47	91.3	MQ	OTU-761	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix_A;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_89	3300009779	1024663	171	6385	0	1	0	25	70.65	2.02	60.55	MQ	OTU-12737	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-314;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_84	3300009779	1113196	159	7919	2	1	0	27	65.33	2	55.33	MQ	OTU-12738	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__UBA2284;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_72	3300009779	1316355	168	8814	0	0	0	39	82.93	1.06	77.63	MQ	OTU-9352	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_82	3300009779	1052752	115	11214	0	2	1	27	71.33	1.33	64.68	MQ	OTU-15501	d__Bacteria;p__Firmicutes;c__Bacilli;o__Izimaplasmatales;f__UBA5603;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_48	3300009779	2000922	30	139241	1	1	1	46	94.48	0	94.48	HQ	OTU-2241	d__Bacteria;p__Caldisericota;c__Caldisericia;o__;f__;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_49	3300009779	1954205	201	11996	0	0	0	10	57.31	0.93	52.66	MQ	OTU-14929	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Firm-11;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_40	3300009779	2094468	312	7782	0	2	0	31	82.13	0	82.13	MQ	OTU-2577	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Sphaerochaeta;s__GCA_001896735.1	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_47	3300009779	2040684	327	6925	0	1	0	23	82.43	3.45	65.18	MQ	OTU-1040	d__Bacteria;p__Thermotogota;c__Thermotogae;o__;f__;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_29	3300009779	2702683	437	6647	1	1	1	34	66.14	1.36	59.34	MQ	OTU-3145	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_27	3300009779	2672165	383	7927	2	1	1	38	72.29	0.81	68.24	MQ	OTU-9501	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__UBA10799;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_20	3300009779	3016208	488	6596	0	0	0	23	64.26	0	64.26	MQ	OTU-9505	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_21	3300009779	2924499	60	89287	0	2	0	37	96.42	1.14	90.72	MQ	OTU-9506	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__GCA_002440705.1	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_108	3300009779	704553	10	132693	1	1	1	45	64.04	0	64.04	MQ	OTU-4413	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA1547;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_100	3300009779	851419	60	20046	1	1	1	32	83.71	1.12	78.11	MQ	OTU-4418	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-611;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_43	3300009779	2070663	205	12656	0	0	0	35	88.05	1.57	80.2	MQ	OTU-11501	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__UBA1368;s__GCA_002305965.1	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_28	3300009779	2614850	316	10070	0	0	0	25	85.24	2.17	74.39	MQ	OTU-9498	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Emcibacteraceae;g__UBA4441;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_25	3300009779	2745750	295	12326	0	1	1	30	76.54	4.3	55.04	MQ	OTU-9503	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__DTU049;g__GWF2-43-63;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300009779_32	3300009779	2505918	336	8403	0	0	0	31	68.38	2.99	53.43	MQ	OTU-177	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__IMCC26207;s__	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	114.17	22.28
3300029412_22	3300029412	1989075	85	30628	1	3	3	33	74.72	1.02	69.62	MQ	OTU-7210	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029412_21	3300029412	2021963	22	151504	2	3	1	55	91.62	0	91.62	HQ	OTU-7477	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__GCF_001546855.1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029412_12	3300029412	3278601	24	208679	1	3	1	54	96.64	1.01	91.59	HQ	OTU-3007	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Clostridium_A;s__Clostridium_A leptum	Human	Digestive system	Human feces	-76.6259	39.2885
3300029412_15	3300029412	2514201	251	13115	3	2	1	52	95.57	1.9	86.07	HQ	OTU-3617	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029412_14	3300029412	2562736	21	167670	3	1	3	37	97.32	0	97.32	MQ	OTU-8646	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__GCA_000437735.1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029412_11	3300029412	3783835	294	17457	2	4	1	54	90.26	0.13	89.61	HQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029412_19	3300029412	2099051	49	68075	0	3	1	57	100	0	100	MQ	OTU-3807	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__	Human	Digestive system	Human feces	-76.6259	39.2885
3300029412_18	3300029412	2299303	48	69564	1	2	0	52	99.4	0	99.4	MQ	OTU-11350	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_22	3300029373	1863707	26	98548	0	3	1	41	97.99	0	97.99	MQ	OTU-9258	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Eubacterium_R;s__Eubacterium_R sp2	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_23	3300029373	1836486	320	5766	0	3	1	23	75.61	3.52	58.01	MQ	OTU-10305	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_20	3300029373	2085922	406	5172	1	2	2	24	60.6	0.13	59.95	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_25	3300029373	1630177	16	144550	2	2	1	37	74.49	0	74.49	MQ	OTU-14344	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__GCA_000434595.1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_16	3300029373	2417837	34	124195	2	5	2	59	100	0	100	HQ	OTU-7477	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__GCF_001546855.1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_18	3300029373	2204186	49	69557	0	2	0	46	97.6	0	97.6	MQ	OTU-11350	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_14	3300029373	2632168	19	169985	3	0	3	34	95.97	0	95.97	MQ	OTU-8646	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__GCA_000437735.1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_10	3300029373	3233235	24	266185	2	2	2	54	99.33	0	99.33	HQ	OTU-3007	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Clostridium_A;s__Clostridium_A leptum	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_19	3300029373	2116392	47	66933	1	4	1	59	100	0	100	HQ	OTU-3807	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_12	3300029373	2801006	139	30869	0	2	0	36	97.65	2.35	85.9	MQ	OTU-2435	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__CAG-41;f__UBA1381;g__CAG-41;s__CAG-41 sp1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029373_11	3300029373	3146785	237	19805	2	3	1	58	99.37	2.78	85.47	HQ	OTU-3617	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_18	3300029419	2226061	48	68563	1	3	1	48	98.2	0	98.2	HQ	OTU-11350	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_19	3300029419	2055329	36	89375	0	4	0	59	96.77	0	96.77	MQ	OTU-3807	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_16	3300029419	2358129	34	100557	3	5	1	60	99.4	0	99.4	HQ	OTU-7477	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__GCF_001546855.1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_14	3300029419	2669099	21	167701	2	0	4	36	97.99	0	97.99	MQ	OTU-8646	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__GCA_000437735.1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_13	3300029419	2675520	94	51827	2	4	2	51	97.99	1.68	89.59	HQ	OTU-2435	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__CAG-41;f__UBA1381;g__CAG-41;s__CAG-41 sp1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_10	3300029419	3231698	286	16328	2	3	1	57	98.73	4.43	76.58	HQ	OTU-3617	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_11	3300029419	3130703	36	186535	1	3	1	55	99.33	0	99.33	HQ	OTU-3007	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Clostridium_A;s__Clostridium_A leptum	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_21	3300029419	2003601	10	357509	1	3	1	44	97.32	0	97.32	HQ	OTU-9258	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Eubacterium_R;s__Eubacterium_R sp2	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_22	3300029419	1669172	172	12328	1	1	1	34	79.8	4.03	59.65	MQ	OTU-12364	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella bouchesdurhonensis	Human	Digestive system	Human feces	-76.6259	39.2885
3300029419_25	3300029419	1473275	215	7792	0	1	0	33	60.05	0.67	56.7	MQ	OTU-5831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp1	Human	Digestive system	Human feces	-76.6259	39.2885
3300029379_39	3300029379	1324870	207	6898	1	2	1	29	74.25	0.29	72.8	MQ	OTU-10259	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA5394;s__	Human	Digestive system	Human feces	-76.6259	39.2885
