cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
2216	MB011	MT081	0.04269422421190542
2217	MB002	MT019	0.04277915725707841
2218	MB015	MT113	0.0428518654601956
2219	MB017	MT052	0.042867694935702874
2220	MB093	MT087	0.04287253601448743
2221	MB067	MT116	0.042965830647232583
2222	MB033	MT069	0.042994105959320766
2223	MB078	MT042	0.042998320830099114
2224	MB106	MT114	0.04306613948821472
2225	MB143	MT117	0.04309472891806451
2226	MB031	MT026	0.04314300851854367
2227	MB031	MT021	0.04323046594597376
2228	MB084	MT050	0.0432322150482249
2229	MB087	MT025	0.04323462332142708
2230	MB058	MT121	0.043247426842146046
2231	MB027	MT067	0.04331153337795528
2232	MB015	MT103	0.04331153337795528
2233	MB107	MT015	0.04331208396485281
2234	MB062	MT059	0.04334857068100693
2235	MB122	MT088	0.043423420887728235
2236	MB040	MT069	0.043507818765391365
2237	MB017	MT086	0.04357816956994917
2238	MB030	MT120	0.04360069611716768
2239	MB018	MT146	0.043605342741310546
2240	MB012	MT059	0.04374312134996302
2241	MB116	MT038	0.04385030483507012
2242	MB001	MT040	0.04385030483507012
2243	MB141	MT089	0.04385695693204157
2244	MB024	MT013	0.04388998256048242
2245	MB120	MT149	0.043929008385487814
2246	MB165	MT129	0.043931697414049446
2247	MB033	MT039	0.043932036096783186
2248	MB111	MT104	0.043941401880639615
2249	MB077	MT047	0.0439548361237038
2250	MB122	MT062	0.0439548361237038
2251	MB053	MT127	0.04399223128146811
2252	MB016	MT152	0.044107971095787776
2253	MB161	MT091	0.04420079239643556
2254	MB158	MT108	0.04424503919974071
2255	MB164	MT135	0.044302700334776575
2256	MB072	MT137	0.04436877010209043
2257	MB038	MT138	0.04436936109661838
2258	MB060	MT020	0.0443864784841966
2259	MB146	MT066	0.044394569468335636
2260	MB111	MT024	0.04439702509238671
2261	MB136	MT038	0.044411523538484286
2262	MB138	MT025	0.044599040339362975
2263	MB044	MT109	0.04461365738698177
2264	MB045	MT102	0.04465064207905328
2265	MB163	MT054	0.04465064207905328
2266	MB033	MT051	0.04465455425939355
2267	MB023	MT056	0.044694087692142524
2268	MB099	MT075	0.04470799180238458
2269	MB037	MT135	0.04504992593055845
2270	MB103	MT046	0.04507273182565405
2271	MB038	MT043	0.04510299203596713
2272	MB083	MT056	0.04512292564114138
2273	MB054	MT101	0.04514057927793789
2274	MB097	MT019	0.045187674436604854
2275	MB160	MT049	0.045384620847085375
2276	MB057	MT070	0.04550988906796833
2277	MB046	MT135	0.045570708446983466
2278	MB136	MT086	0.04560927625509219
2279	MB156	MT045	0.04561713436160753
2280	MB035	MT091	0.04565481926239899
2281	MB128	MT071	0.045692468454396194
2282	MB084	MT135	0.0457241278626052
2283	MB081	MT051	0.04572605470337947
2284	MB064	MT090	0.04582849735127669
2285	MB102	MT029	0.04585985896310899
2286	MB112	MT103	0.045994245826365604
2287	MB156	MT089	0.04604658462096948
2288	MB008	MT023	0.04610969106704103
2289	MB107	MT126	0.04614320739464914
2290	MB097	MT063	0.046276444961548535
2291	MB075	MT033	0.04630112530273389
2292	MB059	MT011	0.04630112530273389
2293	MB025	MT126	0.046348754491750827
2294	MB033	MT074	0.04640427431036525
2295	MB165	MT132	0.046430306028253765
2296	MB085	MT120	0.046437963365299026
2297	MB086	MT049	0.04647045203766902
2298	MB117	MT009	0.046543591390642076
2299	MB067	MT114	0.04655319855540191
2300	MB028	MT133	0.04660803597694444
2301	MB044	MT133	0.04671151234856208
2302	MB063	MT031	0.04677962426421067
2303	MB122	MT011	0.04683581073234088
2304	MB120	MT064	0.04685098900862616
2305	MB144	MT051	0.04685098900862616
2306	MB021	MT020	0.04687548752318527
2307	MB053	MT115	0.046884631519396515
2308	MB075	MT048	0.04694165302462585
2309	MB009	MT100	0.04694165302462585
2310	MB166	MT148	0.04696255802137967
2311	MB032	MT087	0.04701421631891637
2312	MB075	MT114	0.04702471566605034
2313	MB111	MT142	0.04702471566605034
2314	MB098	MT093	0.0470261715539222
2315	MB106	MT095	0.047140942157008446
2316	MB044	MT045	0.04716034056357239
2317	MB122	MT146	0.04732456834783368
2318	MB018	MT074	0.04732456834783368
2319	MB088	MT153	0.04745496700775451
2320	MB133	MT139	0.047496449447766
2321	MB037	MT019	0.04750099426852023
2322	MB062	MT032	0.04753786729995235
2323	MB075	MT100	0.047538373414166286
2324	MB048	MT088	0.04754387241466404
2325	MB014	MT053	0.04755235762120824
2326	MB021	MT099	0.04755698211011746
2327	MB045	MT077	0.04755972882743309
2328	MB042	MT047	0.04756498002120372
2329	MB053	MT101	0.04756498002120372
2330	MB024	MT070	0.047570278159435285
2331	MB110	MT036	0.04762828772817614
2332	MB064	MT051	0.04766469769514091
2333	MB136	MT122	0.04771706374883253
2334	MB127	MT127	0.04776320283060839
2335	MB143	MT092	0.04801470753017591
2336	MB005	MT040	0.04803363359351735
2337	MB126	MT079	0.04803363359351735
2338	MB146	MT090	0.048038282199603884
2339	MB080	MT029	0.048106477941686494
2340	MB148	MT111	0.04819289814259133
2341	MB152	MT028	0.04822175257448088
2342	MB140	MT114	0.04824849415051358
2343	MB145	MT146	0.04830000083583143
2344	MB032	MT139	0.0483335779286773
2345	MB131	MT040	0.04834880338728293
2346	MB050	MT141	0.04838868127167391
2347	MB129	MT071	0.04839195501818993
2348	MB159	MT044	0.04839195501818993
2349	MB071	MT093	0.048402182380062934
2350	MB145	MT099	0.04842406687030896
2351	MB062	MT074	0.04844707029468684
2352	MB145	MT088	0.04855421833214057
2353	MB077	MT096	0.0486074862821423
2354	MB095	MT008	0.048663395837518476
2355	MB075	MT042	0.04870122639036911
2356	MB140	MT133	0.048799063511036314
2357	MB092	MT127	0.04882843322279007
2358	MB128	MT021	0.04894687899590237
2359	MB072	MT063	0.04897861909359019
2360	MB125	MT086	0.04909712040456095
2361	MB008	MT056	0.04910799891615286
2362	MB133	MT039	0.04919766833473508
2363	MB005	MT079	0.04922051029747699
2364	MB017	MT037	0.04927067756831025
2365	MB084	MT069	0.04928777618650251
2366	MB022	MT107	0.04932256750301095
2367	MB053	MT003	0.04946331342114472
2368	MB133	MT050	0.04948139416123683
2369	MB017	MT087	0.04948139416123683
2370	MB154	MT093	0.04951542340520235
2371	MB025	MT085	0.04956613726672168
2372	MB110	MT059	0.04956613726672168
2373	MB001	MT004	0.04956613726672168
2374	MB146	MT017	0.04957510029461307
2375	MB120	MT002	0.04958955446059379
2376	MB040	MT135	0.04961173380426847
2377	MB130	MT062	0.04964695898642716
2378	MB120	MT099	0.04967734426995283
2379	MB007	MT127	0.049747488585394024
2380	MB160	MT066	0.04976246677363894
2381	MB101	MT035	0.049787847356447874
2382	MB101	MT126	0.04979003710588965
2383	MB149	MT051	0.04980096062232503
2384	MB133	MT140	0.04980096062232503
2385	MB131	MT065	0.04984089629637966
2386	MB082	MT092	0.04995348203175462
2387	MB046	MT063	0.04998483716425211
