GenomeID	EcosystemCategory	Longitude	Latitude	MIMAGQuality
3300025046_2	Aquatic	-144.879	50.0454	MQ
3300027905_50	Terrestrial	11.88	50.13	MQ
3300025349_3	Aquatic	-110.69	44.376	MQ
3300014650_2	Built environment	-73.89	40.65	MQ
3300010278_34	Animal	-88.79	43.78	MQ
3300025536_13	Terrestrial	-122.439	38.874	MQ
3300025061_7	Aquatic	-104.296	9.844	MQ
3300011976_43	Human	-118.444	34.0722	MQ
3300017989_78	Aquatic	-115.917	33.4166	MQ
3300025161_27	Aquatic	-116.516	49.9543	MQ
3300028489_8	Aquatic	-145	50	MQ
3300029875_12	Human	-0.12	51.5	HQ
3300007352_40	Terrestrial	-103.766	44.0342	MQ
3300018475_104	Mammals	-119.667	34.4204	MQ
3300029400_7	Human	-76.6259	39.2885	MQ
3300027728_30	Aquatic	-1.8737	39.9879	MQ
3300007141_5	Arthropoda	-48.24	-19.11	MQ
3300013136_95	Aquatic	29.05	-1.64	MQ
3300025614_15	Aquatic	-123.5	48.6	MQ
3300008140_7	Human	-77.1012	39.0043	MQ
3300014037_16	Human	-118.444	34.0722	HQ
3300013014_34	Aquatic	-89.701	46.008	MQ
3300020214_21	Aquatic	29.586	-4.8915	HQ
3300029708_22	Human	-0.12	51.5	MQ
3300011782_1	Built environment	-73.97	40.59	HQ
3300029310_4	Human	35.0829	-3.63476	MQ
3300025858_77	Wastewater	139.63	35.92	MQ
3300006523_8	Human	-77.1012	39.0043	MQ
3300011928_2	Human	-118.444	34.0722	HQ
3300025436_4	Aquatic	-89.6063	46.0072	MQ
3300020220_62	Aquatic	29.658	-6.1786	MQ
3300029861_11	Human	-0.12	51.5	MQ
3300002168_26	Biotransformation	8.4956	52.0385	MQ
3300014751_7	Human	12.531	55.678	MQ
3300013935_5	Built environment	-73.98	40.76	MQ
3300027668_20	Aquatic	-64.0406	-64.8156	MQ
3300011909_1	Human	-118.444	34.0722	MQ
3300027831_15	Aquatic	-92.3279	46.6972	MQ
3300029380_36	Human	-76.6259	39.2885	MQ
3300029354_4	Human	-76.6259	39.2885	HQ
3300017426_29	Terrestrial	-116.158	51.1699	HQ
3300008135_11	Human	-77.1012	39.0043	MQ
3300027896_125	Aquatic	-86.23	41.7	MQ
3300009503_115	Aquatic	-110.44	44.61	MQ
3300020681_2	Aquatic	-89.686	46.041	MQ
3300001422_3	Terrestrial	-111.399	56.7027	MQ
3300029906_11	Birds	126.73	45.73	HQ
3300014826_10	Mammals	-105.585	41.3142	MQ
3300008269_33	Human	-77.1012	39.0043	MQ
3300029884_20	Human	-0.12	51.5	HQ
3300029891_20	Aquatic	141.859	45.0453	HQ
3300018080_79	Aquatic	-115.917	33.4166	MQ
3300025729_11	Aquatic	-123.5	48.6	HQ
3300028399_26	Aquatic	-176.191	-20.761	MQ
3300029741_23	Human	-0.12	51.5	MQ
3300006259_3	Human	-77.1012	39.0043	MQ
3300025605_18	Wastewater	139.38	36.29	MQ
3300012803_2	Insecta	-89.4011	43.073	MQ
3300027902_63	Aquatic	-86.23	41.7	MQ
3300014535_15	Human	12.531	55.678	MQ
3300029491_16	Human	121.468	31.2123	MQ
3300025590_3	Aquatic	7.9	54.1883	HQ
3300010314_5	Annelida	-157.716	21.3935	MQ
3300014521_2	Human	12.531	55.678	MQ
3300010029_1	Terrestrial	-119.272	46.372	MQ
3300025855_71	Wastewater	-87.64	41.12	MQ
3300007076_18	Plants	-83.9599	35.8444	MQ
3300029796_33	Human	-76.6259	39.2885	MQ
3300025856_95	Wastewater	-118.28	33.8	MQ
3300014529_6	Human	12.531	55.678	MQ
3300011749_2	Built environment	-73.94	40.81	MQ
3300010428_36	Bioreactor	-72.1429	43.726	MQ
3300029052_9	Human	12.531	55.678	HQ
3300014037_27	Human	-118.444	34.0722	MQ
3300027263_2	Aquatic	-123.732	46.2861	MQ
3300024256_13	Aquatic	-123.501	48.5847	MQ
3300027283_27	Terrestrial	7.1648	47.379	MQ
3300025724_31	Wastewater	138.83	37.43	MQ
3300014144_2	Modeled	-122.311	47.6519	HQ
3300000036_3	Arthropoda	-84.0077	10.2072	MQ
3300007292_5	Human	-77.1012	39.0043	MQ
3300012921_25	Terrestrial	-109.55	38.5733	HQ
3300021387_81	Mammals	171.6	-42.26	MQ
3300025272_17	Plants	-78.5097	35.6667	MQ
3300006517_4	Wastewater	-122.296	37.8259	MQ
3300007098_4	Human	-77.1012	39.0043	MQ
3300026023_22	Plants	-85.3738	42.3948	MQ
3300010274_26	Bioreactor	-72.1429	43.726	MQ
3300029443_31	Human	-76.6259	39.2885	MQ
3300025730_35	Wastewater	-90.43	41.53	HQ
3300008622_28	Human	-77.1012	39.0043	MQ
3300029447_24	Human	-76.6259	39.2885	HQ
3300026255_8	Bioreactor	-122.305	47.6525	HQ
3300027536_5	Lab enrichment	-74.2	40.58	HQ
3300029393_17	Human	-76.6259	39.2885	MQ
3300021093_46	Aquatic	29.514	-5.5789	MQ
3300025242_11	Plants	-78.5097	35.6667	MQ
3300027321_2	Lab enrichment	-122.29	37.8408	HQ
3300020197_83	Aquatic	29.4853	-4.9054	MQ
3300027760_28	Aquatic	-72.0994	45.4091	MQ
3300027221_2	Aquatic	-123.881	46.2319	MQ
3300027216_1	Aquatic	-123.882	46.2311	MQ
3300010428_19	Bioreactor	-72.1429	43.726	MQ
3300025446_9	Aquatic	-93.4828	47.5028	MQ
3300007297_4	Human	-77.1012	39.0043	MQ
3300025809_23	Aquatic	7.9	54.1883	HQ
3300025253_20	Plants	-78.5097	35.6667	HQ
3300027021_4	Lab enrichment	-67.0188	17.9673	MQ
3300029394_28	Human	-76.6259	39.2885	HQ
3300025861_29	Wastewater	-89	39.84	MQ
3300006502_21	Human	-77.1012	39.0043	MQ
3300025866_17	Wastewater	-87.68	41.84	MQ
3300029404_30	Human	-76.6259	39.2885	MQ
3300027777_80	Aquatic	-72.5	46.8319	MQ
3300029760_20	Human	-76.6259	39.2885	MQ
3300006460_9	Human	-77.1012	39.0043	MQ
3300029741_14	Human	-0.12	51.5	MQ
3300029464_4	Human	121.468	31.2123	MQ
3300027763_13	Aquatic	-71.2508	48.2311	MQ
3300025638_32	Wastewater	135.05	34.65	HQ
3300020437_5	Aquatic	70	14.5	MQ
3300025912_18	Terrestrial	-85.3738	42.3948	MQ
3300027747_40	Aquatic	-72.5	46.8319	MQ
3300017400_22	Aquatic	98.46	25.4413	MQ
3300006747_8	Human	-77.1012	39.0043	HQ
3300029217_18	Human	116.416	39.9119	MQ
3300029707_20	Human	-0.12	51.5	MQ
3300025613_42	Wastewater	135.05	34.65	MQ
3300008060_6	Human	-77.1012	39.0043	MQ
3300021326_23	Mammals	-119.841	34.4149	HQ
3300029099_20	Human	12.5683	55.6761	MQ
3300012825_4	Insecta	-89.4011	43.073	MQ
3300025859_8	Wastewater	-89	39.84	MQ
3300025291_6	Plants	-78.5097	35.6667	MQ
3300014961_17	Wastewater	8	48	MQ
3300027063_5	Terrestrial	-65	18	MQ
3300013644_1	Built environment	-73.89	40.74	HQ
3300025852_16	Terrestrial	-156.81	71.2709	MQ
3300025881_30	Aquatic	7.9	54.1883	HQ
3300000426_3	Aquatic	-122.103	37.5691	MQ
3300029122_24	Human	116.416	39.9119	MQ
3300027806_19	Aquatic	-83.2941	41.6996	HQ
3300025686_5	Wastewater	135.27	34.72	HQ
3300025128_9	Aquatic	-80.809	-13.003	MQ
3300027144_8	Aquatic	-74.7949	45.0061	MQ
3300010370_26	Aquatic	-76.0017	39.2637	MQ
3300029877_13	Human	-0.12	51.5	HQ
3300025668_33	Aquatic	-123.5	48.6	MQ
3300008100_11	Human	-77.1012	39.0043	MQ
3300024256_7	Aquatic	-123.501	48.5847	MQ
3300027728_25	Aquatic	-1.8737	39.9879	HQ
3300027766_9	Plants	-100.163	21.7658	MQ
3300011990_40	Human	-118.444	34.0722	MQ
3300029441_21	Human	-76.6259	39.2885	HQ
3300007096_16	Human	-77.1012	39.0043	MQ
3300013414_36	Animal	-83.5552	41.6639	MQ
3300025286_13	Aquatic	11.46	38.09	MQ
3300027760_11	Aquatic	-72.0994	45.4091	MQ
3300012943_39	Terrestrial	-122.29	37.83	MQ
3300029534_11	Human	121.465	31.2112	MQ
3300017788_57	Aquatic	29.2	-1.78	MQ
3300011169_1	Aquatic	78.1913	-68.5558	MQ
3300025660_25	Aquatic	-123.5	48.6	HQ
3300027673_14	Wastewater	-87.895	43.023	MQ
3300029436_26	Human	-76.6259	39.2885	MQ
3300025240_6	Aquatic	-23.69	29.97	MQ
3300025701_18	Aquatic	-123.5	48.6	MQ
3300027864_69	Arthropoda	-53.0462	5.0626	MQ
3300009503_220	Aquatic	-110.44	44.61	MQ
3300011970_9	Human	-118.444	34.0722	MQ
3300025855_11	Wastewater	-87.64	41.12	HQ
3300013123_11	Aquatic	29.05	-1.64	MQ
3300027328_8	Porifera	13.56	45.5099	HQ
3300006722_2	Human	-77.1012	39.0043	MQ
3300020416_7	Aquatic	-84.601	-1.972	MQ
3300003272_10	Cnidaria	-81.4059	24.5485	MQ
3300010049_112	Arthropoda	-53.0462	5.0626	MQ
3300020477_74	Aquatic	-142.577	-8.9103	MQ
3300020347_10	Aquatic	17.7	32.1	MQ
3300029043_11	Human	12.531	55.678	HQ
3300007499_8	Human	-77.1012	39.0043	MQ
3300015198_25	Terrestrial	-50.0183	67.163	MQ
3300025882_7	Wastewater	-87.65	42.12	MQ
3300027759_33	Aquatic	-71.2508	48.2311	MQ
3300027510_56	Biotransformation	8.4956	52.0385	MQ
3300013296_24	Plants	-85.3738	42.3948	MQ
3300012858_13	Insecta	-89.4011	43.073	MQ
3300029745_15	Human	-0.12	51.5	HQ
3300007925_15	Human	-77.1012	39.0043	MQ
3300028975_5	Human	12.531	55.678	HQ
3300004761_1	Lab enrichment	11.6	48.17	HQ
3300006320_18	Human	-77.1012	39.0043	MQ
3300029493_32	Human	-76.6259	39.2885	MQ
3300029112_15	Human	116.416	39.9119	MQ
3300009084_27	Aquatic	163.163	-77.605	MQ
3300013122_7	Aquatic	29.05	-1.64	MQ
3300025633_4	Terrestrial	-156.61	71.2999	MQ
3300029720_41	Human	-0.12	51.5	MQ
3300028564_73	Built environment	-123.147	49.1151	MQ
3300029040_15	Human	12.531	55.678	MQ
3300020083_78	Aquatic	29.4853	-4.9054	MQ
3300025601_6	Aquatic	78.188	-68.4725	HQ
3300008556_7	Human	-77.1012	39.0043	MQ
3300024356_4	Aquatic	-81.6053	31.4271	MQ
3300005858_10	Aquatic	-110.69	44.376	MQ
3300008090_26	Human	-77.1012	39.0043	MQ
3300029536_21	Human	121.465	31.2112	MQ
3300022745_6	Aquatic	-83.5607	33.9406	MQ
3300012804_6	Terrestrial	-89.4011	43.073	MQ
3300024352_1	Aquatic	-81.6053	31.4271	HQ
3300029664_17	Human	-0.12	51.5	MQ
3300011967_9	Human	-118.444	34.0722	MQ
3300026302_32	Wastewater	-89.4117	43.0762	MQ
3300029353_20	Human	-76.6259	39.2885	MQ
3300020275_7	Aquatic	-103.069	6.3929	MQ
3300028030_27	Aquatic	-176.568	-21.9896	MQ
3300012989_14	Terrestrial	-76.3842	42.4531	MQ
3300027051_4	Lab enrichment	-74.2	40.58	HQ
3300007320_13	Human	-77.1012	39.0043	MQ
3300020178_29	Aquatic	-81.028	31.972	MQ
3300026961_6	Lab enrichment	-122.29	37.8409	MQ
3300029702_34	Human	-0.12	51.5	HQ
3300025571_22	Lab enrichment	-121.75	38.5402	MQ
3300002821_27	Lab enrichment	-111.65	57.02	MQ
3300029234_22	Human	116.416	39.9119	MQ
3300007796_3	Human	-77.1012	39.0043	HQ
3300000255_12	Aquatic	-123.3	48.35	MQ
3300006068_2	Aquatic	-110.731	44.7611	MQ
3300025179_2	Aquatic	-99.25	10.09	MQ
3300011757_4	Built environment	-73.96	40.78	MQ
3300006852_32	Plants	-83.9599	35.8444	MQ
3300027869_18	Terrestrial	-76.3402	40.7999	MQ
3300025785_10	Aquatic	-89.6063	46.0072	MQ
3300029623_26	Human	-0.12	51.5	MQ
3300029070_2	Human	12.5683	55.6761	MQ
3300028592_10	Terrestrial	-77.032	42.673	MQ
3300025809_39	Aquatic	7.9	54.1883	MQ
3300001605_34	Wastewater	-111.6	57.0112	MQ
3300027041_1	Terrestrial	-119.272	46.372	MQ
3300012155_9	Fungi	-74.5644	39.7127	MQ
3300005549_36	Terrestrial	-85.3738	42.3948	MQ
3300009095_153	Terrestrial	-111.814	41.7655	MQ
3300000839_110	Arthropoda	-84.0077	10.2072	MQ
3300008142_33	Human	-77.1012	39.0043	MQ
3300013880_4	Lab enrichment	-1.61778	54.9783	MQ
3300028298_27	Aquatic	-124.009	49.68	MQ
3300029537_21	Human	121.465	31.2112	MQ
3300029132_20	Human	116.416	39.9119	MQ
3300000169_5	Solid waste	-121.929	37.4546	MQ
3300005966_12	Aquatic	-110.798	44.5341	MQ
3300026311_29	Bioreactor	-122.305	47.6525	HQ
3300027968_45	Terrestrial	-76.3402	40.7999	HQ
3300025620_25	Aquatic	7.9	54.1883	MQ
3300010339_29	Terrestrial	-128.09	51.62	MQ
3300029789_16	Human	-76.6259	39.2885	MQ
3300029711_10	Human	-0.12	51.5	MQ
3300027235_3	Aquatic	-123.883	46.1867	MQ
3300029763_17	Human	-76.6259	39.2885	MQ
3300025321_12	Plants	-85.3738	42.3948	MQ
3300012115_4	Aquatic	78.1913	-68.5558	MQ
3300029582_23	Human	-0.12	51.5	HQ
3300029529_10	Human	121.468	31.2123	MQ
3300013306_16	Plants	-85.3738	42.3948	MQ
3300029488_19	Human	121.468	31.2123	MQ
3300007065_4	Human	-77.1012	39.0043	MQ
3300018719_4	Terrestrial	-109.695	38.7121	MQ
3300025473_4	Aquatic	-93.4828	47.5028	MQ
3300027870_32	Aquatic	-81.3556	42.2854	HQ
3300028998_6	Human	12.531	55.678	HQ
3300029842_10	Human	-0.12	51.5	MQ
3300005722_2	Aquatic	-158	22.75	MQ
3300011989_16	Mammals	-105.585	41.3142	HQ
3300007357_19	Human	-77.1012	39.0043	MQ
3300029825_30	Bioreactor	105.45	28.88	MQ
3300020137_9	Arthropoda	-89.4125	43.0758	HQ
3300029613_35	Human	-0.12	51.5	MQ
3300029060_27	Human	12.531	55.678	MQ
3300025720_16	Wastewater	138.83	37.43	HQ
3300027293_3	Aquatic	-74.7949	45.0061	MQ
3300021400_89	Mammals	171.6	-42.26	MQ
3300021410_9	Aquatic	-81.2145	29.6703	MQ
3300013347_2	Built environment	-73.87	40.68	HQ
3300019487_26	Terrestrial	-155.801	19.0643	MQ
3300009566_24	Terrestrial	-87.3692	30.7036	MQ
3300029841_20	Human	-0.12	51.5	MQ
3300028998_2	Human	12.531	55.678	MQ
3300020383_10	Aquatic	-84.5107	2.1008	MQ
3300027976_26	Aquatic	163.163	-77.605	MQ
3300011981_4	Human	-118.444	34.0722	MQ
3300029437_17	Human	-76.6259	39.2885	MQ
3300020735_8	Aquatic	-89.686	46.041	MQ
3300008650_35	Human	-77.1012	39.0043	MQ
3300020137_17	Arthropoda	-89.4125	43.0758	MQ
3300020463_18	Aquatic	-87.0917	-32.7806	MQ
3300001680_15	Aquatic	-176.134	-20.0541	MQ
2225789004_5	Arthropoda	-84.0077	10.2072	MQ
3300025478_26	Aquatic	-123.5	48.6	MQ
3300006259_28	Human	-77.1012	39.0043	MQ
3300023107_5	Terrestrial	-89.38	43.3	MQ
3300025924_69	Plants	-85.3738	42.3948	MQ
3300007772_5	Aquatic	-130.014	45.9332	MQ
3300027675_4	Aquatic	-99.1001	47.0956	MQ
3300006477_14	Human	-77.1012	39.0043	HQ
3300025784_11	Wastewater	-89	39.84	HQ
3300024341_13	Aquatic	121.283	-2.4667	HQ
3300025504_4	Terrestrial	-156.61	71.2999	MQ
3300013131_108	Aquatic	29.05	-1.64	MQ
3300021597_4	Aquatic	-81.2145	29.6703	MQ
3300025882_12	Wastewater	-87.65	42.12	MQ
3300029647_14	Human	-0.12	51.5	MQ
3300017957_34	Aquatic	-81.028	31.972	MQ
3300027843_13	Aquatic	-92.3279	46.6972	MQ
3300014632_1	Built environment	-73.95	40.7	MQ
3300012801_1	Terrestrial	-89.4011	43.073	MQ
3300028398_38	Aquatic	-32.2779	37.2917	MQ
3300026549_83	Mammals	-112.842	49.6935	MQ
3300023184_36	Aquatic	-83.95	34.2611	MQ
3300029726_9	Human	-0.12	51.5	MQ
3300027241_7	Aquatic	-123.883	46.1867	MQ
3300028177_4	Aquatic	-123.5	48.6	HQ
3300028398_32	Aquatic	-32.2779	37.2917	MQ
3300027571_17	Aquatic	-123.913	46.234	HQ
3300007297_31	Human	-77.1012	39.0043	MQ
3300029335_21	Human	-76.6259	39.2885	MQ
3300029529_11	Human	121.468	31.2123	MQ
3300025659_50	Aquatic	-123.5	48.6	MQ
3300029217_10	Human	116.416	39.9119	HQ
3300017540_13	Terrestrial	-122.29	37.83	MQ
3300025618_34	Wastewater	-122.27	37.8	MQ
3300028299_14	Aquatic	-124.009	49.68	MQ
3300029515_6	Human	121.468	31.2123	MQ
3300025788_3	Aquatic	-89.6063	46.0072	MQ
3300029392_14	Human	-76.6259	39.2885	MQ
3300017532_69	Aquatic	22.044	61.5637	MQ
3300029245_16	Human	116.416	39.9119	HQ
3300025263_8	Plants	-78.5097	35.6667	HQ
3300029208_6	Human	116.416	39.9119	MQ
3300025093_5	Aquatic	-90.467	28.867	MQ
3300027518_35	Terrestrial	-81.073	40.178	MQ
3300025681_17	Aquatic	-123.5	48.6	MQ
3300007810_3	Human	-77.1012	39.0043	MQ
3300027662_13	Terrestrial	11.881	50.1318	MQ
3300025762_70	Wastewater	-75.22	39.88	MQ
3300025131_6	Aquatic	-104.89	18.92	MQ
3300029360_25	Human	-76.6259	39.2885	MQ
3300023084_41	Aquatic	-81.028	31.972	MQ
3300029201_10	Human	116.416	39.9119	MQ
3300029846_31	Human	-0.12	51.5	MQ
3300029445_33	Human	-76.6259	39.2885	MQ
3300014149_21	Aquatic	-110.741	44.7101	HQ
3300019376_27	Mammals	-119.84	34.4148	MQ
3300008274_8	Human	-77.1012	39.0043	HQ
3300000161_4	Aquatic	-130.667	48.97	MQ
3300003155_7	Birds	-3.5233	50.9047	MQ
3300011985_14	Human	-118.444	34.0722	MQ
3300029764_12	Human	-76.6259	39.2885	MQ
3300029234_10	Human	116.416	39.9119	MQ
3300001095_19	Bioremediation	103.772	1.29973	HQ
3300025666_11	Aquatic	7.9	54.1883	MQ
3300029595_22	Human	-0.12	51.5	HQ
3300027623_10	Algae	-68.065	44.342	MQ
3300007722_38	Aquatic	163.163	-77.605	HQ
3300025301_7	Aquatic	8.37	43.02	MQ
3300029197_16	Human	116.416	39.9119	MQ
3300014205_21	Solid waste	-80.577	43.442	MQ
3300025772_14	Wastewater	-87.68	41.84	MQ
3300017513_31	Aquatic	-111.407	27.0078	MQ
3300024951_19	Aquatic	-122.16	48.3807	MQ
3300005998_2	Annelida	12.3946	51.3216	MQ
3300028397_6	Aquatic	-121.905	36.8313	MQ
3300011653_2	Built environment	-73.99	40.74	HQ
3300017526_11	Aquatic	29.1756	-2.0288	MQ
3300029905_13	Birds	126.73	45.73	MQ
3300010167_38	Arthropoda	-53.0462	5.0626	MQ
3300017968_56	Aquatic	-81.028	31.972	MQ
3300020596_40	Aquatic	161.59	-77.5281	MQ
3300006260_9	Human	-77.1012	39.0043	MQ
3300022181_47	Modeled	-76.485	42.4447	MQ
3300027917_111	Aquatic	-77.1094	34.6402	MQ
3300005101_13	Aquatic	7.42	55.49	MQ
3300025847_36	Wastewater	114.17	22.28	MQ
3300020321_5	Aquatic	-103.069	6.3929	MQ
3300006568_38	Human	-77.1012	39.0043	HQ
3300027979_23	Aquatic	-99.1044	47.0991	MQ
3300027917_64	Aquatic	-77.1094	34.6402	MQ
3300007208_13	Human	-77.1012	39.0043	MQ
3300029447_37	Human	-76.6259	39.2885	MQ
3300014026_14	Human	-118.444	34.0722	HQ
3300000866_7	Aquatic	98.46	25.4414	HQ
3300029354_26	Human	-76.6259	39.2885	HQ
3300008132_19	Human	-77.1012	39.0043	MQ
3300026863_7	Microbial	-122.024	37.9314	HQ
3300029245_33	Human	116.416	39.9119	HQ
3300025608_35	Aquatic	-123.5	48.6	MQ
3300014972_2	Human	12.531	55.678	HQ
3300029051_11	Human	12.531	55.678	MQ
3300000385_11	Aquatic	-67.1932	17.9511	MQ
3300029480_7	Human	121.468	31.2123	HQ
3300008123_17	Human	-77.1012	39.0043	MQ
3300025727_70	Aquatic	-123.5	48.6	MQ
3300026383_5	Plants	-122.298	37.8864	MQ
2014031006_1	Aquatic	-110.741	44.7101	MQ
3300025729_23	Aquatic	-123.5	48.6	HQ
3300029847_18	Human	-0.12	51.5	MQ
3300008130_2	Human	-77.1012	39.0043	MQ
3300029357_24	Human	-76.6259	39.2885	MQ
3300012241_6	Built environment	-73.95	40.66	HQ
3300029851_4	Human	-0.12	51.5	HQ
3300029560_19	Human	121.468	31.2123	MQ
3300006311_3	Aquatic	-158	22.75	HQ
3300026907_6	Lab synthesis	-83.0145	40	MQ
3300027950_1	Terrestrial	-119.272	46.372	MQ
3300007353_27	Human	-77.1012	39.0043	MQ
3300025361_16	Aquatic	78.1882	-68.5627	MQ
3300000979_9	Algae	151.167	-33.9666	MQ
3300027984_24	Arthropoda	34.856	0.2917	MQ
3300013006_15	Aquatic	-89.701	46.008	MQ
3300027746_45	Aquatic	-72.0994	45.4091	MQ
3300009789_16	Terrestrial	-122.428	38.8692	MQ
3300029494_43	Human	-76.6259	39.2885	MQ
3300017418_10	Aquatic	-116.27	36.37	MQ
3300029380_38	Human	-76.6259	39.2885	MQ
3300029825_23	Bioreactor	105.45	28.88	MQ
3300011742_2	Built environment	-73.97	40.59	HQ
3300017398_33	Aquatic	98.46	25.4413	MQ
3300029093_11	Human	12.5683	55.6761	MQ
3300023301_6	Aquatic	161.931	-77.3886	MQ
3300029131_18	Human	116.416	39.9119	HQ
3300002167_48	Biotransformation	8.4956	52.0385	MQ
3300029243_25	Human	116.416	39.9119	MQ
3300029729_27	Human	-0.12	51.5	MQ
3300029577_26	Human	121.465	31.2112	HQ
3300027292_7	Aquatic	-74.7949	45.0061	MQ
3300013126_122	Aquatic	29.05	-1.64	MQ
3300025471_29	Wastewater	-123.1	49.25	MQ
3300029714_38	Human	-0.12	51.5	MQ
3300028297_11	Aquatic	-121.905	36.8313	MQ
3300027958_11	Bioremediation	-106.08	35.992	MQ
3300022181_43	Modeled	-76.485	42.4447	MQ
3300029575_14	Human	121.465	31.2112	MQ
3300020478_45	Aquatic	39.8483	18.49	MQ
3300029418_18	Human	-76.6259	39.2885	MQ
3300029876_32	Human	-0.12	51.5	MQ
3300029389_8	Human	-76.6259	39.2885	MQ
3300008279_8	Human	-77.1012	39.0043	MQ
3300029523_32	Human	121.468	31.2123	MQ
3300029021_6	Human	12.531	55.678	MQ
3300029676_20	Human	-76.6259	39.2885	MQ
3300022753_80	Mammals	-119.667	34.4204	MQ
3300007297_15	Human	-77.1012	39.0043	HQ
3300013877_5	Lab enrichment	-1.61778	54.9783	MQ
3300024222_4	Terrestrial	-87.0297	40.4449	MQ
3300023254_8	Terrestrial	19.0466	68.3533	MQ
3300011752_2	Built environment	-73.93	40.67	MQ
3300007222_20	Human	-77.1012	39.0043	MQ
3300007204_8	Human	-77.1012	39.0043	HQ
3300029330_17	Human	-76.6259	39.2885	MQ
3300027823_23	Aquatic	163.163	-77.605	MQ
3300029767_23	Human	-76.6259	39.2885	MQ
3300000401_2	Aquatic	-67	17.9667	MQ
3300029420_19	Human	-76.6259	39.2885	HQ
3300005981_18	Plants	-66.0501	18.4029	MQ
3300029743_20	Human	-0.12	51.5	MQ
3300029623_34	Human	-0.12	51.5	MQ
3300020074_55	Aquatic	29.658	-6.1786	MQ
3300009704_24	Wastewater	135.27	34.72	MQ
3300008281_17	Human	-77.1012	39.0043	MQ
3300025639_15	Aquatic	-72.4	39.55	MQ
3300023176_25	Aquatic	-81.028	31.972	MQ
3300029453_9	Human	121.468	31.2123	HQ
3300011827_5	Built environment	-73.95	40.67	HQ
3300017968_30	Aquatic	-81.028	31.972	MQ
3300029422_14	Human	-76.6259	39.2885	MQ
3300027685_46	Aquatic	-44.9905	-37.9728	MQ
3300020295_11	Aquatic	64.5757	18.9918	HQ
3300005278_31	Aquatic	-119.37	40.7146	MQ
3300029724_21	Human	-0.12	51.5	MQ
3300019082_12	Aquatic	-93.4828	47.5028	MQ
3300027649_31	Aquatic	-82.8541	44.7011	MQ
3300010283_30	Animal	-89.4	43.07	MQ
3300010275_41	Animal	-88.79	43.78	MQ
3300009095_104	Terrestrial	-111.814	41.7655	MQ
3300027622_13	Aquatic	-156	8	MQ
3300027342_3	Lab enrichment	-122.29	37.8408	HQ
3300020190_77	Aquatic	29.8102	-6.0012	MQ
3300029715_30	Human	-0.12	51.5	HQ
3300029728_28	Human	-0.12	51.5	MQ
3300002977_5	Biotransformation	13.083	55.6569	MQ
3300025640_48	Aquatic	7.9	54.1883	MQ
3300008754_8	Human	-77.1012	39.0043	MQ
3300029797_14	Aquatic	122	37.31	MQ
3300025867_32	Wastewater	139.63	35.92	MQ
3300029814_22	Human	120	30	MQ
3300029128_14	Human	116.416	39.9119	HQ
3300029771_16	Human	-76.6259	39.2885	MQ
3300007517_24	Aquatic	163.163	-77.605	MQ
3300022752_51	Aquatic	-83.95	34.2611	MQ
3300008272_28	Human	-77.1012	39.0043	MQ
3300025686_50	Wastewater	135.27	34.72	MQ
3300029094_7	Human	12.5683	55.6761	MQ
3300020430_35	Aquatic	-140.317	-8.8951	MQ
3300010368_10	Aquatic	-76.1533	38.0754	MQ
3300024948_4	Aquatic	-122.16	48.3807	MQ
3300026531_21	Aquatic	-104.28	9.775	MQ
3300006328_4	Human	-77.1012	39.0043	MQ
3300023026_3	Mammals	-122.5	38.04	MQ
3300026114_8	Aquatic	-122.133	37.4958	MQ
3300029618_30	Human	-0.12	51.5	MQ
3300008739_5	Human	-77.1012	39.0043	MQ
3300025708_50	Wastewater	-90.43	41.53	HQ
3300025665_58	Aquatic	-123.5	48.6	MQ
3300029643_5	Human	-0.12	51.5	HQ
3300010286_9	Bioreactor	-72.1429	43.726	MQ
3300008148_10	Human	-77.1012	39.0043	HQ
3300006294_9	Human	-77.1012	39.0043	MQ
3300011622_3	Built environment	-74.07	40.64	MQ
3300017402_10	Aquatic	-118.844	37.6906	MQ
3300029064_1	Human	12.5683	55.6761	MQ
3300009084_130	Aquatic	163.163	-77.605	MQ
3300000062_26	Arthropoda	-84.0077	10.2072	MQ
3300000839_34	Arthropoda	-84.0077	10.2072	MQ
3300017941_28	Aquatic	-93.4828	47.5028	MQ
3300029335_14	Human	-76.6259	39.2885	HQ
3300026271_8	Terrestrial	-149.314	68.6137	MQ
3300017788_96	Aquatic	29.2	-1.78	MQ
3300028957_2	Human	12.531	55.678	HQ
3300025047_4	Aquatic	-145	49.9996	MQ
3300029542_13	Human	121.465	31.2112	MQ
3300024433_46	Aquatic	34.983	44.288	MQ
3300022838_9	Aquatic	78.188	-68.4725	MQ
3300028299_39	Aquatic	-124.009	49.68	MQ
3300008556_12	Human	-77.1012	39.0043	MQ
3300012677_8	Fungi	-74.6638	39.7096	MQ
3300025644_28	Aquatic	-123.5	48.6	MQ
3300025686_3	Wastewater	135.27	34.72	MQ
3300029405_7	Human	-76.6259	39.2885	MQ
3300009762_6	Aquatic	-93.4828	47.5028	MQ
3300019757_10	Aquatic	-75.1644	38.7906	MQ
3300012920_19	Aquatic	-86.4906	8.7051	MQ
3300002154_3	Aquatic	8.1122	78.8697	MQ
3300021472_38	Aquatic	-110.596	27.0114	MQ
3300012827_5	Terrestrial	-89.4011	43.073	MQ
