Habitat	Units	FeatureID	Label	BootstrapReplicates	CoreInclusionFrequency
Anterior nares	74	SP0446	Clostridiales bacterium 1 7 47FAA	1000	0
Anterior nares	74	SP0447	Blautia sp An249	1000	0
Anterior nares	74	SP0448	Cloacibacillus evryensis	1000	0
Anterior nares	74	SP0449	Dorea sp CAG 317	1000	0
Anterior nares	74	SP0450	Aerococcus urinaeequi	1000	0
Anterior nares	74	SP0451	Prevotella stercorea	1000	0
Anterior nares	74	SP0452	Prevotella sp CAG 279	1000	0
Anterior nares	74	SP0453	Paraprevotella xylaniphila	1000	0
Anterior nares	74	SP0454	Bacteroides coprophilus	1000	0
Anterior nares	74	SP0455	Eubacterium sp CAG 251	1000	0
Anterior nares	74	SP0456	Bacteroides pectinophilus	1000	0
Anterior nares	74	SP0457	Clostridium sp CAG 253	1000	0
Anterior nares	74	SP0458	Bacteroides sp CAG 144	1000	0
Anterior nares	74	SP0459	Lactobacillus ruminis	1000	0
Anterior nares	74	SP0460	Coprobacter secundus	1000	0
Anterior nares	74	SP0461	Clostridium disporicum	1000	0
Anterior nares	74	SP0462	Paraprevotella clara	1000	0
Anterior nares	74	SP0463	Ruminococcus sp CAG 563	1000	0
Anterior nares	74	SP0464	Clostridium perfringens	1000	0
Anterior nares	74	SP0465	Ruminococcus callidus	1000	0
Anterior nares	74	SP0466	Clostridium sp CAG 413	1000	0
Anterior nares	74	SP0467	Holdemanella biformis	1000	0
Anterior nares	74	SP0468	Ruminococcus champanellensis	1000	0
Anterior nares	74	SP0469	Clostridium paraputrificum	1000	0
Anterior nares	74	SP0470	Prevotella sp CAG 520	1000	0
Anterior nares	74	SP0471	Clostridium sp CAG 964	1000	0
Anterior nares	74	SP0472	Ruminococcus sp CAG 488	1000	0
Anterior nares	74	SP0473	Sanguibacteroides justesenii	1000	0
Anterior nares	74	SP0474	Coprobacillus cateniformis	1000	0
Anterior nares	74	SP0475	Eisenbergiella massiliensis	1000	0
Anterior nares	74	SP0476	Bifidobacterium pseudocatenulatum	1000	0
Anterior nares	74	SP0477	Hungatella hathewayi	1000	0
Anterior nares	74	SP0478	Clostridium sp CAG 411	1000	0
Anterior nares	74	SP0479	Pseudoflavonifractor capillosus	1000	0
Anterior nares	74	SP0480	Prevotella sp CAG 1031	1000	0
Anterior nares	74	SP0481	Desulfovibrio piger	1000	0
Anterior nares	74	SP0482	Prevotella corporis	1000	0
Anterior nares	74	SP0483	Campylobacter hominis	1000	0
Anterior nares	74	SP0484	Ruminococcus obeum CAG 39	1000	0
Anterior nares	74	SP0485	Klebsiella variicola	1000	0
Anterior nares	74	SP0486	Lachnoclostridium sp An131	1000	0
Anterior nares	74	SP0487	Anaerofustis stercorihominis	1000	0
Anterior nares	74	SP0488	Sellimonas intestinalis	1000	0
Anterior nares	74	SP0489	Pseudoflavonifractor sp An184	1000	0
Anterior nares	74	SP0490	Eubacterium limosum	1000	0
Anterior nares	74	SP0491	Clostridium aldenense	1000	0
Anterior nares	74	SP0492	Streptococcus sinensis	1000	0
Anterior nares	74	SP0493	Clostridium methylpentosum	1000	0
Anterior nares	74	SP0494	Mogibacterium timidum	1000	0
Anterior nares	74	SP0495	Malassezia restricta	1000	0.004
Anterior nares	74	SP0496	Staphylococcus capitis	1000	0
Anterior nares	74	SP0497	Megamonas hypermegale	1000	0
Anterior nares	74	SP0498	Megamonas funiformis	1000	0
Anterior nares	74	SP0499	Clostridium sp CAG 299	1000	0
Anterior nares	74	SP0500	Tyzzerella nexilis	1000	0
Anterior nares	74	SP0501	Blautia hansenii	1000	0
Anterior nares	74	SP0502	Bifidobacterium bifidum	1000	0
Anterior nares	74	SP0503	Bacillus aerius	1000	0
Anterior nares	74	SP0504	Candidatus Stoquefichus sp KLE1796	1000	0
Anterior nares	74	SP0505	Scardovia wiggsiae	1000	0
Anterior nares	74	SP0506	Prevotella intermedia	1000	0
Anterior nares	74	SP0507	Parvimonas sp KA00067	1000	0
Anterior nares	74	SP0508	Capnocytophaga sp oral taxon 878	1000	0
Anterior nares	74	SP0509	Streptococcus viridans	1000	0
Anterior nares	74	SP0510	Blautia sp N6H1 15	1000	0
Anterior nares	74	SP0511	Clostridium scindens	1000	0
Anterior nares	74	SP0512	Fusobacterium ulcerans	1000	0
Anterior nares	74	SP0513	Malassezia globosa	1000	0
Anterior nares	74	SP0514	Micrococcus luteus	1000	0
Anterior nares	74	SP0515	Kocuria palustris	1000	0
Anterior nares	74	SP0516	Moraxella osloensis	1000	0
Anterior nares	74	SP0517	Anaerococcus nagyae	1000	0
Anterior nares	74	SP0518	Acinetobacter radioresistens	1000	0
Anterior nares	74	SP0519	Enhydrobacter aerosaccus	1000	0
Anterior nares	74	SP0520	Propionibacterium humerusii	1000	0
Anterior nares	74	SP0521	Odoribacter laneus	1000	0
Anterior nares	74	SP0522	Candidatus Methanomassiliicoccus intestinalis	1000	0
Anterior nares	74	SP0523	Roseburia sp CAG 303	1000	0
Anterior nares	74	SP0524	Ruminococcus sp CAG 624	1000	0
Anterior nares	74	SP0525	Lactobacillus acidophilus	1000	0
Anterior nares	74	SP0526	Desulfovibrio fairfieldensis	1000	0
Anterior nares	74	SP0527	Allisonella histaminiformans	1000	0
Anterior nares	74	SP0528	Haemophilus aegyptius	1000	0
Anterior nares	74	SP0529	Candida tropicalis	1000	0
Anterior nares	74	SP0530	Prevotella sp AM42 24	1000	0
Anterior nares	74	SP0531	Bacteroides faecis CAG 32	1000	0
Anterior nares	74	SP0532	Dialister sp CAG 357	1000	0
Anterior nares	74	SP0533	Enterococcus faecium	1000	0
Anterior nares	74	SP0534	Bifidobacterium catenulatum	1000	0
Anterior nares	74	SP0535	Eubacterium saphenum	1000	0
Anterior nares	74	SP0536	Bacteroidetes bacterium oral taxon 272	1000	0
Anterior nares	74	SP0537	Dialister pneumosintes	1000	0
Anterior nares	74	SP0538	Anaerolineaceae bacterium oral taxon 439	1000	0
Anterior nares	74	SP0539	Streptococcus massiliensis	1000	0
Anterior nares	74	SP0540	Capnocytophaga haemolytica	1000	0
Anterior nares	74	SP0541	Prevotella dentalis	1000	0
Anterior nares	74	SP0542	Pseudoramibacter alactolyticus	1000	0
Anterior nares	74	SP0543	Treponema putidum	1000	0
Anterior nares	74	SP0544	Prevotella sp oral taxon 820	1000	0
Anterior nares	74	SP0545	Prevotella amnii	1000	0
Anterior nares	74	SP0546	Moraxella lincolnii	1000	0
Anterior nares	74	SP0547	Prevotella sp 885	1000	0
Anterior nares	74	SP0548	Butyrivibrio sp CAG 318	1000	0
Anterior nares	74	SP0549	Bacteroides sartorii	1000	0
Anterior nares	74	SP0550	Clostridium sp CAG 590	1000	0
Anterior nares	74	SP0551	Clostridiales bacterium CHKCI006	1000	0
Anterior nares	74	SP0552	Clostridium sp CAG 242	1000	0
Anterior nares	74	SP0553	Clostridium sp chh4 2	1000	0
Anterior nares	74	SP0554	Flavonifractor sp An10	1000	0
Anterior nares	74	SP0555	Methanosphaera stadtmanae	1000	0
Anterior nares	74	SP0556	Blautia producta	1000	0
Anterior nares	74	SP0557	Clostridium asparagiforme	1000	0
Anterior nares	74	SP0558	Lactonifactor longoviformis	1000	0
Anterior nares	74	SP0559	Simonsiella muelleri	1000	0
Anterior nares	74	SP0560	Chlamydia ibidis	1000	0
Anterior nares	74	SP0561	Megamonas funiformis CAG 377	1000	0
Anterior nares	74	SP0562	Porphyromonas gingivalis	1000	0
Anterior nares	74	SP0563	Prevotella multiformis	1000	0
Anterior nares	74	SP0564	Eubacterium nodatum	1000	0
Anterior nares	74	SP0565	Leptotrichia sp oral taxon 847	1000	0
Anterior nares	74	SP0566	Streptococcus sp HMSC070B10	1000	0
Anterior nares	74	SP0567	Desulfobulbus oralis	1000	0
Anterior nares	74	SP0568	Prevotella sp oral taxon 376	1000	0
Anterior nares	74	SP0569	Eggerthia catenaformis	1000	0
Anterior nares	74	SP0570	Prevotella baroniae	1000	0
Anterior nares	74	SP0571	Propionibacterium acidifaciens	1000	0
Anterior nares	74	SP0572	Peptostreptococcaceae bacterium oral taxon 113	1000	0
Anterior nares	74	SP0573	Corynebacterium tuberculostearicum	1000	0
Anterior nares	74	SP0574	Kingella kingae	1000	0
Anterior nares	74	SP0575	Faecalicoccus pleomorphus	1000	0
Anterior nares	74	SP0576	Corynebacterium kroppenstedtii	1000	0
Anterior nares	74	SP0577	Paracoccus versutus	1000	0
Anterior nares	74	SP0578	Streptococcus salivarius CAG 79	1000	0
Anterior nares	74	SP0579	Paracoccus pantotrophus	1000	0
Anterior nares	74	SP0580	Coprobacter sp	1000	0
Anterior nares	74	SP0581	Phascolarctobacterium succinatutens	1000	0
Anterior nares	74	SP0582	Catabacter hongkongensis	1000	0
Anterior nares	74	SP0583	Clostridium sp D5	1000	0
Anterior nares	74	SP0584	Peptoniphilus sp HMSC062D09	1000	0
Anterior nares	74	SP0585	Eubacterium sp OM08 24	1000	0
Anterior nares	74	SP0586	Anaerofilum sp An201	1000	0
Anterior nares	74	SP0587	Mycobacteroides chelonae	1000	0
Anterior nares	74	SP0588	Neisseria polysaccharea	1000	0
Anterior nares	74	SP0589	Haemophilus sp C1	1000	0
Anterior nares	74	SP0590	Bifidobacterium angulatum	1000	0
Anterior nares	74	SP0591	Mitsuokella multacida	1000	0
Anterior nares	74	SP0592	Megasphaera elsdenii	1000	0
Anterior nares	74	SP0593	Porphyromonas sp HMSC065F10	1000	0
Anterior nares	74	SP0594	Clostridium ventriculi	1000	0
Anterior nares	74	SP0595	Mitsuokella jalaludinii	1000	0
Anterior nares	74	SP0596	Actinomyces cardiffensis	1000	0
Anterior nares	74	SP0597	Flavonifractor sp An100	1000	0
Anterior nares	74	SP0598	Pseudomonas fluorescens group	1000	0
Anterior nares	74	SP0599	Brochothrix thermosphacta	1000	0
Anterior nares	74	SP0600	Carnobacterium divergens	1000	0
Anterior nares	74	SP0601	Pseudomonas fragi	1000	0
Anterior nares	74	SP0602	Carnobacterium maltaromaticum	1000	0
Anterior nares	74	SP0603	Psychrobacter sp 1501 2011	1000	0
Anterior nares	74	SP0604	Serratia proteamaculans	1000	0
Anterior nares	74	SP0605	Bacteroides sp CAG 443	1000	0
Anterior nares	74	SP0606	Aeriscardovia aeriphila	1000	0
Anterior nares	74	SP0607	Subdoligranulum variabile	1000	0
Anterior nares	74	SP0608	Sphingomonas koreensis	1000	0
Anterior nares	74	SP0609	Anaerostipes caccae	1000	0
Anterior nares	74	SP0610	Firmicutes bacterium CAG 424	1000	0
Anterior nares	74	SP0611	Fusobacterium naviforme	1000	0
Anterior nares	74	SP0612	Clostridium hylemonae	1000	0
Anterior nares	74	SP0613	Megasphaera sp DISK 18	1000	0
Anterior nares	74	SP0614	Megasphaera sp MJR8396C	1000	0
Anterior nares	74	SP0615	Moraxella catarrhalis	1000	0
Anterior nares	74	SP0616	Klebsiella aerogenes	1000	0
Anterior nares	74	SP0617	Proteus mirabilis	1000	0
Anterior nares	74	SP0618	Staphylococcus lugdunensis	1000	0
Anterior nares	74	SP0619	Butyricicoccus pullicaecorum	1000	0
Anterior nares	74	SP0620	Malassezia sympodialis	1000	0
Anterior nares	74	SP0621	Corynebacterium argentoratense	1000	0
Anterior nares	74	SP0622	Leuconostoc mesenteroides	1000	0
Anterior nares	74	SP0623	Propionibacterium sp oral taxon 192	1000	0
Anterior nares	74	SP0624	Prevotella sp CAG 617	1000	0
Anterior nares	74	SP0625	Prevotella sp CAG 1185	1000	0
Anterior nares	74	SP0626	Lawsonella clevelandensis	1000	0
Anterior nares	74	SP0627	Citrobacter portucalensis	1000	0
Anterior nares	74	SP0628	Citrobacter youngae	1000	0
Anterior nares	74	SP0629	Klebsiella quasipneumoniae	1000	0
Anterior nares	74	SP0630	Clostridium sp 7 2 43FAA	1000	0
Anterior nares	74	SP0631	Staphylococcus pseudintermedius	1000	0
Anterior nares	74	SP0632	Tepidiphilus thermophilus	1000	0
Anterior nares	74	SP0633	Fusobacterium necrophorum	1000	0
Anterior nares	74	SP0634	Brachyspira sp CAG 700	1000	0
Anterior nares	74	SP0635	Elizabethkingia miricola	1000	0
Anterior nares	74	SP0636	Parabacteroides gordonii	1000	0
Anterior nares	74	SP0637	Phascolarctobacterium sp CAG 266	1000	0
Anterior nares	74	SP0638	Corynebacterium kefirresidentii	1000	0
Anterior nares	74	SP0639	Anaerotruncus sp CAG 528	1000	0
Anterior nares	74	SP0640	Enterococcus faecalis	1000	0
Anterior nares	74	SP0641	Citrobacter europaeus	1000	0
Anterior nares	74	SP0642	Lachnoclostridium sp An118	1000	0
Anterior nares	74	SP0643	Enterococcus gallinarum	1000	0
Anterior nares	74	SP0644	Klebsiella oxytoca	1000	0
Anterior nares	74	SP0645	Negativicoccus succinicivorans	1000	0
Anterior nares	74	SP0646	Kingella potus	1000	0
Anterior nares	74	SP0647	Corynebacterium singulare	1000	0
Anterior nares	74	SP0648	Bacteroides sp OM05 12	1000	0
Anterior nares	74	SP0649	Bifidobacterium animalis	1000	0
Anterior nares	74	SP0650	Stenotrophomonas maltophilia	1000	0
Anterior nares	74	SP0651	Staphylococcus saprophyticus	1000	0
Anterior nares	74	SP0652	Bacteroides sp D2	1000	0
Anterior nares	74	SP0653	Eubacterium coprostanoligenes	1000	0
Anterior nares	74	SP0654	Anaerobiospirillum thomasii	1000	0
Anterior nares	74	SP0655	Fusobacterium mortiferum	1000	0
Anterior nares	74	SP0656	Helicobacter pylori	1000	0
Anterior nares	74	SP0657	Clostridium hiranonis	1000	0
Anterior nares	74	SP0658	Veillonella denticariosi	1000	0
Anterior nares	74	SP0659	Peptostreptococcus anaerobius	1000	0
Anterior nares	74	SP0660	Peptostreptococcus sp MV1	1000	0
Anterior nares	74	SP0661	Criibacterium bergeronii	1000	0
Anterior nares	74	SP0662	Blautia coccoides	1000	0
Anterior nares	74	SP0663	Anaerococcus vaginalis	1000	0
Anterior nares	74	SP0664	Bifidobacterium dentium	1000	0
Anterior nares	74	SP0665	Lactobacillus delbrueckii	1000	0
Anterior nares	74	SP0666	Blastocystis sp subtype 1	1000	0
Anterior nares	74	SP0667	Staphylococcus hominis	1000	0
Anterior nares	74	SP0668	Corynebacterium amycolatum	1000	0
Anterior nares	74	SP0669	Agitococcus lubricus	1000	0
Anterior nares	74	SP0670	Listeria monocytogenes	1000	0
Anterior nares	74	SP0671	Bacteroides caecimuris	1000	0
Anterior nares	74	SP0672	Acinetobacter junii	1000	0
Anterior nares	74	SP0673	Acinetobacter lwoffii	1000	0
Anterior nares	74	SP0674	Dermabacter hominis	1000	0
Anterior nares	74	SP0675	Micrococcus lylae	1000	0
Anterior nares	74	SP0676	Corynebacterium sp HMSC08A12	1000	0
Anterior nares	74	SP0677	Corynebacterium hadale	1000	0
Anterior nares	74	SP0678	Pyramidobacter piscolens	1000	0
Anterior nares	74	SP0679	Corynebacterium simulans	1000	0
Anterior nares	74	SP0680	Comamonas kerstersii	1000	0
Anterior nares	74	SP0681	Bifidobacterium breve	1000	0
Anterior nares	74	SP0682	Enterobacter cloacae complex	1000	0
Anterior nares	74	SP0683	Enterobacter bugandensis	1000	0
Anterior nares	74	SP0684	Actinomyces turicensis	1000	0
Anterior nares	74	SP0685	Staphylococcus haemolyticus	1000	0
Anterior nares	74	SP0686	Burkholderia cenocepacia	1000	0
Anterior nares	74	SP0687	Burkholderia pyrrocinia	1000	0
Anterior nares	74	SP0688	Jonquetella anthropi	1000	0
Anterior nares	74	SP0689	Bacteroides stercorirosoris	1000	0
Anterior nares	74	SP0690	Bacteroides oleiciplenus	1000	0
Anterior nares	74	SP0691	Corynebacterium afermentans	1000	0
Anterior nares	74	SP0692	Lactobacillus curvatus	1000	0
Anterior nares	74	SP0693	Clostridioides difficile	1000	0
Anterior nares	74	SP0694	Lactobacillus plantarum	1000	0
Anterior nares	74	SP0695	Candida dubliniensis	1000	0
Anterior nares	74	SP0696	Lactobacillus fermentum	1000	0
Anterior nares	74	SP0697	Hafnia paralvei	1000	0
Anterior nares	74	SP0698	Candidatus Gastranaerophilales bacterium	1000	0
Anterior nares	74	SP0699	Kocuria indica	1000	0
Anterior nares	74	SP0700	Streptococcus agalactiae	1000	0
Anterior nares	74	SP0701	Enterococcus dispar	1000	0
Anterior nares	74	SP0702	Firmicutes bacterium CAG 646	1000	0
Anterior nares	74	SP0703	Peptoniphilus sp DNF00840	1000	0
Anterior nares	74	SP0704	Bacteroidales bacterium KA00251	1000	0
Anterior nares	74	SP0705	Ureaplasma urealyticum	1000	0
Anterior nares	74	SP0706	Veillonella montpellierensis	1000	0
Anterior nares	74	SP0707	Actinomyces urogenitalis	1000	0
Anterior nares	74	SP0708	Actinomyces radingae	1000	0
Anterior nares	74	SP0709	Megasphaera sp BV3C16 1	1000	0
Anterior nares	74	SP0710	Bifidobacterium scardovii	1000	0
Anterior nares	74	SP0711	Staphylococcus warneri	1000	0
Anterior nares	74	SP0712	Veillonella sp CAG 933	1000	0
Anterior nares	74	SP0713	Lachnospiraceae bacterium 2 1 46FAA	1000	0
Anterior nares	74	SP0714	Clostridium neonatale	1000	0
Anterior nares	74	SP0715	Lactobacillus algidus	1000	0
Anterior nares	74	SP0716	Lactobacillus reuteri	1000	0
Anterior nares	74	SP0717	Moraxella lacunata	1000	0
Anterior nares	74	SP0718	Staphylococcus pasteuri	1000	0
Anterior nares	74	SP0719	Pantoea ananatis	1000	0
Anterior nares	74	SP0720	Parascardovia denticolens	1000	0
Anterior nares	74	SP0721	Brevundimonas diminuta	1000	0
Anterior nares	74	SP0722	Mixta calida	1000	0
Anterior nares	74	SP0723	Acinetobacter ursingii	1000	0
Anterior nares	74	SP0724	Corynebacterium striatum	1000	0
Anterior nares	74	SP0725	Acinetobacter parvus	1000	0
Anterior nares	74	SP0726	Roseomonas mucosa	1000	0
Anterior nares	74	SP0727	Acinetobacter bereziniae	1000	0
Anterior nares	74	SP0728	Paracoccus sanguinis	1000	0
Anterior nares	74	SP0729	Lactobacillus mucosae	1000	0
Anterior nares	74	SP0730	Acidovorax caeni	1000	0
Anterior nares	74	SP0731	Porphyromonas cangingivalis	1000	0
Anterior nares	74	SP0732	Porphyromonas gulae	1000	0
Anterior nares	74	SP0733	Porphyromonas gingivicanis	1000	0
Anterior nares	74	SP0734	Staphylococcus cohnii	1000	0
Anterior nares	74	SP0735	Neisseria dumasiana	1000	0
Anterior nares	74	SP0736	Lactobacillus rhamnosus	1000	0
Anterior nares	74	SP0737	Fusobacterium gonidiaformans	1000	0
Anterior nares	74	SP0738	Bacteroides zoogleoformans	1000	0
Anterior nares	74	SP0739	Cloacibacillus porcorum	1000	0
Anterior nares	74	SP0740	Leuconostoc garlicum	1000	0
Anterior nares	74	SP0741	Dialister succinatiphilus	1000	0
Anterior nares	74	SP0742	Gemmiger sp An194	1000	0
Anterior nares	74	SP0743	Mycolicibacterium mucogenicum	1000	0
Anterior nares	74	SP0744	Massilia timonae	1000	0
Anterior nares	74	SP0745	Sphingobium yanoikuyae	1000	0
Anterior nares	74	SP0746	Herbaspirillum sp	1000	0
Anterior nares	74	SP0747	Synechococcus sp JA 2 3B a 2 13	1000	0
Anterior nares	74	SP0748	Roseiflexus sp RS 1	1000	0
Anterior nares	74	SP0749	Streptococcus lutetiensis	1000	0
Retroauricular crease	17	SP0001	Parabacteroides merdae	1000	0
Retroauricular crease	17	SP0002	Bacteroides vulgatus	1000	0
Retroauricular crease	17	SP0003	Bacteroides cellulosilyticus	1000	0
Retroauricular crease	17	SP0004	Parabacteroides distasonis	1000	0
Retroauricular crease	17	SP0005	Bacteroides sp CAG 927	1000	0
Retroauricular crease	17	SP0006	Bacteroides ovatus	1000	0
Retroauricular crease	17	SP0007	Bacteroides caccae	1000	0
Retroauricular crease	17	SP0008	Alistipes putredinis	1000	0
Retroauricular crease	17	SP0009	Parasutterella excrementihominis	1000	0
Retroauricular crease	17	SP0010	Faecalibacterium prausnitzii	1000	0
Retroauricular crease	17	SP0011	Alistipes shahii	1000	0
Retroauricular crease	17	SP0012	Ruminococcus bicirculans	1000	0
Retroauricular crease	17	SP0013	Roseburia intestinalis	1000	0
Retroauricular crease	17	SP0014	Lachnospira pectinoschiza	1000	0
Retroauricular crease	17	SP0015	Eubacterium sp CAG 38	1000	0
Retroauricular crease	17	SP0016	Proteobacteria bacterium CAG 139	1000	0
Retroauricular crease	17	SP0017	Odoribacter splanchnicus	1000	0
Retroauricular crease	17	SP0018	Oscillibacter sp 57 20	1000	0
Retroauricular crease	17	SP0019	Turicimonas muris	1000	0
Retroauricular crease	17	SP0020	Akkermansia muciniphila	1000	0
Retroauricular crease	17	SP0021	Roseburia hominis	1000	0
Retroauricular crease	17	SP0022	Coprococcus eutactus	1000	0
Retroauricular crease	17	SP0023	Eubacterium rectale	1000	0
Retroauricular crease	17	SP0024	Bacteroides fragilis	1000	0
Retroauricular crease	17	SP0025	Ruthenibacterium lactatiformans	1000	0
Retroauricular crease	17	SP0026	Alistipes indistinctus	1000	0
Retroauricular crease	17	SP0027	Eubacterium ventriosum	1000	0
Retroauricular crease	17	SP0028	Fusicatenibacter saccharivorans	1000	0
Retroauricular crease	17	SP0029	Gemmiger formicilis	1000	0
Retroauricular crease	17	SP0030	Eubacterium eligens	1000	0
Retroauricular crease	17	SP0031	Butyricimonas synergistica	1000	0
Retroauricular crease	17	SP0032	Agathobaculum butyriciproducens	1000	0
Retroauricular crease	17	SP0033	Butyricimonas virosa	1000	0
Retroauricular crease	17	SP0034	Anaerostipes hadrus	1000	0
Retroauricular crease	17	SP0035	Dorea formicigenerans	1000	0
Retroauricular crease	17	SP0036	Streptococcus parasanguinis	1000	0
Retroauricular crease	17	SP0037	Eubacterium ramulus	1000	0
Retroauricular crease	17	SP0038	Oscillibacter sp CAG 241	1000	0
Retroauricular crease	17	SP0039	Firmicutes bacterium CAG 145	1000	0
Retroauricular crease	17	SP0040	Veillonella dispar	1000	0
Retroauricular crease	17	SP0041	Intestinimonas butyriciproducens	1000	0
Retroauricular crease	17	SP0042	Blautia obeum	1000	0
Retroauricular crease	17	SP0043	Bacteroides galacturonicus	1000	0
Retroauricular crease	17	SP0044	Veillonella atypica	1000	0
Retroauricular crease	17	SP0045	Veillonella parvula	1000	0
Retroauricular crease	17	SP0046	Alistipes inops	1000	0
Retroauricular crease	17	SP0047	Haemophilus parainfluenzae	1000	0
Retroauricular crease	17	SP0048	Lactobacillus rogosae	1000	0
Retroauricular crease	17	SP0049	Victivallis vadensis	1000	0
Retroauricular crease	17	SP0050	Dielma fastidiosa	1000	0
