UnitSet	Habitat	Units	FeatureID	Label	Phylum	CoreEligible	Detected	Prevalence	WilsonLower	WilsonUpper	MeanRelativeAbundance	MedianWhenDetected	OperationalCore	BootstrapInclusionFrequency	StableCore	SelectionScore
Subject-habitat representatives	Anterior nares	74	SP0144	Staphylococcus aureus	Firmicutes	TRUE	21	0.283783783783784	0.193735471080225	0.395172541631725	0.0446208057229043	0.0700494070049407	FALSE	0	FALSE	0.0599454575014231
Subject-habitat representatives	Anterior nares	74	SP0145	Streptococcus sp HPH0090	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0146	Gemella haemolysans	Firmicutes	TRUE	13	0.175675675675676	0.105642085366831	0.277719933701095	0.000953847124726845	0.0020172	FALSE	0	FALSE	0.00542564057204552
Subject-habitat representatives	Anterior nares	74	SP0147	Streptococcus sp A12	Firmicutes	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.0000398107926441979	0.00147299932783532	FALSE	0	FALSE	0.000170529173913828
Subject-habitat representatives	Anterior nares	74	SP0148	Lactobacillus helveticus	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0149	Leptotrichia sp oral taxon 212	Fusobacteria	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.0000208081061497301	0.000769899927540015	FALSE	0	FALSE	0.000123286224575173
Subject-habitat representatives	Anterior nares	74	SP0150	Fusobacterium nucleatum	Fusobacteria	TRUE	3	0.0405405405405405	0.0138824312219789	0.112547095790916	0.0003485634486565	0.0100963979807204	FALSE	0	FALSE	0.000756885973271746
Subject-habitat representatives	Anterior nares	74	SP0151	Capnocytophaga leadbetteri	Bacteroidetes	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.000225395900866765	0.00833964833207031	FALSE	0	FALSE	0.000405761916096432
Subject-habitat representatives	Anterior nares	74	SP0152	Granulicatella adiacens	Firmicutes	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.0000110108086086491	0.000814799837040033	FALSE	0	FALSE	0.0000448412682343027
Subject-habitat representatives	Anterior nares	74	SP0153	Prevotella nigrescens	Bacteroidetes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0154	Streptococcus vestibularis	Firmicutes	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.000877884960740846	0.0324817435474113	FALSE	0	FALSE	0.000800787122243086
Subject-habitat representatives	Anterior nares	74	SP0155	Streptococcus sp HMSC034E03	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0156	Actinomyces sp HPA0247	Actinobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.0000147837808270276	0.00109399978120004	FALSE	0	FALSE	0.0000519590303764443
Subject-habitat representatives	Anterior nares	74	SP0157	Capnocytophaga gingivalis	Bacteroidetes	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.000238576979311631	0.0176546964690607	FALSE	0	FALSE	0.000208728882535713
Subject-habitat representatives	Anterior nares	74	SP0158	Actinomyces oris	Actinobacteria	TRUE	10	0.135135135135135	0.0750904859261838	0.231191785525233	0.000437933730406909	0.000644699848925076	FALSE	0	FALSE	0.00282795489658716
Subject-habitat representatives	Anterior nares	74	SP0159	Rothia aeria	Actinobacteria	TRUE	3	0.0405405405405405	0.0138824312219789	0.112547095790916	0.000271399956086495	0.00616329876734025	FALSE	0	FALSE	0.000667873822515176
Subject-habitat representatives	Anterior nares	74	SP0160	Haemophilus influenzae	Proteobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.0000332216182994597	0.00245839975416002	FALSE	0	FALSE	0.0000778894563026047
Subject-habitat representatives	Anterior nares	74	SP0161	Haemophilus quentini	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0162	Streptococcus cristatus	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0163	Streptococcus mutans	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0164	Streptococcus sp HMSC067H01	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0165	Atopobium rimae	Actinobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0166	Haemophilus haemolyticus	Proteobacteria	TRUE	4	0.0540540540540541	0.0212190121728748	0.130903764045524	0.0000952999909887875	0.000990800158785037	FALSE	0	FALSE	0.00052768494205164
Subject-habitat representatives	Anterior nares	74	SP0167	Capnocytophaga granulosa	Bacteroidetes	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.000869066042403008	0.0321554435689113	FALSE	0	FALSE	0.000796754759249306
Subject-habitat representatives	Anterior nares	74	SP0168	Neisseria sicca	Proteobacteria	TRUE	5	0.0675675675675676	0.0292040861653622	0.148611939258539	0.000908229623379485	0.00290460058092012	FALSE	0	FALSE	0.00203627353145462
Subject-habitat representatives	Anterior nares	74	SP0169	Leptotrichia hofstadii	Fusobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.00000965270077216255	0.000714299857140029	FALSE	0	FALSE	0.0000419848592925813
Subject-habitat representatives	Anterior nares	74	SP0170	Cardiobacterium hominis	Proteobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.00000752297146837868	0.000556699888660022	FALSE	0	FALSE	0.0000370649132184064
Subject-habitat representatives	Anterior nares	74	SP0171	Capnocytophaga sputigena	Bacteroidetes	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.00000653918894756762	0.0003945	FALSE	0	FALSE	0.0000345565377336934
Subject-habitat representatives	Anterior nares	74	SP0172	Streptococcus sp HMSC071D03	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0173	Streptococcus pseudopneumoniae	Firmicutes	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.0000597026728513662	0.0044179977910011	FALSE	0	FALSE	0.000104415546914384
Subject-habitat representatives	Anterior nares	74	SP0174	Corynebacterium durum	Actinobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.00000212432389945954	0.000157199968560006	FALSE	0	FALSE	0.0000196960277660882
Subject-habitat representatives	Anterior nares	74	SP0175	Prevotella pleuritidis	Bacteroidetes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0176	Gemella morbillorum	Firmicutes	TRUE	3	0.0405405405405405	0.0138824312219789	0.112547095790916	0.000117370247908923	0.000933599813280038	FALSE	0	FALSE	0.000439206284735947
Subject-habitat representatives	Anterior nares	74	SP0177	Lautropia mirabilis	Proteobacteria	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.000110931078302433	0.00410444989719002	FALSE	0	FALSE	0.000284658982863332
Subject-habitat representatives	Anterior nares	74	SP0178	Prevotella sp oral taxon 473	Bacteroidetes	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.0000489256677121661	0.00181024970535014	FALSE	0	FALSE	0.000189045636101378
Subject-habitat representatives	Anterior nares	74	SP0179	Aggregatibacter sp oral taxon 458	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0180	Bulleidia extructa	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0181	Leptotrichia sp oral taxon 225	Fusobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0182	Leptotrichia sp oral taxon 498	Fusobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0183	Actinomyces naeslundii	Actinobacteria	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.000261243190994605	0.00966599806680038	FALSE	0	FALSE	0.000436838357872949
Subject-habitat representatives	Anterior nares	74	SP0184	Haemophilus parahaemolyticus	Proteobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.0000104797276337842	0.000775499844900031	FALSE	0	FALSE	0.0000437464965388093
Subject-habitat representatives	Anterior nares	74	SP0185	Bifidobacterium longum	Actinobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0186	Prevotella oris	Bacteroidetes	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.000225148603618928	0.0166609966678007	FALSE	0	FALSE	0.000202769630220866
Subject-habitat representatives	Anterior nares	74	SP0187	Parvimonas micra	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0188	Streptococcus pneumoniae	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0189	Haemophilus paraphrohaemolyticus	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0190	Corynebacterium matruchotii	Actinobacteria	TRUE	4	0.0540540540540541	0.0212190121728748	0.130903764045524	0.00329442637314905	0.00564384905505022	FALSE	0	FALSE	0.00310254560914534
Subject-habitat representatives	Anterior nares	74	SP0191	Actinomyces sp oral taxon 170	Actinobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0192	Actinobaculum sp oral taxon 183	Actinobacteria	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.000139035107328114	0.0051442989711402	FALSE	0	FALSE	0.000318684186781197
Subject-habitat representatives	Anterior nares	74	SP0193	Actinomyces massiliensis	Actinobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.0000846486317189223	0.00626399874720025	FALSE	0	FALSE	0.000124330663556745
Subject-habitat representatives	Anterior nares	74	SP0194	Campylobacter gracilis	Proteobacteria	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.0000303905344624337	0.00112444977511005	FALSE	0	FALSE	0.000148993542058671
Subject-habitat representatives	Anterior nares	74	SP0195	Capnocytophaga sp oral taxon 863	Bacteroidetes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0196	Eikenella corrodens	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0197	Cardiobacterium valvarum	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0198	Pseudopropionibacterium propionicum	Actinobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.0000938716032148685	0.00687849862430027	FALSE	0	FALSE	0.000130928863426285
Subject-habitat representatives	Anterior nares	74	SP0199	Actinomyces viscosus	Actinobacteria	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.000285385076597444	0.0105592478341054	FALSE	0	FALSE	0.000456576868940601
Subject-habitat representatives	Anterior nares	74	SP0200	Campylobacter showae	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0201	Actinomyces johnsonii	Actinobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.000155628347252709	0.0115164976967005	FALSE	0	FALSE	0.000168582555511458
Subject-habitat representatives	Anterior nares	74	SP0202	Prevotella loescheii	Bacteroidetes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0203	Streptococcus sp oral taxon 056	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0204	Eubacterium brachy	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0205	Abiotrophia defectiva	Firmicutes	TRUE	3	0.0405405405405405	0.0138824312219789	0.112547095790916	0.000106413514991892	0.00074860014972003	FALSE	0	FALSE	0.000418203756361345
Subject-habitat representatives	Anterior nares	74	SP0206	Capnocytophaga ochracea	Bacteroidetes	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.000499905305424345	0.0369929926014015	FALSE	0	FALSE	0.000302142732968256
Subject-habitat representatives	Anterior nares	74	SP0207	Streptococcus anginosus group	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0208	Actinomyces meyeri	Actinobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0209	Actinomyces sp oral taxon 448	Actinobacteria	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.000231185088898118	0.00855384828923035	FALSE	0	FALSE	0.000410939781407337
Subject-habitat representatives	Anterior nares	74	SP0210	Eikenella sp NML130454	Proteobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.00000787702545162193	0.000582899883420023	FALSE	0	FALSE	0.0000379270797300348
Subject-habitat representatives	Anterior nares	74	SP0211	Selenomonas noxia	Firmicutes	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.0000423189104551369	0.00156579968684006	FALSE	0	FALSE	0.000175818882285868
Subject-habitat representatives	Anterior nares	74	SP0212	Oribacterium sp oral taxon 078	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0213	Abiotrophia sp HMSC24B09	Firmicutes	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.00010354729757973	0.00383125001045	FALSE	0	FALSE	0.000275022142119059
Subject-habitat representatives	Anterior nares	74	SP0214	Leptotrichia sp oral taxon 879	Fusobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0215	Aggregatibacter actinomycetemcomitans	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0216	Actinomyces sp oral taxon 180	Actinobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0217	Aggregatibacter segnis	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0218	Actinomyces denticolens	Actinobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0219	Selenomonas infelix	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0220	Kingella denitrificans	Proteobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0221	Capnocytophaga sp oral taxon 338	Bacteroidetes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0222	Staphylococcus argenteus	Firmicutes	TRUE	3	0.0405405405405405	0.0138824312219789	0.112547095790916	0.00024964728963757	0.0043517	FALSE	0	FALSE	0.00064054989255605
Subject-habitat representatives	Anterior nares	74	SP0223	Staphylococcus epidermidis	Firmicutes	TRUE	64	0.864864864864865	0.768808214474767	0.924909514073816	0.101416840494396	0.0829281125517221	TRUE	0.933	TRUE	0.275424958415597
Subject-habitat representatives	Anterior nares	74	SP0224	Cutibacterium acnes	Actinobacteria	TRUE	72	0.972972972972973	0.906707074830875	0.992556647361733	0.378096460284863	0.373184737145497	TRUE	1	TRUE	0.598276690332463
Subject-habitat representatives	Anterior nares	74	SP0225	Corynebacterium accolens	Actinobacteria	TRUE	54	0.72972972972973	0.619087515714335	0.817697720779218	0.135047092923195	0.13441635	FALSE	0.077	FALSE	0.268166584104993
Subject-habitat representatives	Anterior nares	74	SP0226	Escherichia coli	Proteobacteria	TRUE	3	0.0405405405405405	0.0138824312219789	0.112547095790916	0.000173721602859193	0.0057568	FALSE	0	FALSE	0.000534338477736502
Subject-habitat representatives	Anterior nares	74	SP0227	Haemophilus sp HMSC71H05	Proteobacteria	TRUE	6	0.0810810810810811	0.0376898501938264	0.165819424435578	0.00030127974316568	0.00198639978783503	FALSE	0	FALSE	0.00140735771064279
Subject-habitat representatives	Anterior nares	74	SP0228	Propionibacterium namnetense	Actinobacteria	TRUE	8	0.108108108108108	0.0558073286815147	0.199088444358896	0.00137706643791031	0.00122294993407001	FALSE	0	FALSE	0.00401176711541025
Subject-habitat representatives	Anterior nares	74	SP0229	Klebsiella pneumoniae	Proteobacteria	TRUE	3	0.0405405405405405	0.0138824312219789	0.112547095790916	0.000838831080905	0.0013268	FALSE	0	FALSE	0.00117415867709771
Subject-habitat representatives	Anterior nares	74	SP0230	Gardnerella vaginalis	Actinobacteria	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.0000716567567567568	0.0053026	FALSE	0	FALSE	0.000114392316338956
Subject-habitat representatives	Anterior nares	74	SP0231	Lactobacillus iners	Firmicutes	TRUE	1	0.0135135135135135	0.00238946340345682	0.0726535651984323	0.013469435139543	0.99673820032618	FALSE	0	FALSE	0.00156834994103205
Subject-habitat representatives	Anterior nares	74	SP0232	Atopobium vaginae	Actinobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0233	Sneathia amnii	Fusobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0234	Veillonellaceae bacterium DNF00626	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0235	Prevotella timonensis	Bacteroidetes	TRUE	2	0.027027027027027	0.00744335263826722	0.093292925169125	0.0011712566660342	0.0433364966432653	FALSE	0	FALSE	0.000924962900183567
Subject-habitat representatives	Anterior nares	74	SP0236	Prevotella buccalis	Bacteroidetes	TRUE	4	0.0540540540540541	0.0212190121728748	0.130903764045524	0.000124660810419461	0.00231825019280002	FALSE	0	FALSE	0.000603522192647583
Subject-habitat representatives	Anterior nares	74	SP0237	Anaerococcus tetradius	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0238	Dialister micraerophilus	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0239	Peptoniphilus lacrimalis	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0240	Aerococcus christensenii	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0241	Mobiluncus curtisii	Actinobacteria	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0242	Tissierellia bacterium KA00581	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0243	Prevotella bivia	Bacteroidetes	TRUE	3	0.0405405405405405	0.0138824312219789	0.112547095790916	0.00062796616970852	0.00602690060269006	FALSE	0	FALSE	0.00101591566927275
Subject-habitat representatives	Anterior nares	74	SP0244	Lactobacillus jensenii	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Anterior nares	74	SP0245	Mageeibacillus indolicus	Firmicutes	TRUE	0	0	0	0.049349779396386	0	0	FALSE	0	FALSE	0
