contigName	contigLen	totalAvgDepth	MOCK1.primary.sorted	MOCK1.primary.sorted-var	MOCK2.primary.sorted	MOCK2.primary.sorted-var
k141_3739	5044	7.02709	3.91367	6.7737	3.11343	2.32626
k141_25459	1339	2.66882	1.53908	1.61158	1.12973	0.719454
k141_29128	3842	5.59428	2.36218	1.9885	3.2321	4.62877
k141_85	1076	3.07873	1.86401	0.999915	1.21472	1.62836
k141_25460	1550	3.39876	2.36983	1.47098	1.02893	0.525702
k141_29129	1044	2.4334	1.05814	1.01565	1.37526	1.55957
k141_86	1047	3.63541	2.24447	1.80093	1.39094	1.90714
k141_32800	2303	20.1832	9.91701	51.2422	10.2662	53.8615
k141_25462	1066	2.26446	1.33471	0.828911	0.929752	0.851317
k141_18285	1341	4.33628	2.48592	1.31925	1.85036	1.2288
k141_29131	1928	6.65301	3.63333	3.80368	3.01967	3.95915
k141_32806	1380	2.80811	1.44228	2.0033	1.36583	1.36098
k141_3743	4554	7.57922	3.21275	2.75292	4.36647	5.78061
k141_40019	12206	7.23431	3.65494	4.13394	3.57937	3.12527
k141_18288	1461	3.74028	1.72194	1.70749	2.01834	1.0562
k141_94	2333	3.83982	2.19911	1.66802	1.64072	1.33054
k141_3744	1721	3.66482	1.61984	1.66859	2.04498	1.34014
k141_50857	13145	8.8861	4.53982	4.83805	4.34629	4.54802
k141_29136	2269	3.29203	1.16905	0.741449	2.12298	2.12725
k141_32811	1745	4.39284	2.41894	2.84868	1.97389	0.97078
k141_3746	1027	3.99569	1.66954	0.665458	2.32616	1.82346
k141_18292	1437	3.36445	2.65198	1.99088	0.712472	0.450153
k141_32812	1882	3.29989	1.73655	0.915409	1.56334	1.30165
k141_50858	2347	3.33837	2.07292	1.07653	1.26545	2.18439
k141_3750	1132	3.48646	1.80174	1.56665	1.68472	2.29353
k141_100	1565	4.17587	2.00886	1.032	2.16701	1.61668
k141_50860	1359	3.77082	1.92546	1.45952	1.84536	0.867343
k141_3752	1225	3.5661	1.28749	1.01141	2.27862	2.45517
k141_50861	1312	1.83443	0.598847	0.42509	1.23558	0.801834
k141_21837	17629	47.6724	23.6443	34.2746	24.0281	42.3101
k141_32819	1203	3.76199	2.25611	1.83741	1.50588	1.22664
k141_18300	1227	3.77236	1.49867	1.041	2.27369	1.8089
k141_50862	1273	5.04596	2.21447	1.25209	2.83149	3.20495
k141_25464	12701	6.29255	3.16425	2.93403	3.1283	3.02196
k141_29137	8991	7.57236	3.25368	3.6641	4.31868	4.65593
k141_21840	1870	4.69582	1.71783	2.65439	2.97799	1.54045
k141_105	3646	6.17587	3.24831	3.66854	2.92756	3.15599
k141_25465	3366	4.54345	1.64963	1.29718	2.89382	2.09126
k141_50869	2124	2.89487	1.96792	1.97969	0.92695	0.595151
k141_3764	2701	7.63542	3.76412	3.04733	3.8713	4.19439
k141_18306	3402	5.29116	2.75303	1.94203	2.53814	2.79176
k141_29143	1099	3.71728	2.56344	1.96423	1.15385	0.710309
k141_25468	1490	3.87716	1.83693	1.77425	2.04023	1.57567
k141_18312	1043	3.84444	2.00212	1.1483	1.84233	2.15201
k141_18313	1249	4.45786	2.01043	1.69903	2.44744	1.9118
k141_29147	4137	8.09334	4.06165	4.54715	4.03169	4.81766
k141_21844	7168	7.25163	3.74526	3.8311	3.50636	4.60927
k141_109	8592	10.3007	6.55887	14.4122	3.74182	4.11035
k141_3767	6290	6.2093	3.84577	4.64978	2.36353	2.13577
k141_40022	22383	29.4817	15.13	22.9293	14.3517	19.1461
k141_3768	1247	2.98607	1.4752	0.833222	1.51088	1.30237
k141_21846	2717	3.86254	2.0798	1.73581	1.78274	0.96844
k141_3769	1040	3.51062	1.13482	1.08807	2.3758	1.797
k141_40023	1553	14.8234	8.6811	6.41265	6.14227	3.27204
k141_21847	1034	4.90385	1.75855	1.5887	3.1453	1.39277
k141_3770	1512	4.33876	1.77157	1.11197	2.56719	2.22018
k141_29148	5907	8.53486	3.91048	4.95023	4.62438	5.13475
k141_40026	1255	3.66638	2.03198	1.73858	1.6344	1.9484
k141_18318	4382	7.0761	3.35061	3.45127	3.72549	5.27908
k141_21848	1699	4.24297	0.729544	0.469922	3.51343	4.38378
k141_29149	1584	2.45424	1.78062	1.41716	0.67362	0.259063
k141_110	6090	7.78204	4.84312	11.2882	2.93892	4.00268
k141_18319	2016	3.26694	1.53858	1.20221	1.72836	1.11291
k141_21851	1041	2.6702	0.610817	0.494872	2.05938	1.40625
k141_3776	1262	3.09021	0.859966	0.445551	2.23024	1.97618
k141_40033	1257	3.25798	1.88438	0.667106	1.3736	0.926796
k141_47259	87052	30.1178	14.7083	15.883	15.4095	16.7935
k141_18321	1191	5.04026	2.15096	1.75832	2.8893	2.85128
k141_21852	1167	3.12909	1.31151	0.896315	1.81759	0.943285
k141_18322	1159	3.1508	2.20735	1.68148	0.94345	0.372274
k141_3780	1396	2.79353	0.764253	0.85573	2.02928	1.14486
k141_47263	1243	3.30044	1.37467	1.78346	1.92576	1.08976
k141_10972	85274	14.6118	7.46847	7.7633	7.14337	7.80919
k141_40042	1604	5.03386	2.96813	1.34517	2.06574	1.33187
k141_21857	2168	4.33671	2.14058	3.60463	2.19614	2.59468
k141_112	7933	5.96388	2.97256	3.46103	2.99132	2.60601
k141_10974	1193	3.43014	2.05023	1.92528	1.37991	1.43689
k141_29150	9318	8.24306	3.62039	5.33322	4.62267	5.5906
k141_40046	1396	3.00077	2.1171	0.909943	0.883667	0.52693
k141_14549	161417	34.144	17.126	425.209	17.018	441.75
k141_47271	1154	2.32102	0.52178	0.323693	1.79924	0.805161
k141_29151	1515	4.48342	1.57728	2.00127	2.90614	4.23769
k141_18326	4672	6.32204	3.39156	3.52931	2.93048	1.72882
k141_50872	21264	8.17013	4.06766	3.91259	4.10248	4.04579
k141_40048	1761	3.09501	0.875526	0.569938	2.21948	2.48182
k141_32820	32923	14.0854	6.97039	6.53798	7.115	8.01024
k141_10979	1460	4.30764	1.49266	1.16711	2.81498	1.97308
k141_119	1903	5.7867	2.35291	1.69188	3.43379	2.32779
k141_29153	2084	3.18379	1.89325	1.45356	1.29053	0.827881
k141_32822	1373	4.01647	1.99608	2.4937	2.02039	1.18483
k141_29154	1003	13.6796	5.22983	14.8674	8.44972	17.7587
k141_3782	8161	7.71053	3.921	5.54619	3.78953	4.94101
k141_121	1170	3.32276	1.18004	0.552989	2.14272	0.579979
k141_40050	2942	4.80942	2.26582	1.65918	2.5436	2.23272
k141_32823	1462	3.22507	1.20968	0.648595	2.0154	1.50012
k141_14556	1245	3.38971	1.52049	1.30564	1.86922	1.93052
k141_47275	2487	6.25366	3.08958	2.33868	3.16409	5.04178
k141_10981	2373	3.90066	1.81846	1.7054	2.0822	2.20477
k141_32824	1627	2.25768	1.48398	0.588922	0.773708	0.518133
k141_3785	1700	3.17041	1.82085	1.4963	1.34956	1.03701
k141_21863	6612	8.42769	4.90405	8.62316	3.52364	5.02829
k141_3787	1060	2.34823	1.31393	0.602703	1.0343	0.251683
k141_14562	1030	2.91309	1.86588	1.08726	1.04721	0.534825
k141_40054	2242	4.31297	1.09655	0.85067	3.21642	3.3241
k141_32825	2349	4.54198	2.60729	3.18615	1.9347	1.53572
k141_125	2032	5.79835	3.24509	2.32066	2.55326	3.14645
k141_10983	2808	4.7631	2.68081	2.28974	2.08229	1.45838
k141_3788	1305	2.4971	1.30903	0.523825	1.18807	0.504406
k141_32826	1323	18.7698	9.41224	54.6216	9.35755	47.341
k141_21865	2195	3.20744	1.7835	1.21265	1.42394	1.23858
k141_14563	1829	5.342	2.21837	2.29794	3.12363	3.82288
k141_29165	1987	10.765	5.063	5.24758	5.70196	4.45296
k141_130	1676	4.8346	3.58428	2.65648	1.25032	1.57014
k141_14566	1360	2.40808	1.06973	0.750105	1.33835	0.347758
k141_32829	2257	4.2038	1.5887	0.874315	2.6151	1.39257
k141_3790	3207	9.29817	4.94596	7.6128	4.3522	4.85051
k141_29169	1021	3.1766	1.42687	0.828433	1.74973	0.934039
k141_7380	59521	9.1904	4.60682	4.30278	4.58358	4.82336
k141_10986	2807	3.36656	1.92359	2.36308	1.44297	1.15158
k141_21866	3258	4.40854	2.49241	1.70556	1.91614	1.47669
k141_32832	1256	2.49396	1.5	0.972774	0.993955	0.733764
k141_29172	1133	3.76812	1.79807	0.712564	1.97005	2.28828
k141_14568	1540	4.79265	2.58669	2.73677	2.20596	1.58074
k141_40056	6277	4.23677	2.18288	2.46284	2.05389	2.25752
k141_43641	68249	29.9895	14.9105	15.1423	15.079	17.4092
k141_132	2597	4.65066	2.09604	1.95076	2.55462	1.72505
k141_29173	1020	1.64208	0.556399	0.466409	1.08568	0.52577
k141_21869	1015	3.13195	2.04035	0.960171	1.0916	0.4916
k141_50875	12168	7.75269	3.98608	3.97763	3.76661	4.02243
k141_10991	1083	3.19391	0.856853	0.439849	2.33706	1.86595
k141_18327	14344	6.84887	3.17191	3.43269	3.67696	3.74878
k141_14570	1069	4.27497	2.05561	1.87319	2.21936	0.956984
k141_133	1305	2.8807	1.07788	0.743504	1.80282	0.982649
k141_40060	1253	3.50043	2.24242	1.60322	1.25801	0.565958
k141_32835	3039	7.94152	4.00544	3.19992	3.93608	4.64079
k141_134	2164	3.97338	2.1181	1.51729	1.85528	1.03522
k141_18331	1050	2.92857	1.41702	0.798575	1.51155	0.756962
k141_18332	1007	2.90979	1.66337	0.78744	1.24642	0.300443
k141_40061	2841	4.80241	2.3868	2.08773	2.4156	2.44353
k141_47289	8438	8.65408	4.61091	7.59236	4.04317	4.73632
k141_50880	1757	9.0645	5.25196	4.68195	3.81254	1.66147
k141_21872	3432	4.27655	2.12567	3.88308	2.15087	2.0694
k141_135	1521	5.85313	3.4603	4.29783	2.39283	1.33151
k141_32837	1894	4.58797	2.28285	2.81911	2.30512	3.25838
k141_7386	4660	3.91517	1.53047	1.17787	2.3847	2.33771
k141_47290	1397	2.42648	1.11701	0.68275	1.30947	0.851766
k141_136	1704	2.67746	1.39975	1.04509	1.27771	1.09044
k141_50881	1753	3.72628	1.73595	0.871583	1.99033	2.14984
k141_11000	1298	3.05333	2.07667	1.3736	0.976667	0.865176
k141_137	1048	3.22	2.28421	1.49974	0.935789	1.02539
k141_7387	2724	3.18126	1.70183	1.75983	1.47944	1.18377
k141_47293	1409	6.33257	2.66362	1.78523	3.66896	3.83845
k141_32839	3120	3.89345	2.15751	1.17743	1.73594	1.49662
k141_50883	1073	4.22359	3.31179	3.25587	0.911795	1.49325
k141_7388	1198	2.96636	1.78364	1.12512	1.18273	0.691783
k141_40068	1847	3.5912	2.01772	1.95906	1.57347	0.592569
k141_18344	1055	2.6395	1.33229	0.548463	1.30721	0.372052
k141_50884	1193	3.04931	1.64384	1.32276	1.40548	0.380231
k141_3793	10866	10.8355	5.52535	4.09786	5.31018	5.03897
k141_47296	2213	6.92671	2.73097	1.62911	4.19574	5.24922
k141_40070	2156	4.70797	2.39602	1.93207	2.31195	2.42282
k141_29179	10308	7.34584	3.55387	3.80255	3.79197	4.72756
k141_18348	1573	3.65831	2.36949	1.29283	1.28881	0.93958
k141_32846	1119	2.47111	0.561215	0.526887	1.90989	1.40952
k141_7394	1628	3.74314	1.83072	2.09233	1.91242	1.73594
k141_18349	1257	3.37446	1.66437	1.05738	1.71009	0.791527
k141_29180	1839	31.0391	15.0781	15.1995	15.9609	19.1885
k141_11011	1224	6.00799	3.38099	2.57029	2.627	1.83585
k141_18350	1016	3.21024	1.25381	0.649789	1.95643	1.81925
k141_47302	1205	3.33514	1.82385	0.949955	1.51129	1.05119
k141_3794	6209	5.69939	3.53576	4.21611	2.16364	2.60762
k141_50894	1220	4.6836	1.61676	1.00552	3.06684	3.43976
k141_11013	1027	3.14424	1.12487	0.702061	2.01938	1.42635
k141_50896	1100	4.0479	2.26347	1.99044	1.78443	1.65779
k141_7399	2638	85.6626	45.1303	276.966	40.5323	223.233
k141_11014	1681	3.71636	1.85471	1.46686	1.86166	0.847477
k141_18356	1202	3.70652	2.52808	1.29568	1.17844	1.38335
k141_14574	15460	8.23226	4.17205	4.52626	4.06021	4.74022
k141_3797	2191	7.07023	3.31295	5.73135	3.75729	2.78526
k141_47309	1431	2.51013	1.42311	0.754778	1.08702	1.49543
k141_40077	5597	9.94781	5.40444	5.20124	4.54337	5.69966
k141_14576	1241	3.98425	0.775153	0.521203	3.2091	2.10597
k141_50899	2290	3.19343	1.40785	1.50039	1.78558	1.42914
k141_11016	2800	16.1577	8.81236	20.2457	7.3453	5.64261
k141_47313	1507	2.43435	1.26686	0.531009	1.16749	0.49466
k141_40081	1713	4.82291	1.65325	1.48191	3.16966	2.46687
k141_50902	1525	4.37491	1.81009	0.949172	2.56482	1.64288
k141_21878	14594	9.73972	6.01814	11.3938	3.72158	5.50592
k141_7402	5419	8.25559	4.29111	6.63873	3.96448	3.31251
k141_11017	2740	4.17373	2.24527	2.12612	1.92846	1.9377
k141_40083	1423	2.92453	1.13283	0.69231	1.7917	0.955072
k141_40085	1101	3.27019	1.76371	0.783439	1.50648	0.623465
k141_18357	8425	7.83331	3.50438	4.93755	4.32893	5.5951
k141_7406	2866	4.86019	3.43786	4.13562	1.42233	1.10855
k141_40086	2858	4.11957	1.96522	1.32174	2.15435	1.52311
k141_21886	1435	3.79656	2.05385	0.763579	1.74271	1.9906
k141_50917	1196	2.97177	1.66393	1.08567	1.30783	0.900601
k141_14578	8363	6.15959	3.29776	2.90061	2.86183	2.32206
k141_18359	2823	6.77211	3.07083	2.82201	3.70128	3.73597
k141_32847	18714	5.93651	3.0152	3.09534	2.9213	2.91068
k141_50919	1472	3.74672	1.93668	2.04042	1.81004	0.778893
k141_36301	249950	37.6133	18.6584	22.1745	18.9549	21.6493
k141_18361	1064	3.95135	0.921325	0.717121	3.03002	3.61054
k141_40091	1690	2.99686	1.38191	1.00554	1.61495	0.655535
k141_47316	9540	8.8996	4.24094	3.7291	4.65865	5.88455
k141_7409	4358	4.2561	2.17629	3.04229	2.07981	1.60666
k141_40092	1437	4.00448	2.71098	1.47021	1.2935	0.678363
k141_50920	2251	8.70878	4.37111	3.83294	4.33767	7.12158
k141_32851	1480	5.19971	2.79812	1.31257	2.40159	1.0037
k141_47318	1261	3.24678	1.28977	0.629398	1.95701	2.24427
k141_36305	1452	3.00886	1.40103	1.6979	1.60783	0.764791
k141_7413	1221	3.07569	1.3829	1.23293	1.69279	0.979513
k141_21888	5990	6.79905	3.30058	3.40186	3.49847	4.36789
k141_50922	1555	3.20453	0.785861	0.976093	2.41867	1.6419
k141_18365	2806	4.32939	2.56795	2.82769	1.76145	2.99955
k141_36306	1948	3.04973	1.50919	1.44204	1.54054	1.13546
k141_47322	1316	3.28489	1.39655	0.813029	1.88834	2.04997
k141_40095	3606	5.29761	2.44812	1.6988	2.84949	2.45292
k141_14579	7698	8.1325	4.46605	5.09727	3.66645	4.25029
k141_21889	2114	4.87897	2.64286	3.34634	2.23611	2.42264
k141_138	30915	9.17068	4.9228	12.3568	4.24788	6.54641
k141_7416	1559	4.39494	3.30253	3.10841	1.0924	0.71543
k141_50927	1049	2.64984	2.33438	1.33859	0.315457	0.289858
k141_32856	3579	5.91813	2.59322	2.20235	3.32491	11.3958
k141_21890	1293	4.5272	1.49038	0.677255	3.03682	1.49445
k141_18368	2473	3.43789	1.59537	1.27557	1.84253	1.89017
k141_47323	2160	5.145	3.05917	2.25076	2.08584	1.60204
k141_40096	2556	4.12897	1.62653	1.25567	2.50244	1.69657
k141_139	2193	7.6358	3.94033	4.17842	3.69547	5.54047
k141_18369	1028	4.08495	1.8086	0.725427	2.27634	0.988136
k141_36311	1467	3.38934	2.59094	2.49481	0.798393	0.519269
k141_7419	1223	3.32	2.05156	1.35676	1.26844	0.99015
k141_32859	1084	2.02231	1.01116	0.473985	1.01116	0.494289
k141_40099	1003	2.86851	1.76906	1.05612	1.09945	0.463549
k141_14587	1057	3.0219	1.61835	0.824973	1.40355	0.474764
k141_142	1194	2.57117	1.70255	0.808253	0.868613	0.271306
k141_7421	1095	2.74122	1.43631	0.665871	1.30491	0.416978
k141_47329	1244	2.5	1.58377	0.714805	0.91623	0.747563
k141_36315	1063	4.52435	2.16891	2.30444	2.35544	1.58826
k141_144	1013	4.42514	2.5694	2.40957	1.85574	1.9551
k141_54566	114390	47.0255	23.2218	29.1848	23.8037	27.0217
k141_14588	1657	3.7338	1.39064	1.60917	2.34317	1.83274
k141_50934	1575	5.85985	2.37508	1.97169	3.48477	3.59547
k141_32864	1473	2.63345	0.935273	0.756366	1.69818	2.34045
k141_36317	1810	5.06893	2.1285	1.51709	2.94042	2.94325
k141_40107	1056	4.88413	3.31837	2.05213	1.56576	0.983649
k141_54567	1523	3.42105	1.95649	1.41385	1.46456	1.27139
k141_147	1398	3.12231	1.73077	2.17072	1.39154	0.817335
k141_47332	1745	7.74196	3.31573	2.45675	4.42623	3.57884
k141_47333	1099	4.68631	2.69031	1.14799	1.996	0.867978
k141_14590	2772	4.25056	1.73747	1.19855	2.51309	2.22824
k141_32866	2087	5.68326	2.60282	1.37133	3.08044	4.26717
k141_7426	3688	8.90724	4.98607	3.69276	3.92117	4.10488
k141_40108	2747	4.44545	2.42884	1.96254	2.01661	1.1636
k141_25469	85866	28.8675	14.7385	16.1245	14.129	17.5245
k141_36321	1599	3.35177	1.95936	0.803013	1.39241	1.79593
k141_54569	2834	5.20285	2.10965	1.9207	3.0932	1.882
k141_47336	1717	4.91909	2.05374	1.28203	2.86535	2.57639
k141_7428	2465	5.89649	2.7368	2.72575	3.1597	2.2644
k141_40109	3245	6.50715	3.38767	3.57697	3.11948	5.14335
k141_151	4199	4.26847	2.17386	1.4593	2.09461	2.0198
k141_32872	1961	3.24852	2.14761	0.980876	1.10091	1.05424
k141_50935	6786	8.76405	4.58882	4.83769	4.17524	4.39156
k141_14591	4202	5.71248	2.7249	3.14898	2.98757	3.56726
k141_36327	1393	3.73359	2.03938	1.87867	1.69421	1.89405
k141_50936	1352	3.98884	2.11404	0.83375	1.8748	1.2413
k141_47339	1942	2.72505	1.53362	1.12584	1.19143	0.819004
k141_11025	24388	8.17176	3.7874	4.75705	4.38436	5.57893
k141_40110	2879	5.53614	1.99281	2.16182	3.54333	2.51296
k141_32876	1463	3.62125	1.6696	1.26686	1.95165	1.51965
k141_7435	1310	4.07096	2.12954	0.905583	1.94142	1.06923
k141_157	1004	3.2638	1.14349	0.715301	2.12031	1.31699
k141_50938	1337	4.9548	2.33495	0.935375	2.61985	1.31984
k141_25470	6788	5.80568	2.57952	2.24041	3.22616	2.96979
k141_40112	1045	4.08342	2.67476	4.45435	1.40866	1.63093
k141_50939	1101	5.99003	2.14756	0.838492	3.84247	1.90727
k141_32879	1236	4.83128	1.1652	0.81701	3.66608	4.54802
k141_11026	2544	2.57195	1.51717	1.00891	1.05478	1.01212
k141_7437	1224	7.11545	4.36679	2.72313	2.74867	6.95453
k141_43642	53627	30.8239	15.4526	16.8494	15.3714	19.1497
k141_25471	1851	3.21905	1.58528	0.810216	1.63377	1.03702
k141_14592	4987	6.83841	3.6038	3.88659	3.23461	2.96068
k141_11028	1069	1.97322	0.637487	0.256076	1.33574	0.526344
k141_36328	6526	6.03251	3.06114	4.81213	2.97138	2.49177
k141_47349	1828	3.21503	1.26474	1.1271	1.95029	0.641823
k141_40115	3486	6.18064	2.63046	3.53091	3.55018	4.16312
k141_11029	1513	2.93852	1.19717	1.31823	1.74134	1.26543
k141_54571	9760	32.5007	15.6942	16.4073	16.8066	15.9641
k141_3799	39822	8.64138	4.45147	4.51548	4.18991	3.98085
k141_25475	1777	3.5003	1.5676	1.05249	1.9327	1.45257
k141_50945	1741	19.3007	9.30493	19.6786	9.99574	20.5012
k141_47350	1955	4.01346	2.02154	1.84328	1.99192	1.79358
k141_11031	1176	4.17996	2.29592	2.21412	1.88404	2.01904
k141_3800	1194	3.31661	2.11496	1.21234	1.20164	1.41227
k141_50947	1091	27.1561	15.0705	89.3518	12.0856	29.2235
k141_14594	4394	3.84544	1.79865	1.01675	2.04679	2.51676
k141_36331	3826	4.5625	2.31277	2.37377	2.24973	1.45223
k141_3802	1081	53.3622	29.0743	90.0505	24.2879	37.5901
k141_40122	1857	3.30358	1.5867	1.29723	1.71688	1.32936
k141_14595	1600	2.88748	1.43342	1.2051	1.45406	1.15278
k141_36332	1026	8.56573	4.1056	3.90253	4.46013	4.52051
k141_50950	1394	3.16358	1.0054	0.850145	2.15818	1.07999
k141_7442	6673	7.00867	3.22266	3.85673	3.78601	4.06131
k141_25481	1731	3.48438	1.96326	3.21193	1.52113	1.37346
k141_43644	8030	15.9821	7.44995	9.05101	8.53215	8.11922
k141_36333	1644	3.91332	1.66559	1.83826	2.24774	2.11916
k141_11036	2204	5.09782	3.06885	4.70936	2.02896	1.42671
k141_7443	1157	7.65628	2.71388	1.60332	4.9424	2.95605
k141_25482	1532	4.37866	1.66667	1.41289	2.71199	3.59113
k141_11037	1029	3.3652	1.80666	0.76688	1.55854	1.4232
k141_3806	2052	2.91198	1.57932	0.843929	1.33265	0.93586
k141_36334	1869	4.02597	2.07397	1.71258	1.952	0.747422
k141_25483	1431	3.04576	2.32108	1.26171	0.724681	0.258229
k141_14600	1494	3.82593	1.9563	0.890572	1.86963	1.42097
k141_40130	1593	3.31773	1.1612	0.68551	2.15652	1.74389
k141_25484	1306	3.43709	1.42301	0.772861	2.01407	1.25497
k141_7450	1377	3.03362	1.31587	0.385275	1.71775	1.65031
k141_50952	5284	6.55226	3.68916	3.1142	2.86309	1.84702
k141_25487	1041	1.76034	0.407211	0.541018	1.35313	0.457971
k141_47369	1125	4.63973	2.59981	1.66716	2.03992	1.62121
k141_25488	1323	3.46367	2.12082	1.49846	1.34286	1.00653
k141_43652	2073	3.95848	1.56759	1.33675	2.39089	1.80864
k141_36339	3605	7.97861	3.84545	2.20546	4.13316	4.25406
k141_47371	1128	3.70485	1.82718	0.634826	1.87767	0.97045
k141_40134	3924	3.89336	1.84056	1.15887	2.0528	1.18674
k141_25490	1225	3.14108	1.41704	0.754865	1.72405	1.04368
k141_36342	1208	4.06937	1.44234	1.39929	2.62703	1.1863
k141_14607	4001	8.05022	4.34179	6.06375	3.70843	4.16564
k141_36343	1348	2.9056	1.5088	0.917857	1.3968	0.79519
k141_50959	1571	3.36049	1.82756	0.883289	1.53293	1.18795
k141_25491	1882	3.287	1.05325	0.471074	2.23374	1.20558
k141_7455	3767	4.93622	2.47615	2.29802	2.46007	2.10123
k141_36344	1042	2.67479	1.64725	0.960278	1.02754	0.228298
k141_54572	14708	5.83292	3.14695	3.53741	2.68597	2.91485
k141_40135	3763	8.0764	4.42537	3.99176	3.65102	3.41229
k141_43657	2876	4.24118	2.2257	2.07042	2.01548	1.27776
k141_7457	1004	2.83664	0.798013	0.411091	2.03863	1.60402
k141_14608	2306	3.95562	2.1481	2.64097	1.80752	1.09798
k141_54574	1184	3.09116	1.72652	1.14634	1.36464	1.45401
k141_36346	1119	2.90989	2.08227	1.1697	0.82762	0.468297
k141_25496	1152	2.57021	1.46015	0.368311	1.11006	1.00402
k141_43660	1398	4.61077	2.14	3.16282	2.47077	3.34713
k141_54577	1054	2.93515	1.17573	1.21098	1.75941	1.32216
k141_25497	1698	3.27562	1.88437	1.24429	1.39125	1.08636
k141_40139	3031	4.49642	1.95363	1.62812	2.54279	2.67389
k141_36351	1993	5.20528	1.93773	1.61072	3.26755	2.35763
k141_43662	1237	1.75768	1.01054	0.623794	0.747147	0.75148
k141_25499	1199	5.00545	2.09718	0.900541	2.90827	4.34699
k141_47377	7807	6.95006	3.24193	3.28591	3.70813	3.5031
k141_43664	1162	2.90789	1.4032	0.985911	1.5047	1.20977
k141_25502	1190	4.64927	2.65842	1.68065	1.99084	2.32436
k141_54584	1216	2.65653	0.992844	0.54964	1.66369	1.22431
k141_25503	1262	4.30326	2.93127	1.9196	1.37199	0.459091
k141_32882	29289	9.72879	5.01083	4.54366	4.71796	6.15428
k141_40140	4516	5.1761	2.65369	1.96022	2.52241	2.45776
k141_47379	2314	3.47383	1.53114	1.2189	1.94269	1.22787
k141_32883	1265	2.30677	1.67095	0.932804	0.635818	0.646844
k141_43669	1259	3.69854	1.62446	3.10193	2.07407	0.896234
k141_25505	1119	2.87365	1.27424	0.871782	1.59941	1.04035
k141_40143	1324	3.59951	2.37684	2.35093	1.22268	1.10548
k141_32885	1827	3.8502	2.18566	1.20682	1.66455	1.377
k141_40145	1299	3.12656	0.999167	0.58417	2.12739	1.2296
k141_29181	76974	14.8191	7.46973	8.2374	7.34935	9.21265
k141_40146	1042	3.85064	1.99258	1.2587	1.85805	1.01907
k141_32886	2810	3.59329	1.96165	1.95132	1.63164	3.3283
k141_25510	2252	4.46565	1.76323	2.00615	2.70241	1.14085
k141_54588	4833	26.7136	13.6112	27.7219	13.1024	18.7501
k141_29183	1144	3.10612	2.87381	1.35055	0.232314	0.178515
k141_40148	1090	2.85282	0.948589	0.654266	1.90423	1.0776
k141_32890	1161	4.873	1.64534	1.38164	3.22766	1.30407
k141_32892	1072	4.62936	2.21561	2.418	2.41376	0.840965
k141_47381	8130	4.20182	2.4629	2.91653	1.73892	1.68762
k141_40153	1521	3.22417	2.17006	2.36767	1.05411	0.603962
k141_25518	1464	3.48097	2.16618	1.03831	1.31479	1.10377
k141_14612	15961	29.0025	14.3278	15.8793	14.6747	18.7352
k141_54596	1517	3.47287	1.93587	2.21662	1.537	1.31649
k141_32893	2643	5.61297	2.46444	2.37777	3.14853	2.41897
k141_47386	1050	3.63445	1.37395	0.776947	2.2605	3.196
k141_54597	1072	3.6191	1.71766	0.909923	1.90144	0.42604
k141_32894	1315	3.9129	1.4166	0.787652	2.4963	2.58408
k141_29184	7416	4.57639	1.88043	1.7534	2.69596	2.89853
k141_47388	1393	3.82394	1.66486	0.71758	2.15907	2.40592
k141_36353	18171	7.07973	3.57843	3.8521	3.5013	3.81525
k141_32897	1207	3.17583	1.60144	1.1966	1.57439	1.77359
k141_40156	4305	6.39862	3.44117	3.55997	2.95745	3.18821
k141_29185	2774	6.20179	2.56764	2.23136	3.63416	3.80367
k141_40157	1147	3.59199	1.75977	0.493758	1.83222	1.71229
k141_47389	2221	3.85162	1.94819	2.54019	1.90344	2.38888
k141_40158	1375	3.05873	1.10023	1.24857	1.9585	1.81723
k141_32902	1211	3.26056	1.83468	1.6489	1.42588	1.12063
k141_14624	1399	3.09608	1.26518	0.735015	1.8309	1.10831
k141_32906	1438	2.69403	1.3903	0.723584	1.30373	1.35129
k141_50962	27090	8.61526	4.46343	4.48849	4.15182	4.29915
k141_40163	1392	4.75502	2.42195	1.82337	2.33308	1.47522
k141_3808	39458	14.676	7.53895	7.42994	7.13702	7.76815
k141_50963	1396	2.77119	1.43143	1.08742	1.33975	0.944612
