MAG	Taxonomy	Springs	NonzeroSprings	Prevalence	MeanRelativeAbundance	MaximumRelativeAbundance	RelaxedFilter	PrimaryFilter	StrictFilter
AY05.MAG03	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Calditenuaceae;HRBIN02	56	10	0.178571428571429	0.000251145963345176	0.00394033694530887	FALSE	FALSE	FALSE
AY05.MAG04	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;JAAUUE01	56	25	0.446428571428571	0.000601835447519763	0.00963801927603855	FALSE	FALSE	FALSE
AY05.MAG06	Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Elioraea_A;Elioraea_A tepida	56	45	0.803571428571429	0.00402753510630175	0.0216409783590216	TRUE	TRUE	TRUE
AY05.MAG08	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Rhodomicrobiaceae	56	31	0.553571428571429	0.000521050324838089	0.0050050771486596	FALSE	FALSE	FALSE
AY05.MAG09	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;JAAUTZ01	56	26	0.464285714285714	0.00142201464820014	0.0140212780425561	FALSE	FALSE	FALSE
AY05.MAG13	Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae;M5B4	56	26	0.464285714285714	0.00131606950909141	0.015135827244489	FALSE	FALSE	FALSE
AY05.MAG19	Bacteria;Spirochaetota;Leptospiria;Leptospirales;Leptospiraceae;GCA-2786225	56	36	0.642857142857143	0.000594275188269549	0.00469379107861837	FALSE	FALSE	FALSE
AY05.MAG22	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Thermoflexibacteraceae;Thermoflexibacter	56	23	0.410714285714286	0.000216832926500613	0.00437720787897418	FALSE	FALSE	FALSE
AY05.MAG23	Bacteria;Cyanobacteriota;Cyanobacteriia;SKYG9;SKYG9;SKYG9	56	10	0.178571428571429	0.000308372164276637	0.00427300854601709	FALSE	FALSE	FALSE
AY05.MAG26	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	21	0.375	0.000656965040132715	0.00439274560725439	FALSE	FALSE	FALSE
AY05.MAG33	Bacteria;Cyanobacteriota;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;DSRU01	56	22	0.392857142857143	0.00087221564037336	0.00786976573953148	FALSE	FALSE	FALSE
AY05.MAG41	Bacteria;Bacteroidota_A;Kapaibacteriia;Kapaibacteriales;HRBIN21;HRBIN21;HRBIN21 sp030550275	56	19	0.339285714285714	0.00279307705741059	0.0492724381613271	FALSE	FALSE	FALSE
AY05.MAG45	Bacteria;Chloroflexota;Anaerolineae;Thermoflexales;Thermoflexaceae;Thermoflexus;Thermoflexus sp017743605	56	29	0.517857142857143	0.00175289129813333	0.0140040160045897	FALSE	FALSE	FALSE
AY05.MAG46	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;JADJNW01	56	16	0.285714285714286	0.000333661930631885	0.0034876062776913	FALSE	FALSE	FALSE
AY05.MAG52	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;M3007	56	18	0.321428571428571	0.000398981617712725	0.00417200417200417	FALSE	FALSE	FALSE
AY06.MAG04	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;JADJNW01	56	15	0.267857142857143	0.000310203567285848	0.00338800609841098	FALSE	FALSE	FALSE
AY06.MAG06	Bacteria;Cyanobacteriota;Cyanobacteriia;SKYG9;SKYG9;SKYG9	56	14	0.25	0.000622795448042454	0.00892464881736903	FALSE	FALSE	FALSE
AY06.MAG14	Bacteria;Bacteroidota_A;Kapaibacteriia;Kapaibacteriales;UBA4661;JANYIG01	56	29	0.517857142857143	0.000837985027631519	0.00959196163215347	FALSE	FALSE	FALSE
AY06.MAG17	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Caldarchaeaceae	56	16	0.285714285714286	0.000285742524972806	0.00212499893750053	FALSE	FALSE	FALSE
AY06.MAG18	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;JAABSX01	56	25	0.446428571428571	0.00311567695899112	0.0410966774193548	FALSE	FALSE	FALSE
AY06.MAG23	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;CAKZQX01;CAKZQX01 sp034435975	56	17	0.303571428571429	0.000273839451147542	0.0030656697323364	FALSE	FALSE	FALSE
AY06.MAG26	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter;Thermochlorobacter aerophilum	56	44	0.785714285714286	0.00580414031326626	0.0389619415570877	TRUE	TRUE	TRUE
AY06.MAG28	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;CALDSX01	56	27	0.482142857142857	0.000705802057562074	0.00848817515484182	FALSE	FALSE	FALSE
AY06.MAG32	Archaea;Thermoproteota;Thermoprotei;Gearchaeales;Gearchaeaceae;SCGC-AAA471-B05;SCGC-AAA471-B05 sp032249055	56	14	0.25	0.000284922652450768	0.00565142184713669	FALSE	FALSE	FALSE
AY06.MAG34	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;JAAUTG01	56	23	0.410714285714286	0.000589968406734482	0.0132699734600531	FALSE	FALSE	FALSE
AY06.MAG39	Bacteria;Cyanobacteriota;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;DSRU01	56	25	0.446428571428571	0.000522015897561072	0.00472099527900472	FALSE	FALSE	FALSE
AY06.MAG48	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;JAAUUM01	56	14	0.25	0.00028961899429871	0.00291694736139181	FALSE	FALSE	FALSE
AY06.MAG52	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;AG1;AG1;AG1 sp032249275	56	11	0.196428571428571	0.000257201474435023	0.0039911230044385	FALSE	FALSE	FALSE
AY06.MAG54	Bacteria;Bacteroidota_A;Kapaibacteriia;Kapaibacteriales;HRBIN21;HRBIN21;HRBIN21 sp030550275	56	13	0.232142857142857	0.000207983239032271	0.00264533597866931	FALSE	FALSE	FALSE
AY07.MAG01	Bacteria;Thermotogota;Thermotogae;Thermotogales;DSM-5069;Pseudothermotoga_A;Pseudothermotoga_A sp028276125	56	22	0.392857142857143	0.000203900487089657	0.00222276666666667	FALSE	FALSE	FALSE
AY07.MAG06	Bacteria;Bacteroidota_A;Kryptoniia;Kryptoniales;Kryptoniaceae;Kryptonium;Kryptonium sp028276305	56	23	0.410714285714286	0.00048564347714909	0.00677948983076525	FALSE	FALSE	FALSE
AY07.MAG07	Bacteria;Desulfobacterota_B;Binatia;HRBIN30;HRBIN30	56	36	0.642857142857143	0.00101974135711699	0.00794150907601037	TRUE	FALSE	FALSE
AY07.MAG11	Bacteria;WOR-3;Hydrothermia;UBA1063;UBA1063;UBA1063;UBA1063 sp039803545	56	26	0.464285714285714	0.000510979636271916	0.00939153333333333	FALSE	FALSE	FALSE
AY07.MAG15	Bacteria;Elusimicrobiota;Endomicrobiia;DTEH01;DTEH01;JANXDG01	56	21	0.375	0.000584198932949809	0.0047676	FALSE	FALSE	FALSE
AY07.MAG17	Bacteria;Sysuimicrobiota;Sysuimicrobiia;Sysuimicrobiales;Sysuimicrobiaceae;Tepidifontimicrobium	56	27	0.482142857142857	0.00154356109852974	0.0363529272941454	FALSE	FALSE	FALSE
AY07.MAG21	Bacteria;Spirochaetota;Leptospiria;Leptospirales;Leptonemataceae;SKYB61;SKYB61 sp026418015	56	38	0.678571428571429	0.00129444334764448	0.0121709817435274	TRUE	FALSE	FALSE
AY07.MAG24	Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales;Thermodesulfovibrionaceae;Thermodesulfovibrio	56	40	0.714285714285714	0.00138999967955414	0.0121029636911089	TRUE	TRUE	FALSE
AY07.MAG31	Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;ATM1;JADFGT01	56	22	0.392857142857143	0.000469705159988335	0.00371340757178781	FALSE	FALSE	FALSE
AY07.MAG35	Bacteria;Caldisericota;Caldisericia;B22-G15;B22-G15;JAAYUH01	56	34	0.607142857142857	0.00111467597861302	0.0106429787140426	TRUE	FALSE	FALSE
AY07.MAG36	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Caldarchaeaceae	56	16	0.285714285714286	0.000448072087365533	0.00363249455125817	FALSE	FALSE	FALSE
AY07.MAG42	Bacteria;Armatimonadota;HRBIN16;HRBIN16;HRBIN16;HRBIN16	56	41	0.732142857142857	0.0023722575223903	0.00767175383587692	TRUE	TRUE	TRUE
AY07.MAG45	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter;Thermochlorobacter aerophilum	56	29	0.517857142857143	0.000680090542388444	0.00377683711017044	FALSE	FALSE	FALSE
AY07.MAG49	Bacteria;Desulfobacterota;JdFR-97;JdFR-97;JdFR-97;JAPWUY01;JAPWUY01 sp028275295	56	45	0.803571428571429	0.00117023818377447	0.00516251032502065	TRUE	TRUE	FALSE
AY07.MAG52	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	16	0.285714285714286	0.000465935827152161	0.00399583699618391	FALSE	FALSE	FALSE
AY07.MAG54	Bacteria;Bacteroidota_A;Kapaibacteriia;Kapaibacteriales;HRBIN21;HRBIN21;HRBIN21 sp030550275	56	22	0.392857142857143	0.00062532660670563	0.00487695610739503	FALSE	FALSE	FALSE
AY07.MAG55	Bacteria;Acidobacteriota;Blastocatellia;HR10;HR10;HR10	56	23	0.410714285714286	0.000364776802111987	0.00263497628521343	FALSE	FALSE	FALSE
AY08.MAG01	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	14	0.25	0.000534142386349946	0.00448349327476009	FALSE	FALSE	FALSE
AY08.MAG07	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;Desulfurococcaceae;UBA285;UBA285 sp020833245	56	3	0.0535714285714286	4.84045266748376e-05	0.00140999951379327	FALSE	FALSE	FALSE
AY08.MAG13	Bacteria;Sysuimicrobiota;Sysuimicrobiia;Sysuimicrobiales;Sysuimicrobiaceae;Tepidifontimicrobium	56	19	0.339285714285714	0.00197843740618549	0.0245566709219096	FALSE	FALSE	FALSE
AY08.MAG24	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;AG1;AG1;AG1 sp032249275	56	9	0.160714285714286	0.000204453793432958	0.00444937907859749	FALSE	FALSE	FALSE
AY08.MAG31	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Caldarchaeaceae	56	17	0.303571428571429	0.000778841634162092	0.00668635339239351	FALSE	FALSE	FALSE
AY08.MAG35	Bacteria;WOR-3;Hydrothermia;LBFQ01;DSFT01;DSFT01;DSFT01 sp032249175	56	23	0.410714285714286	0.0033298962166613	0.0265415243297306	FALSE	FALSE	FALSE
AY08.MAG38	Bacteria;Chloroflexota;Anaerolineae;Thermoflexales;Thermoflexaceae;Thermoflexus;Thermoflexus hugenholtzii_A	56	22	0.392857142857143	0.00135393913628625	0.00848861651138349	FALSE	FALSE	FALSE
AY08.MAG42	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrosocaldaceae;JBBIQH01	56	19	0.339285714285714	0.000997439157231956	0.0107254838709677	FALSE	FALSE	FALSE
AY08.MAG44	Bacteria;Nitrospirota;Thermodesulfovibrionia;Thermodesulfovibrionales;DUZI01;DUZI01	56	13	0.232142857142857	0.000540536153158383	0.00680231539905279	FALSE	FALSE	FALSE
AY08.MAG47	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Wolframiiraptoraceae;Wolframiiraptor;Wolframiiraptor allenii	56	14	0.25	0.000709830412604364	0.0144749710500579	FALSE	FALSE	FALSE
AY08.MAG48	Bacteria;Acidobacteriota;Blastocatellia;HR10;HR10;HR10	56	12	0.214285714285714	0.000620596509403079	0.0162534756197866	FALSE	FALSE	FALSE
AY08.MAG50	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;NBVN01;Zestosphaera;Zestosphaera sp020833255	56	7	0.125	8.25626831252679e-05	0.00295525270898165	FALSE	FALSE	FALSE
AY08.MAG57	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter;Thermochlorobacter aerophilum	56	32	0.571428571428571	0.00096179208163073	0.0109959560161759	FALSE	FALSE	FALSE
AY08.MAG61	Bacteria;Bacteroidota_A;Kapaibacteriia;Kapaibacteriales;HRBIN21;HRBIN21;HRBIN21 sp030550275	56	20	0.357142857142857	0.000837278381772955	0.0214559678160483	FALSE	FALSE	FALSE
AY08.MAG62	Bacteria;Elusimicrobiota;Endomicrobiia;DTEH01;DTEH01;JANXDG01	56	13	0.232142857142857	0.000416026813710824	0.00362650725301451	FALSE	FALSE	FALSE
AY08.MAG65	Bacteria;Chloroflexota;Anaerolineae;J036;Brachytrichaceae;629B-23;629B-23 sp017743375	56	31	0.553571428571429	0.00399574086142873	0.0210519578960842	FALSE	FALSE	FALSE
AY08.MAG66	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus;Thermostichus sp000013205	56	24	0.428571428571429	0.0012156979400636	0.00780508034866326	FALSE	FALSE	FALSE
AY08.MAG68	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;M3007	56	17	0.303571428571429	0.00039933606574676	0.00386858064516129	FALSE	FALSE	FALSE
AY08.MAG73	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;NBVN01;DTCV01;DTCV01 sp020832985	56	14	0.25	0.000372150085520971	0.00742101484202968	FALSE	FALSE	FALSE
AY08.MAG80	Bacteria;Thermotogota;Thermotogae;Thermotogales;DSM-5069;Pseudothermotoga_A;Pseudothermotoga_A sp028276125	56	16	0.285714285714286	0.000364907763241102	0.0048054	FALSE	FALSE	FALSE
AY08.MAG83	Archaea;Thermoproteota;Nitrososphaeria_A;Caldarchaeales;Calditenuaceae;HRBIN02;HRBIN02 sp032249095	56	24	0.428571428571429	0.00559485125767979	0.066550800347599	FALSE	FALSE	FALSE
AY08.MAG84	Archaea;Thermoproteota;Thermoprotei;Thermofilales;Thermofilaceae;Thermofilum_C;Thermofilum_C sp020833575	56	9	0.160714285714286	0.000183258537106238	0.00281867418313115	FALSE	FALSE	FALSE
AY10.MAG1	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;Sulfolobaceae;Acd1;Acd1 sp000389735	56	3	0.0535714285714286	0.00975959429544451	0.541456082912166	FALSE	FALSE	FALSE
AY10.MAG2	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermoproteus;Thermoproteus sp002077075	56	6	0.107142857142857	0.000315732351896164	0.00767301534603069	FALSE	FALSE	FALSE
AY10.MAG3	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermocladiaceae;Vulcanisaeta;Vulcanisaeta sp001516765	56	3	0.0535714285714286	0.00681902145555536	0.303955607911216	FALSE	FALSE	FALSE
AY10.MAG4	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;Acidilobaceae;Acidilobus;Acidilobus sp000495735	56	3	0.0535714285714286	0.000856501375359536	0.0249060498120996	FALSE	FALSE	FALSE
AY10.MAG5	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermocladiaceae;Caldivirga;Caldivirga sp001663375	56	4	0.0714285714285714	0.00119932087784512	0.0417320834641669	FALSE	FALSE	FALSE
AY11.MAG03	Bacteria;Acidobacteriota;Terriglobia;Acidiferrales;UBA7541	56	10	0.178571428571429	0.000257284700445308	0.0106324194579262	FALSE	FALSE	FALSE
AY11.MAG04	Bacteria;Acidobacteriota;Terriglobia;Terriglobales;JAJPJE01;DATMXP01	56	18	0.321428571428571	0.000359005122649889	0.018239055795095	FALSE	FALSE	FALSE
AY11.MAG05	Bacteria;Bacteroidota_A;Kryptoniia;Kryptoniales;JAKASW01	56	12	0.214285714285714	0.000558028717825761	0.0291971892595521	FALSE	FALSE	FALSE
AY11.MAG06	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;Sulfolobaceae;Saccharolobus;Saccharolobus islandicus	56	4	0.0714285714285714	0.000496066873545634	0.0235649798014459	FALSE	FALSE	FALSE
AY11.MAG08	Bacteria;Chloroflexota;Anaerolineae;UBA4142;UBA4142	56	26	0.464285714285714	0.00213564518000137	0.0608089478780447	FALSE	FALSE	FALSE
AY11.MAG09	Bacteria;Thermodesulfobiota;Thermodesulfobiia;Thermodesulfobiales;Thermodesulfobiaceae;Thermodesulfobium	56	12	0.214285714285714	0.000148562024233729	0.00606249480357588	FALSE	FALSE	FALSE
AY11.MAG14	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;UBA183;UBA183	56	2	0.0357142857142857	0.000192951201281963	0.0104051339384566	FALSE	FALSE	FALSE
AY11.MAG17	Bacteria;Thermotogota;Thermotogae;Thermotogales;Fervidobacteriaceae;Fervidobacterium	56	11	0.196428571428571	0.000192604806350385	0.00235200176400132	FALSE	FALSE	FALSE
AY11.MAG19	Archaea;Thermoproteota;Thermoprotei;Gearchaeales;Gearchaeaceae;AAA261-N23;AAA261-N23 sp017857595	56	3	0.0535714285714286	0.000412246773527559	0.0198794829604432	FALSE	FALSE	FALSE
AY11.MAG20	Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;Chthonomonas sp035294165	56	4	0.0714285714285714	0.000808096951364298	0.0445706760822776	FALSE	FALSE	FALSE
AY11.MAG21	Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAIMBF01	56	4	0.0714285714285714	0.000249324944548534	0.013790988179153	FALSE	FALSE	FALSE
AY11.MAG22	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;Sulfolobaceae;Metallosphaera;Metallosphaera yellowstonensis	56	4	0.0714285714285714	0.000233477136488987	0.0105827766433343	FALSE	FALSE	FALSE
AY11.MAG24	Bacteria;Chloroflexota;Limnocylindria;Limnocylindrales;CSP1-4;JAJYNJ01	56	15	0.267857142857143	0.000808249766209672	0.0340257565493515	FALSE	FALSE	FALSE
AY11.MAG25	Archaea;Thermoproteota;Thermoprotei_A;Marsarchaeales;Marsarchaeaceae;BE-D;BE-D sp003019595	56	1	0.0178571428571429	0.00044309783448757	0.0248134787313039	FALSE	FALSE	FALSE
AY11.MAG26	Bacteria;Acidobacteriota;Terriglobia;Bryobacterales;Bryobacteraceae;JAJYKC01	56	27	0.482142857142857	0.00141243506052076	0.0243426219920383	FALSE	FALSE	FALSE
AY11.MAG27	Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales	56	10	0.178571428571429	0.000283455513418591	0.0140912736360512	FALSE	FALSE	FALSE
AY11.MAG29	Bacteria;Acidobacteriota;UBA4820;UBA4820;DSQY01;DTPS01	56	11	0.196428571428571	0.00045626806661192	0.0184619841754421	FALSE	FALSE	FALSE
AY11.MAG31	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;JAKAOS01	56	2	0.0357142857142857	0.00019568988440293	0.0108556335523141	FALSE	FALSE	FALSE
AY11.MAG32	Bacteria;Vulcanimicrobiota;Vulcanimicrobiia;Vulcanimicrobiales;Vulcanimicrobiaceae;JAJYCL01	56	4	0.0714285714285714	0.000434007904995998	0.0237098368201399	FALSE	FALSE	FALSE
AY11.MAG33	Bacteria;Patescibacteriota;Minisyncoccia;UBA6257;GWB1-50-10;JAMCRC01	56	6	0.107142857142857	0.000165352096863513	0.00855799266457772	FALSE	FALSE	FALSE
AY11.MAG34	Bacteria;Patescibacteriota;Minisyncoccia;UBA6257;JAGOQP01;DAIEKJ01	56	5	0.0892857142857143	0.000129128115372396	0.00525849549271815	FALSE	FALSE	FALSE
AY11.MAG35	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;Acidilobaceae;Acidilobus;Acidilobus sp003431325	56	3	0.0535714285714286	0.000811632958854039	0.0361503261568633	FALSE	FALSE	FALSE
AY11.MAG37	Bacteria;Thermotogota;Thermotogae;Thermotogales;DSM-5069;Pseudothermotoga_A	56	21	0.375	0.000559682476035177	0.00520096619371974	FALSE	FALSE	FALSE
AY11.MAG38	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;JAKAVM01;JAKAWH01	56	7	0.125	0.00017855935811355	0.00962270603768054	FALSE	FALSE	FALSE
AY11.MAG40	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;Sulfolobaceae;Saccharolobus;Saccharolobus caldissimus	56	4	0.0714285714285714	0.00030146060990227	0.0107824907578651	FALSE	FALSE	FALSE
AY11.MAG42	Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae;DTIX01	56	16	0.285714285714286	0.000650506483010931	0.0234658370292825	FALSE	FALSE	FALSE
AY11.MAG45	Archaea;Thermoproteota;Nitrososphaeria;Conexivisphaerales;DTJL01;JAVYTR01	56	5	0.0892857142857143	0.00274014998207596	0.152363583688357	FALSE	FALSE	FALSE
AY11.MAG49	Archaea;Thermoplasmatota;Thermoplasmata;Thermoplasmatales;GCA-001856825;JAFMDN01;JAFMDN01 sp017857235	56	1	0.0178571428571429	0.000570087521557634	0.0319249012072275	FALSE	FALSE	FALSE
AY11.MAG50	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;RAAP-2;JAJYVT01	56	4	0.0714285714285714	0.000145565777313272	0.00806785022755695	FALSE	FALSE	FALSE
AY11.MAG52	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermoproteus;Thermoproteus sp002077075	56	11	0.196428571428571	0.000486720692719359	0.00881201762403525	FALSE	FALSE	FALSE
AY11.MAG54	Archaea;Thermoproteota;Thermoprotei_A;Sulfolobales;Sulfolobaceae	56	3	0.0535714285714286	0.000247185021244848	0.00908942078049647	FALSE	FALSE	FALSE
AY11.MAG56	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermocladiaceae;Caldivirga;Caldivirga sp001663375	56	3	0.0535714285714286	0.000687358256491338	0.0221080442160884	FALSE	FALSE	FALSE
AY12.MAG3	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	23	0.410714285714286	0.00111219976005067	0.0119043	FALSE	FALSE	FALSE
LB01.MAG01	Bacteria;Cyanobacteriota;Cyanobacteriia;Gloeomargaritales;Gloeomargaritaceae;Gloeomargarita	56	32	0.571428571428571	0.00212311588867516	0.0206678139896741	FALSE	FALSE	FALSE
LB01.MAG05	Bacteria;Bacteroidota;Bacteroidia;SpSt-205;SpSt-205;JAPYWM01	56	28	0.5	0.0016273663955629	0.0134738787350914	FALSE	FALSE	FALSE
LB01.MAG07	Bacteria;Chloroflexota;Anaerolineae;J036;Brachytrichaceae;629B-23	56	33	0.589285714285714	0.00146651223429783	0.0138559584321247	FALSE	FALSE	FALSE
LB01.MAG10	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	16	0.285714285714286	0.000444842079007321	0.00834092493167561	FALSE	FALSE	FALSE
LB01.MAG12	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus	56	41	0.732142857142857	0.00159424720327693	0.0136808768721082	TRUE	TRUE	FALSE
LB02.MAG04	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;UBA2336;UBA2336 sp036787955	56	24	0.428571428571429	0.000715439873940599	0.0273288906844373	FALSE	FALSE	FALSE
LB02.MAG05	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	31	0.553571428571429	0.000652276021290912	0.0120565482261929	FALSE	FALSE	FALSE
LB02.MAG08	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Thermonemataceae;Raineya	56	40	0.714285714285714	0.00181828219957166	0.0539247843008628	TRUE	TRUE	FALSE
LB02.MAG10	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Thermosynechococcus;Thermosynechococcus lividus	56	30	0.535714285714286	0.000950475445782394	0.0415688337246651	FALSE	FALSE	FALSE
LB02.MAG11	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Schleiferiaceae;Schleiferia;Schleiferia thermophila	56	21	0.375	0.000175112314651202	0.00206199175203299	FALSE	FALSE	FALSE
LB02.MAG12	Bacteria;Cyanobacteriota;Cyanobacteriia;Pseudanabaenales;Pseudanabaenaceae	56	37	0.660714285714286	0.00133313098790428	0.0312608749565002	TRUE	FALSE	FALSE
LB02.MAG13	Bacteria;Bacteroidota;Bacteroidia;SpSt-205;SpSt-205;JAPYWM01	56	36	0.642857142857143	0.00202749309950245	0.0335228659085364	TRUE	FALSE	FALSE
LB04.MAG08	Bacteria;Bacteroidota;Bacteroidia;SpSt-205;SpSt-205;JAPYWM01	56	35	0.625	0.00216753715472628	0.0171718454533909	TRUE	FALSE	FALSE
LB04.MAG12	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus	56	40	0.714285714285714	0.00188169165232269	0.018629832331509	TRUE	TRUE	FALSE
LB04.MAG14	Bacteria;Chloroflexota;Anaerolineae;J036;Brachytrichaceae;629B-23	56	31	0.553571428571429	0.00207482540414201	0.0161689514931455	FALSE	FALSE	FALSE
LB07.MAG5	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	27	0.482142857142857	0.000638702039445105	0.007221978334065	FALSE	FALSE	FALSE
LB07.MAG8	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter	56	31	0.553571428571429	0.000673877660207151	0.00375296622330399	FALSE	FALSE	FALSE
LC02.MAG06	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;Thermochlorobacter	56	30	0.535714285714286	0.000651703131079337	0.00812605688239818	FALSE	FALSE	FALSE
LC02.MAG07	Bacteria;Bacteroidota_A;Chlorobiia;Chlorobiales;Thermochlorobacteraceae;JANWWM01	56	36	0.642857142857143	0.00166760251778013	0.0210940843763375	TRUE	FALSE	FALSE
LC02.MAG08	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;Roseiflexus sp000016665	56	41	0.732142857142857	0.00236284117154297	0.0156179531461406	TRUE	TRUE	TRUE
LC02.MAG09	Bacteria;Acidobacteriota;Blastocatellia;Chloracidobacteriales;Chloracidobacteriaceae;Chloracidobacterium	56	38	0.678571428571429	0.00368503055379906	0.158595634382538	TRUE	FALSE	FALSE
LC04.MAG2	Bacteria;Arandabacterota;Arandabacteria;Arandabacterales;Arandabacteraceae	56	24	0.428571428571429	0.00105078132467966	0.0501128997742004	FALSE	FALSE	FALSE
LC04.MAG4	Bacteria;Chloroflexota;Anaerolineae;J036;Brachytrichaceae;629B-23;629B-23 sp017743375	56	40	0.714285714285714	0.00245052328230128	0.0204461431230019	TRUE	TRUE	TRUE
LC04.MAG7	Bacteria;Cyanobacteriota;Cyanobacteriia;Thermostichales;Thermostichaceae;Thermostichus	56	32	0.571428571428571	0.00101340331044321	0.00787196851212595	FALSE	FALSE	FALSE
LC04.MAG8	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus	56	42	0.75	0.00428765314961202	0.186178627642745	TRUE	TRUE	TRUE
