CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC103	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4273	5474559	5477825	+	TC|1.B.14.6.17
CGC103	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4274	5477865	5479424	+	TC|8.A.46.1.4
CGC103	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4275	5479460	5481178	+	null
CGC103	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4276	5481184	5482926	+	null
CGC103	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4277	5482943	5486095	+	TC|1.B.14.6.16
CGC103	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4278	5486101	5487852	+	null
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4279	5487885	5489492	+	CAZyme|PL9_e46
CGC103	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4280	5489514	5490167	+	null
CGC103	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4281	5490024	5490311	-	null
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4282	5490420	5493716	+	CAZyme|PL26_e0
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4283	5493795	5495339	-	CAZyme|CE12_e69|CE12_e69+Sulfatase|S1_20
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4284	5495430	5496590	-	CAZyme|GH105_e17+Sulfatase|S1_16
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4285	5496857	5498698	+	CAZyme|PL11_1
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4286	5498702	5500099	+	CAZyme|GH105_e108
CGC103	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4287	5500130	5500444	+	null
CGC103	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4288	5500587	5504888	+	STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4289	5505045	5506823	+	CAZyme|CE4_e638
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4290	5506871	5507674	+	CAZyme|CE20_e8+Sulfatase|S1_9
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4291	5508327	5511296	-	CAZyme|GH2_21+Sulfatase|S1_20
CGC103	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4292	5511384	5515679	-	STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4293	5516024	5517337	+	CAZyme|PL9_1
CGC103	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4294	5517450	5518100	-	null
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4295	5518174	5519850	-	CAZyme|GH43_10|CBM91_e12+Sulfatase|S1_7
CGC103	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4296	5520015	5521247	-	null
CGC103	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4297	5521399	5523006	-	CAZyme|GH28_e300+Sulfatase|S1_15
CGC104	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4350	5581346	5582245	+	TC|2.A.7.3.57
CGC104	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4351	5582256	5582906	+	null
CGC104	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4352	5582952	5584043	-	null
CGC104	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4353	5584073	5587447	-	CAZyme|GH2_10+Sulfatase|S1_19
CGC104	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4354	5587471	5588397	-	TC|2.A.115.1.1
CGC104	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4355	5588470	5589873	-	CAZyme|GH109_e5
CGC104	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4356	5590107	5592680	-	CAZyme|CBM32_e256
CGC104	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4357	5592763	5594055	-	null
CGC104	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4358	5594092	5596020	-	null
CGC104	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4359	5596039	5599392	-	TC|1.B.14.6.17
CGC105	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4394	5638920	5640653	-	CAZyme|GT4_e6586
CGC105	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4395	5640703	5641536	-	CAZyme|GT2|GT2+TC|4.D.1.1.2
CGC105	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4396	5641529	5642755	-	CAZyme|GT4_e4118
CGC106	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4409	5657707	5659545	-	CAZyme|CBM32_e83
CGC106	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4410	5659561	5660580	-	null
CGC106	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4411	5660608	5662659	-	null
CGC106	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4412	5662678	5665767	-	TC|1.B.14.6.17
CGC107	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4448	5707006	5709501	+	TC|3.A.12.1.1
CGC107	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4449	5709521	5710168	+	null
CGC107	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4450	5710229	5711179	+	STP|Pyr_redox_2
CGC107	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4451	5711295	5713724	-	CAZyme|GH20_e12+Sulfatase|S1_16
CGC108	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4471	5741436	5744972	+	TC|1.B.14.6.17
CGC108	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4472	5745007	5746893	+	TC|8.A.46.3.4
CGC108	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4473	5747153	5749363	+	CAZyme|GH89_e7+Sulfatase|S1_7
CGC108	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4474	5749815	5750261	-	null
CGC108	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4475	5750323	5751432	-	null
CGC108	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4476	5751554	5754874	-	TC|3.A.5.1.1
CGC109	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4506	5786139	5787779	-	CAZyme|GH20_e137+Sulfatase|S1_16
CGC109	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4507	5787985	5790198	+	CAZyme|GH84_e32
CGC109	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4508	5790293	5791180	-	STP|AraC_binding+STP|HTH_18
CGC109	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4509	5791289	5792725	+	TC|2.A.1.1.55
CGC110	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4518	5800675	5803995	+	TC|1.B.14.6.13
CGC110	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4519	5804003	5805631	+	TC|8.A.46.2.2
CGC110	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4520	5805644	5806801	+	CAZyme|GH18_e214
CGC111	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4602	5901239	5901868	-	TC|9.B.20.1.4
CGC111	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4603	5902056	5902421	+	null
CGC111	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4604	5902455	5903303	-	TC|1.A.1.24.3
CGC111	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4605	5903417	5904397	-	CAZyme|GH23_e1398
CGC112	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4676	5981118	5981489	+	TC|2.A.7.34.3
CGC112	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4677	5981615	5982631	-	null
CGC112	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4678	5982671	5983252	-	TC|2.A.107.1.2
CGC112	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4679	5983259	5984053	-	null
CGC112	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4680	5984561	5985511	-	CAZyme|GT2+TC|4.D.1.1.13
CGC112	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4681	5985535	5986179	-	null
CGC112	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4682	5986543	5987247	-	STP|Response_reg+STP|LytTR
CGC112	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4683	5987249	5988289	-	TC|9.B.33.1.7
CGC113	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4749	6063874	6065208	-	CAZyme|CBM32_e66
CGC113	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4750	6065247	6067130	-	null
CGC113	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4751	6067146	6070595	-	TC|1.B.14.6.17
CGC113	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4752	6070725	6071939	-	STP|FecR
CGC113	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4753	6072022	6072615	-	STP|Sigma70_r2+STP|Sigma70_r4_2
CGC113	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4754	6072867	6073886	-	TC|2.A.20.1.4
CGC113	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4755	6073903	6074550	-	null
CGC113	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4756	6074630	6075271	-	TC|9.B.27.2.3
CGC114	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4767	6083076	6084650	+	TC|2.A.49.6.1+STP|TrkA_C
CGC114	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4768	6084667	6085500	-	null
CGC114	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4769	6085860	6088481	-	CAZyme|PL15_2
CGC114	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4770	6088483	6089748	-	TC|2.A.1.7.18
CGC115	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4774	6094272	6096272	-	CAZyme|PL12_2
CGC115	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4775	6096328	6097632	-	CAZyme|GH88_e34+Sulfatase|S1_27
CGC115	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4776	6097817	6099490	-	TC|8.A.46.1.3
CGC115	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4777	6099508	6102651	-	TC|1.B.14.6.1
CGC115	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4778	6102676	6104856	-	null
CGC115	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4779	6104875	6106983	-	CAZyme|PL12_2
CGC115	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4780	6107409	6111470	-	STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC115	STP	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4781	6111641	6113011	-	STP|PALP
CGC115	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4782	6113157	6114986	+	TC|2.A.38.4.3
CGC115	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4783	6114991	6115677	+	null
CGC115	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4784	6116237	6118684	-	CAZyme|GH2_1+Sulfatase|S1_20
CGC115	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4785	6118695	6119756	-	CAZyme|GH53_e22
CGC115	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4786	6119767	6121479	-	null
CGC115	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4787	6121491	6123065	-	TC|8.A.46.1.1
CGC115	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4788	6123116	6126094	-	TC|1.B.14.6.1
CGC116	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4796	6134472	6135524	-	TC|1.A.35.3.2
CGC116	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4797	6135613	6138114	-	null
CGC116	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4798	6138391	6138522	+	null
CGC116	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4799	6139160	6140770	-	CAZyme|GH20_e16+Sulfatase|S1_16
CGC116	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4800	6140802	6143240	-	CAZyme|GH95_e0+Sulfatase|S1_11
CGC116	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4801	6143279	6143461	+	null
CGC116	Sulfatase	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4802	6143443	6145014	-	Sulfatase|S1_4
CGC116	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4803	6145069	6147756	-	CAZyme|GH2_6+Sulfatase|S1_20
CGC116	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4804	6147951	6148466	-	null
CGC116	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4805	6149095	6149208	-	null
CGC116	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4806	6149376	6150440	-	TC|1.A.23.4.2
CGC116	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4807	6150497	6152464	-	CAZyme|CBM48_e184|GH13_14
CGC116	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4808	6152762	6154207	+	CAZyme|GH13_5
CGC116	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4809	6154324	6155247	+	null
CGC116	null	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4810	6155495	6158530	+	null
CGC116	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4811	6158768	6159877	+	TC|2.A.6.1.4
CGC116	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4812	6159884	6162991	+	TC|2.A.6.1.6
CGC117	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4825	6176918	6180217	+	TC|1.B.14.6.13
CGC117	TC	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4826	6180242	6181837	+	TC|8.A.46.2.2
CGC117	CAZyme	GCA_000011065.1|AE015928.1	GCA_000011065.1|AE015928.1_4827	6181880	6182821	+	CAZyme|GH18_e24
