hotspring	ProcessID	Element	Process	RawCommunityIndex	CommunityIndex	CompleteGateFraction	Samples	Temperature	pH
LH02	hao	Nitrogen	Hydroxylamine oxidation	5.0720429245e-05	5.0720429245e-05	1.0	2	54.9	7.414999999999999
LH02	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	2	54.9	7.414999999999999
LH02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	5.3893125175e-05	5.3893125175e-05	1.0	2	54.9	7.414999999999999
LH02	n_fix	Nitrogen	Nitrogen fixation	2.149050135166667e-05	2.149050135166667e-05	1.0	2	54.9	7.414999999999999
LH02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	1.7440475013750003e-05	1.7440475013750003e-05	1.0	2	54.9	7.414999999999999
LH02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	2.686567210641667e-05	2.686567210641667e-05	1.0	2	54.9	7.414999999999999
LH02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	8.83254622275e-05	8.83254622275e-05	1.0	2	54.9	7.414999999999999
LH02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	2.3512752371e-05	2.3512752371e-05	1.0	2	54.9	7.414999999999999
LH02	phs	Sulfur	Thiosulfate/polysulfide reduction	1.4425960971666667e-05	0.0	0.0	2	54.9	7.414999999999999
LH02	rtca	Carbon	Reverse TCA fixation	5.7952369662e-06	0.0	0.0	2	54.9	7.414999999999999
LH02	sox	Sulfur	Thiosulfate oxidation by Sox	2.42772905642e-05	2.42772905642e-05	1.0	2	54.9	7.414999999999999
LH02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	9.58097497555e-05	9.58097497555e-05	1.0	2	54.9	7.414999999999999
LH02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	2	54.9	7.414999999999999
LH02	three_hp	Carbon	3-hydroxypropionate bicycle	7.255867749083334e-05	7.255867749083334e-05	1.0	2	54.9	7.414999999999999
LH02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	2.9010400733e-05	2.9010400733e-05	1.0	2	54.9	7.414999999999999
LH03	anammox	Nitrogen	Anaerobic ammonium oxidation	3.408474595333334e-05	0.0	0.0	3	62.2	6.53
LH03	cbb	Carbon	Calvin-Benson-Bassham fixation	4.7447190275e-05	4.7447190275e-05	1.0	3	62.2	6.53
LH03	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	1.8723443184e-05	1.8723443184e-05	0.6666666666666666	3	62.2	6.53
LH03	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	8.772070512600001e-05	8.772070512600001e-05	1.0	3	62.2	6.53
LH03	dsr	Sulfur	DsrAB sulfite/sulfide axis	3.011360903e-05	3.011360903e-05	0.6666666666666666	3	62.2	6.53
LH03	hao	Nitrogen	Hydroxylamine oxidation	5.514585098e-05	5.514585098e-05	1.0	3	62.2	6.53
LH03	mcr	Carbon	Methyl-coenzyme M reductase	9.48152271e-07	0.0	0.0	3	62.2	6.53
LH03	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	6.905427613e-05	6.905427613e-05	1.0	3	62.2	6.53
LH03	n_fix	Nitrogen	Nitrogen fixation	5.911479779666666e-07	0.0	0.0	3	62.2	6.53
LH03	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	2.4847513805e-05	2.4847513805e-05	1.0	3	62.2	6.53
LH03	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	2.3275313305999996e-05	2.3275313305999996e-05	1.0	3	62.2	6.53
LH03	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.00010225423786000001	0.00010225423786000001	1.0	3	62.2	6.53
LH03	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	3.520602833e-05	3.520602833e-05	1.0	3	62.2	6.53
LH03	phs	Sulfur	Thiosulfate/polysulfide reduction	2.4557886356666667e-05	0.0	0.0	3	62.2	6.53
LH03	rtca	Carbon	Reverse TCA fixation	1.0893760256499999e-05	1.0893760256499999e-05	0.6666666666666666	3	62.2	6.53
LH03	sox	Sulfur	Thiosulfate oxidation by Sox	1.37192396074e-05	1.37192396074e-05	1.0	3	62.2	6.53
LH03	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	9.395584069275001e-05	9.395584069275001e-05	0.6666666666666666	3	62.2	6.53
LH03	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	3	62.2	6.53
LH03	three_hp	Carbon	3-hydroxypropionate bicycle	2.2044197209999996e-05	2.2044197209999996e-05	1.0	3	62.2	6.53
LH03	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	5.884077627400001e-05	5.884077627400001e-05	1.0	3	62.2	6.53
LP01	anammox	Nitrogen	Anaerobic ammonium oxidation	1.60875404e-05	0.0	0.0	1	41.3	7.03
LP01	cbb	Carbon	Calvin-Benson-Bassham fixation	0.00011752485245	0.00011752485245	1.0	1	41.3	7.03
LP01	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0	0.0	0.0	1	41.3	7.03
LP01	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	2.5621320309999997e-05	2.5621320309999997e-05	1.0	1	41.3	7.03
LP01	dsr	Sulfur	DsrAB sulfite/sulfide axis	3.146228087e-05	3.146228087e-05	1.0	1	41.3	7.03
LP01	hao	Nitrogen	Hydroxylamine oxidation	1.881091074e-05	1.881091074e-05	1.0	1	41.3	7.03
LP01	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	1	41.3	7.03
LP01	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	3.032848446e-05	3.032848446e-05	1.0	1	41.3	7.03
LP01	n_fix	Nitrogen	Nitrogen fixation	4.0610770843333337e-05	4.0610770843333337e-05	1.0	1	41.3	7.03
LP01	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	1.891808424e-05	1.891808424e-05	1.0	1	41.3	7.03
LP01	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	2.2248723448166666e-05	2.2248723448166666e-05	1.0	1	41.3	7.03
LP01	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	4.82626212e-05	4.82626212e-05	1.0	1	41.3	7.03
LP01	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	3.8412443365e-05	3.8412443365e-05	1.0	1	41.3	7.03
LP01	phs	Sulfur	Thiosulfate/polysulfide reduction	2.2459841013333333e-06	0.0	0.0	1	41.3	7.03
LP01	rtca	Carbon	Reverse TCA fixation	0.0	0.0	0.0	1	41.3	7.03
LP01	sox	Sulfur	Thiosulfate oxidation by Sox	1.26403074282e-05	1.26403074282e-05	1.0	1	41.3	7.03
LP01	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	6.89666723575e-05	6.89666723575e-05	1.0	1	41.3	7.03
LP01	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	1	41.3	7.03
LP01	three_hp	Carbon	3-hydroxypropionate bicycle	1.160321272e-05	0.0	0.0	1	41.3	7.03
LP01	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	1.6960104810000002e-06	0.0	0.0	1	41.3	7.03
LP02	anammox	Nitrogen	Anaerobic ammonium oxidation	9.463609763333334e-06	0.0	0.0	1	45.0	7.03
LP02	cbb	Carbon	Calvin-Benson-Bassham fixation	6.000356569e-05	6.000356569e-05	1.0	1	45.0	7.03
LP02	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0	0.0	0.0	1	45.0	7.03
LP02	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	2.01020763805e-05	2.01020763805e-05	1.0	1	45.0	7.03
LP02	dsr	Sulfur	DsrAB sulfite/sulfide axis	2.9549724294999998e-05	2.9549724294999998e-05	1.0	1	45.0	7.03
LP02	hao	Nitrogen	Hydroxylamine oxidation	2.824931385e-05	2.824931385e-05	1.0	1	45.0	7.03
LP02	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	1	45.0	7.03
LP02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	2.668383222e-05	2.668383222e-05	1.0	1	45.0	7.03
LP02	n_fix	Nitrogen	Nitrogen fixation	3.43360767e-05	3.43360767e-05	1.0	1	45.0	7.03
LP02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	1.2388806345000001e-05	1.2388806345000001e-05	1.0	1	45.0	7.03
LP02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	2.3270215276333332e-05	2.3270215276333332e-05	1.0	1	45.0	7.03
LP02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	2.839082929e-05	2.839082929e-05	1.0	1	45.0	7.03
LP02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	8.320125343999999e-06	8.320125343999999e-06	1.0	1	45.0	7.03
LP02	phs	Sulfur	Thiosulfate/polysulfide reduction	3.476484846666667e-06	0.0	0.0	1	45.0	7.03
LP02	rtca	Carbon	Reverse TCA fixation	1.64588677825e-05	0.0	0.0	1	45.0	7.03
LP02	sox	Sulfur	Thiosulfate oxidation by Sox	2.2449027700000003e-05	2.2449027700000003e-05	1.0	1	45.0	7.03
LP02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	6.6480241615e-05	6.6480241615e-05	1.0	1	45.0	7.03
LP02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	1	45.0	7.03
LP02	three_hp	Carbon	3-hydroxypropionate bicycle	3.6734826604999995e-05	3.6734826604999995e-05	1.0	1	45.0	7.03
LP02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	6.7584828472e-06	0.0	0.0	1	45.0	7.03
LP03	anammox	Nitrogen	Anaerobic ammonium oxidation	1.0216953216833333e-05	0.0	0.0	2	42.65	6.9399999999999995
LP03	cbb	Carbon	Calvin-Benson-Bassham fixation	6.543082626e-05	6.543082626e-05	1.0	2	42.65	6.9399999999999995
LP03	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	2.5160583533333335e-07	0.0	0.0	2	42.65	6.9399999999999995
LP03	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	4.330378679e-05	4.330378679e-05	1.0	2	42.65	6.9399999999999995
LP03	dsr	Sulfur	DsrAB sulfite/sulfide axis	3.447255586e-05	3.447255586e-05	1.0	2	42.65	6.9399999999999995
LP03	hao	Nitrogen	Hydroxylamine oxidation	2.16584709125e-05	2.16584709125e-05	1.0	2	42.65	6.9399999999999995
LP03	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	2	42.65	6.9399999999999995
LP03	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	2.4329866669999998e-05	2.4329866669999998e-05	1.0	2	42.65	6.9399999999999995
LP03	n_fix	Nitrogen	Nitrogen fixation	1.8742003774e-05	1.8742003774e-05	1.0	2	42.65	6.9399999999999995
LP03	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	1.780645274475e-05	1.780645274475e-05	1.0	2	42.65	6.9399999999999995
LP03	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	2.1753802674416666e-05	2.1753802674416666e-05	1.0	2	42.65	6.9399999999999995
LP03	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	3.0650859650499995e-05	3.0650859650499995e-05	1.0	2	42.65	6.9399999999999995
LP03	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	3.19426711375e-05	3.19426711375e-05	1.0	2	42.65	6.9399999999999995
LP03	phs	Sulfur	Thiosulfate/polysulfide reduction	8.867170827833333e-06	0.0	0.0	2	42.65	6.9399999999999995
LP03	rtca	Carbon	Reverse TCA fixation	6.104306953775e-06	0.0	0.0	2	42.65	6.9399999999999995
LP03	sox	Sulfur	Thiosulfate oxidation by Sox	2.8576269240499997e-05	2.8576269240499997e-05	1.0	2	42.65	6.9399999999999995
LP03	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	7.23150506452625e-05	7.23150506452625e-05	1.0	2	42.65	6.9399999999999995
LP03	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	2	42.65	6.9399999999999995
LP03	three_hp	Carbon	3-hydroxypropionate bicycle	1.6238704212083333e-05	0.0	0.0	2	42.65	6.9399999999999995
LP03	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	1.4218730141000002e-05	0.0	0.0	2	42.65	6.9399999999999995
LR01	anammox	Nitrogen	Anaerobic ammonium oxidation	1.3671381910333333e-05	0.0	0.0	3	43.6	7.03
LR01	cbb	Carbon	Calvin-Benson-Bassham fixation	8.135609908e-05	8.135609908e-05	1.0	3	43.6	7.03
LR01	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	2.4058130468666668e-06	2.4058130468666668e-06	0.6666666666666666	3	43.6	7.03
LR01	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	5.1933240755e-05	5.1933240755e-05	1.0	3	43.6	7.03
LR01	dsr	Sulfur	DsrAB sulfite/sulfide axis	1.828804608e-05	1.828804608e-05	0.6666666666666666	3	43.6	7.03
LR01	hao	Nitrogen	Hydroxylamine oxidation	3.927321408e-05	3.927321408e-05	1.0	3	43.6	7.03
LR01	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	3	43.6	7.03
LR01	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	2.047714974e-05	2.047714974e-05	1.0	3	43.6	7.03
LR01	n_fix	Nitrogen	Nitrogen fixation	4.7536378e-05	4.7536378e-05	1.0	3	43.6	7.03
LR01	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	1.147186245e-05	1.147186245e-05	1.0	3	43.6	7.03
LR01	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	1.54715003845e-05	1.54715003845e-05	1.0	3	43.6	7.03
LR01	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	4.1014145731e-05	4.1014145731e-05	1.0	3	43.6	7.03
LR01	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	1.6022675395e-05	1.6022675395e-05	1.0	3	43.6	7.03
LR01	phs	Sulfur	Thiosulfate/polysulfide reduction	8.776459656666666e-06	0.0	0.0	3	43.6	7.03
LR01	rtca	Carbon	Reverse TCA fixation	0.0	0.0	0.0	3	43.6	7.03
LR01	sox	Sulfur	Thiosulfate oxidation by Sox	1.4561698536e-05	1.4561698536e-05	1.0	3	43.6	7.03
LR01	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	6.512496072875e-05	6.512496072875e-05	1.0	3	43.6	7.03
LR01	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	3	43.6	7.03
LR01	three_hp	Carbon	3-hydroxypropionate bicycle	3.510908963666667e-05	3.510908963666667e-05	1.0	3	43.6	7.03
LR01	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	7.586546410839999e-06	7.586546410839999e-06	0.6666666666666666	3	43.6	7.03
LS01	anammox	Nitrogen	Anaerobic ammonium oxidation	3.3654141016666667e-05	0.0	0.0	3	81.7	6.8
LS01	cbb	Carbon	Calvin-Benson-Bassham fixation	2.6245350965e-05	2.6245350965e-05	0.6666666666666666	3	81.7	6.8
LS01	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	1.6366430160000002e-05	1.6366430160000002e-05	0.6666666666666666	3	81.7	6.8
LS01	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	2.0343545534999998e-05	2.0343545534999998e-05	1.0	3	81.7	6.8
LS01	dsr	Sulfur	DsrAB sulfite/sulfide axis	1.720110325e-05	1.720110325e-05	1.0	3	81.7	6.8
LS01	hao	Nitrogen	Hydroxylamine oxidation	1.425518565e-05	1.425518565e-05	1.0	3	81.7	6.8
LS01	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	3	81.7	6.8
LS01	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	9.270773491e-05	9.270773491e-05	1.0	3	81.7	6.8
LS01	n_fix	Nitrogen	Nitrogen fixation	4.960053225e-06	4.960053225e-06	0.6666666666666666	3	81.7	6.8
LS01	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	5.13239057e-07	0.0	0.3333333333333333	3	81.7	6.8
LS01	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	1.0635317863333333e-06	0.0	0.3333333333333333	3	81.7	6.8
LS01	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.00010096242305	0.00010096242305	1.0	3	81.7	6.8
LS01	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	7.450577859e-06	0.0	0.3333333333333333	3	81.7	6.8
LS01	phs	Sulfur	Thiosulfate/polysulfide reduction	1.1432733913333333e-05	0.0	0.0	3	81.7	6.8
LS01	rtca	Carbon	Reverse TCA fixation	0.0001300239358	0.0001300239358	1.0	3	81.7	6.8
LS01	sox	Sulfur	Thiosulfate oxidation by Sox	0.00012785827625600002	0.00012785827625600002	1.0	3	81.7	6.8
LS01	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	9.740949083299999e-05	9.740949083299999e-05	1.0	3	81.7	6.8
LS01	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	3	81.7	6.8
LS01	three_hp	Carbon	3-hydroxypropionate bicycle	1.3895374086666666e-05	1.3895374086666666e-05	0.6666666666666666	3	81.7	6.8
LS01	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	3.3645157834e-06	3.3645157834e-06	0.6666666666666666	3	81.7	6.8
LS02	anammox	Nitrogen	Anaerobic ammonium oxidation	3.976804907666666e-05	0.0	0.0	3	82.3	6.8
LS02	cbb	Carbon	Calvin-Benson-Bassham fixation	4.224362481e-05	4.224362481e-05	1.0	3	82.3	6.8
LS02	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	1.2572280358666667e-05	1.2572280358666667e-05	1.0	3	82.3	6.8
LS02	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	4.3400997015e-05	4.3400997015e-05	1.0	3	82.3	6.8
LS02	dsr	Sulfur	DsrAB sulfite/sulfide axis	4.688553313e-06	4.688553313e-06	1.0	3	82.3	6.8
LS02	hao	Nitrogen	Hydroxylamine oxidation	2.006737605e-05	2.006737605e-05	1.0	3	82.3	6.8
LS02	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	3	82.3	6.8
LS02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.0001258882423	0.0001258882423	1.0	3	82.3	6.8
LS02	n_fix	Nitrogen	Nitrogen fixation	2.0880217723333332e-06	2.0880217723333332e-06	1.0	3	82.3	6.8
LS02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	8.555387407500001e-06	8.555387407500001e-06	1.0	3	82.3	6.8
LS02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	8.512262570733333e-06	8.512262570733333e-06	1.0	3	82.3	6.8
LS02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.00011930414723	0.00011930414723	1.0	3	82.3	6.8
LS02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	1.25105262005e-05	1.25105262005e-05	0.6666666666666666	3	82.3	6.8
LS02	phs	Sulfur	Thiosulfate/polysulfide reduction	1.66910438e-05	0.0	0.0	3	82.3	6.8
LS02	rtca	Carbon	Reverse TCA fixation	1.31168758225e-05	1.31168758225e-05	1.0	3	82.3	6.8
LS02	sox	Sulfur	Thiosulfate oxidation by Sox	4.0384775414e-05	4.0384775414e-05	1.0	3	82.3	6.8
LS02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	7.910021860015e-05	7.910021860015e-05	1.0	3	82.3	6.8
LS02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	3	82.3	6.8
LS02	three_hp	Carbon	3-hydroxypropionate bicycle	8.3816606036e-06	8.3816606036e-06	1.0	3	82.3	6.8
LS02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	1.25290396408e-05	1.25290396408e-05	1.0	3	82.3	6.8
LT01	anammox	Nitrogen	Anaerobic ammonium oxidation	3.576286046666666e-07	0.0	0.0	3	42.7	6.77
LT01	cbb	Carbon	Calvin-Benson-Bassham fixation	0.0003555415262	0.0003555415262	1.0	3	42.7	6.77
LT01	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	6.2999512e-07	0.0	0.0	3	42.7	6.77
LT01	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	4.2503677315e-06	4.2503677315e-06	1.0	3	42.7	6.77
LT01	dsr	Sulfur	DsrAB sulfite/sulfide axis	2.031851714e-06	2.031851714e-06	1.0	3	42.7	6.77
LT01	hao	Nitrogen	Hydroxylamine oxidation	0.0	0.0	0.0	3	42.7	6.77
LT01	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	3	42.7	6.77
LT01	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.0	0.0	0.0	3	42.7	6.77
LT01	n_fix	Nitrogen	Nitrogen fixation	3.444531085666667e-06	3.444531085666667e-06	1.0	3	42.7	6.77
LT01	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.0	0.0	0.0	3	42.7	6.77
LT01	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.0	0.0	0.0	3	42.7	6.77
LT01	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	1.072885814e-06	1.072885814e-06	1.0	3	42.7	6.77
LT01	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	3.024597562e-06	1.832172942e-06	0.6666666666666666	3	42.7	6.77
LT01	phs	Sulfur	Thiosulfate/polysulfide reduction	1.390916735e-06	0.0	0.0	3	42.7	6.77
LT01	rtca	Carbon	Reverse TCA fixation	0.0	0.0	0.0	3	42.7	6.77
LT01	sox	Sulfur	Thiosulfate oxidation by Sox	4.6861299848e-06	4.6861299848e-06	1.0	3	42.7	6.77
LT01	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.00011639834896749999	0.0	0.0	3	42.7	6.77
LT01	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	3	42.7	6.77
LT01	three_hp	Carbon	3-hydroxypropionate bicycle	2.0164436649999998e-07	0.0	0.0	3	42.7	6.77
LT01	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	5.987368766e-08	0.0	0.0	3	42.7	6.77
LT12	anammox	Nitrogen	Anaerobic ammonium oxidation	2.922256275333333e-06	0.0	0.0	3	44.2	6.77
LT12	cbb	Carbon	Calvin-Benson-Bassham fixation	0.000116006588875	0.000116006588875	1.0	3	44.2	6.77
LT12	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0	0.0	0.0	3	44.2	6.77
LT12	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	3.368846667e-05	3.368846667e-05	1.0	3	44.2	6.77
LT12	dsr	Sulfur	DsrAB sulfite/sulfide axis	2.628570401e-05	2.628570401e-05	1.0	3	44.2	6.77
LT12	hao	Nitrogen	Hydroxylamine oxidation	1.681910535e-05	1.681910535e-05	1.0	3	44.2	6.77
LT12	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	3	44.2	6.77
LT12	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	3.101249984e-05	3.101249984e-05	1.0	3	44.2	6.77
LT12	n_fix	Nitrogen	Nitrogen fixation	3.758791802e-05	3.758791802e-05	1.0	3	44.2	6.77
LT12	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	2.3635096954999998e-06	2.3635096954999998e-06	1.0	3	44.2	6.77
LT12	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	1.0481505896333333e-05	1.0481505896333333e-05	1.0	3	44.2	6.77
LT12	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	8.766768825999999e-06	8.766768825999999e-06	1.0	3	44.2	6.77
LT12	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	1.8663744185e-05	1.8663744185e-05	1.0	3	44.2	6.77
LT12	phs	Sulfur	Thiosulfate/polysulfide reduction	2.725643865333333e-05	0.0	0.0	3	44.2	6.77
LT12	rtca	Carbon	Reverse TCA fixation	1.8939077275125002e-06	1.8939077275125002e-06	0.6666666666666666	3	44.2	6.77
LT12	sox	Sulfur	Thiosulfate oxidation by Sox	2.5560612524e-05	2.5560612524e-05	1.0	3	44.2	6.77
LT12	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.00010260145164375	0.00010260145164375	1.0	3	44.2	6.77
LT12	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	3	44.2	6.77
LT12	three_hp	Carbon	3-hydroxypropionate bicycle	2.8953823243333335e-05	2.8953823243333335e-05	1.0	3	44.2	6.77
LT12	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	3.045714294e-05	3.045714294e-05	1.0	3	44.2	6.77
LT16	anammox	Nitrogen	Anaerobic ammonium oxidation	3.3824005615e-06	0.0	0.0	4	38.575	6.765
LT16	cbb	Carbon	Calvin-Benson-Bassham fixation	0.0001472918813475	0.0001472918813475	1.0	4	38.575	6.765
LT16	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0	0.0	0.0	4	38.575	6.765
LT16	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	2.1068727325e-05	2.1068727325e-05	1.0	4	38.575	6.765
LT16	dsr	Sulfur	DsrAB sulfite/sulfide axis	1.535989253e-06	1.535989253e-06	0.5	4	38.575	6.765
LT16	hao	Nitrogen	Hydroxylamine oxidation	0.0	0.0	0.0	4	38.575	6.765
LT16	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0	0.0	4	38.575	6.765
LT16	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	6.581076624e-06	6.581076624e-06	1.0	4	38.575	6.765
LT16	n_fix	Nitrogen	Nitrogen fixation	6.864580117333334e-05	6.864580117333334e-05	1.0	4	38.575	6.765
LT16	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	1.6293714185e-06	1.6293714185e-06	0.75	4	38.575	6.765
LT16	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	1.8347024548999998e-06	1.8347024548999998e-06	0.75	4	38.575	6.765
LT16	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	1.01472016845e-05	1.01472016845e-05	1.0	4	38.575	6.765
LT16	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	2.2867658533500003e-06	2.2867658533500003e-06	0.75	4	38.575	6.765
LT16	phs	Sulfur	Thiosulfate/polysulfide reduction	1.4264385478333334e-06	0.0	0.0	4	38.575	6.765
LT16	rtca	Carbon	Reverse TCA fixation	2.548895732875e-06	0.0	0.0	4	38.575	6.765
LT16	sox	Sulfur	Thiosulfate oxidation by Sox	6.949674920300001e-06	6.949674920300001e-06	1.0	4	38.575	6.765
LT16	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	9.95902730880625e-05	0.0	0.25	4	38.575	6.765
LT16	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0	0.0	4	38.575	6.765
LT16	three_hp	Carbon	3-hydroxypropionate bicycle	2.46838456105e-05	2.46838456105e-05	1.0	4	38.575	6.765
