FeatureID	Taxon	Species	Prevalence	MeanRelativeAbundance	SelectedForMixedModel
S486	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_pittmaniae	s__Haemophilus_pittmaniae	0.017071569271175313	4.8587296116286365e-05	False
S487	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum	s__Haemophilus_sputorum	0.017071569271175313	1.2850677034437518e-05	False
S488	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_lwoffii	s__Acinetobacter_lwoffii	0.0006565988181221273	2.635588183059856e-07	False
S489	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_unclassified	s__Acinetobacter_unclassified	0.0	8.931663340912894e-09	False
S490	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_ursingii	s__Acinetobacter_ursingii	0.0	5.3852676026092455e-08	False
S491	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Enhydrobacter|s__Enhydrobacter_aerosaccus	s__Enhydrobacter_aerosaccus	0.0	0.0	False
S492	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa	s__Pseudomonas_aeruginosa	0.014445173998686802	0.00023252053823744298	False
S493	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi	s__Pseudomonas_fragi	0.0013131976362442547	3.075509239921538e-07	False
S494	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_mendocina	s__Pseudomonas_mendocina	0.005252790544977019	8.323988276179782e-06	False
S495	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_unclassified	s__Pseudomonas_unclassified	0.060407091267235716	4.173902195971207e-05	False
S496	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Wohlfahrtiimonas|s__Wohlfahrtiimonas_chitiniclastica	s__Wohlfahrtiimonas_chitiniclastica	0.0006565988181221273	7.897149245944482e-07	False
S497	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_pilosicoli	s__Brachyspira_pilosicoli	0.0026263952724885093	2.8576732374122657e-05	False
S498	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_unclassified	s__Brachyspira_unclassified	0.0013131976362442547	3.0780959556693268e-06	False
S499	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_lecithinolyticum	s__Treponema_lecithinolyticum	0.0006565988181221273	1.197702383217526e-06	False
S500	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum	s__Fretibacterium_fastidiosum	0.0006565988181221273	1.5001975797244686e-06	False
S501	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Jonquetella|s__Jonquetella_anthropi	s__Jonquetella_anthropi	0.0006565988181221273	1.0446847996475188e-07	False
S502	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes|s__Synergistes_sp_3_1_syn1	s__Synergistes_sp_3_1_syn1	0.009192383453709783	0.0002443161335785856	False
S503	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma|s__Ureaplasma_unclassified	s__Ureaplasma_unclassified	0.0	2.3117405838513865e-08	False
S504	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma|s__Ureaplasma_urealyticum	s__Ureaplasma_urealyticum	0.0	2.1344195731582398e-08	False
S505	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila	s__Akkermansia_muciniphila	0.32961260669730796	0.012430058965649408	True
S506	k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Eremothecium|s__Eremothecium_unclassified	s__Eremothecium_unclassified	0.0006565988181221273	6.902082149086097e-08	False
S507	k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Nakaseomyces|s__Candida_glabrata	s__Candida_glabrata	0.003282994090610637	4.312988791654883e-06	False
S508	k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma|s__Naumovozyma_unclassified	s__Naumovozyma_unclassified	0.0013131976362442547	5.401469033241093e-07	False
S509	k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae	s__Saccharomyces_cerevisiae	0.006565988181221274	1.8612857840034425e-06	False
S510	k__Eukaryota|p__Microsporidia|c__Microsporidia_noname|o__Microsporidia_noname|f__Enterocytozoonidae|g__Enterocytozoon|s__Enterocytozoon_bieneusi	s__Enterocytozoon_bieneusi	0.0006565988181221273	9.34514592062125e-08	False
S511	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__Hpunalikevirus|s__Haemophilus_phage_HP1	s__Haemophilus_phage_HP1	0.0013131976362442547	1.1512913223799957e-05	False
S512	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__Mulikevirus|s__Mulikevirus_unclassified	s__Mulikevirus_unclassified	0.0006565988181221273	8.85095118319116e-08	False
S513	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__Myoviridae_noname|s__Pseudomonas_phage_JG024	s__Pseudomonas_phage_JG024	0.0006565988181221273	2.596458335911986e-05	False
S514	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__PhiCD119likevirus|s__PhiCD119likevirus_unclassified	s__PhiCD119likevirus_unclassified	0.005909389363099146	4.074431463133667e-06	False
S515	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__T4likevirus|s__Enterobacteria_phage_RB14	s__Enterobacteria_phage_RB14	0.001969796454366382	0.0002542015953557528	False
S516	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__T4likevirus|s__Klebsiella_phage_KP15	s__Klebsiella_phage_KP15	0.001969796454366382	0.0003424489092407633	False
S517	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__T4likevirus|s__Klebsiella_phage_KP27	s__Klebsiella_phage_KP27	0.001969796454366382	0.00022883560954745986	False
S518	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__Epsilon15likevirus|s__Epsilon15likevirus_unclassified	s__Epsilon15likevirus_unclassified	0.009192383453709783	4.824882582926229e-06	False
S519	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__P22likevirus|s__P22likevirus_unclassified	s__P22likevirus_unclassified	0.0006565988181221273	3.225540897989877e-07	False
S520	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__Podoviridae_noname|s__Actinomyces_phage_Av_1	s__Actinomyces_phage_Av_1	0.0006565988181221273	2.0808402384031732e-05	False
S521	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__Podoviridae_noname|s__Weissella_phage_phiYS61	s__Weissella_phage_phiYS61	0.0006565988181221273	1.1745994192485042e-05	False
S522	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus|s__C2likevirus_unclassified	s__C2likevirus_unclassified	0.1726854891661195	0.0018129201558834643	False
S523	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus|s__Lactococcus_phage_bIL67	s__Lactococcus_phage_bIL67	0.0006565988181221273	1.8416870906251556e-05	False
S524	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Lambdalikevirus|s__Enterobacteria_phage_HK630	s__Enterobacteria_phage_HK630	0.0006565988181221273	4.524280736739773e-06	False
S525	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Lambdalikevirus|s__Enterobacteria_phage_HK97	s__Enterobacteria_phage_HK97	0.001969796454366382	2.093467243215196e-05	False
S526	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Lambdalikevirus|s__Enterobacteria_phage_mEpX2	s__Enterobacteria_phage_mEpX2	0.0006565988181221273	1.216933032364944e-06	False
S527	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Enterobacteria_phage_JL1	s__Enterobacteria_phage_JL1	0.0006565988181221273	0.0001295115855536796	False
S528	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Enterococcus_phage_phiEf11	s__Enterococcus_phage_phiEf11	0.0006565988181221273	1.5550668342078283e-05	False
S529	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Klebsiella_phage_phiKO2	s__Klebsiella_phage_phiKO2	0.0006565988181221273	5.951553384744314e-06	False
S530	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactobacillus_phage_Lc_Nu	s__Lactobacillus_phage_Lc_Nu	0.005909389363099146	6.846619852472894e-06	False
S531	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactobacillus_phage_PL_1	s__Lactobacillus_phage_PL_1	0.003939592908732764	1.7338711893514459e-06	False
S532	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_936_sensu_lato	s__Lactococcus_phage_936_sensu_lato	0.016414970453053186	0.00041890616941481863	False
S533	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_BM13	s__Lactococcus_phage_BM13	0.003282994090610637	4.2526362640706654e-05	False
S534	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_P680	s__Lactococcus_phage_P680	0.011162179908076166	0.00031423982692044934	False
S535	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Leuconostoc_phage_P793	s__Leuconostoc_phage_P793	0.0006565988181221273	6.747868078201528e-07	False
S536	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_P100D	s__Propionibacterium_phage_P100D	0.0013131976362442547	9.499329499455393e-06	False
S537	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_P100_A	s__Propionibacterium_phage_P100_A	0.003282994090610637	7.136207550913243e-06	False
S538	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_P101A	s__Propionibacterium_phage_P101A	0.0013131976362442547	2.34881691660681e-05	False
S539	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_P104A	s__Propionibacterium_phage_P104A	0.0013131976362442547	1.2110411737032655e-06	False
S540	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_P14_4	s__Propionibacterium_phage_P14_4	0.001969796454366382	9.799500846707846e-06	False
S541	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_PAD20	s__Propionibacterium_phage_PAD20	0.00984898227183191	2.1611894699554874e-05	False
S542	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_PAS50	s__Propionibacterium_phage_PAS50	0.003282994090610637	5.782932688106954e-06	False
S543	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_PHL060L00	s__Propionibacterium_phage_PHL060L00	0.001969796454366382	2.4337497931322834e-06	False
S544	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Propionibacterium_phage_PHL112N00	s__Propionibacterium_phage_PHL112N00	0.0006565988181221273	3.358566263580109e-06	False
S545	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Shigella_phage_EP23	s__Shigella_phage_EP23	0.0006565988181221273	7.410020790594479e-05	False
S546	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Staphylococcus_phage_3A	s__Staphylococcus_phage_3A	0.0006565988181221273	1.806172390124826e-06	False
S547	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Streptococcus_phage_ALQ13_2	s__Streptococcus_phage_ALQ13_2	0.0006565988181221273	1.967089392235093e-05	False
S548	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Tunalikevirus|s__Klebsiella_phage_KP36	s__Klebsiella_phage_KP36	0.0013131976362442547	9.50342506065797e-05	False
S549	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales|f__Herpesviridae|g__Roseolovirus|s__Human_herpesvirus_6B	s__Human_herpesvirus_6B	0.0006565988181221273	1.6062376887721604e-06	False
S550	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales|f__Herpesviridae|g__Roseolovirus|s__Roseolovirus_unclassified	s__Roseolovirus_unclassified	0.0	1.5495732107682206e-08	False
S551	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_herpesvirus_1	s__Human_herpesvirus_1	0.0006565988181221273	5.06749937200283e-06	False
S552	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Adenoviridae|g__Mastadenovirus|s__Human_adenovirus_B	s__Human_adenovirus_B	0.0006565988181221273	1.425146594616802e-06	False
S553	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Adenoviridae|g__Mastadenovirus|s__Human_adenovirus_D	s__Human_adenovirus_D	0.003939592908732764	0.0001860511835564986	False
S554	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Adenoviridae|g__Mastadenovirus|s__Human_adenovirus_E	s__Human_adenovirus_E	0.0006565988181221273	1.826518490008185e-05	False
S555	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Adenoviridae|g__Mastadenovirus|s__Human_adenovirus_F	s__Human_adenovirus_F	0.0006565988181221273	6.157418359641663e-06	False
S556	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Anelloviridae|g__Anelloviridae_noname|s__Torque_teno_virus	s__Torque_teno_virus	0.0013131976362442547	5.734079900198917e-07	False
S557	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Circoviridae|g__Gyrovirus|s__Chicken_anemia_virus	s__Chicken_anemia_virus	0.004596191726854892	1.7426012906232698e-06	False
S558	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Microviridae|g__Microvirus|s__Enterobacteria_phage_WA13_sensu_lato	s__Enterobacteria_phage_WA13_sensu_lato	0.0006565988181221273	1.2651457431337933e-06	False
S559	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae|g__Alphacryptovirus|s__Vicia_cryptic_virus	s__Vicia_cryptic_virus	0.0006565988181221273	2.113941241416459e-07	False
S560	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Potyviridae|g__Potyvirus|s__Dasheen_mosaic_virus	s__Dasheen_mosaic_virus	0.01247537754432042	4.075644418351112e-06	False
S561	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Alpharetrovirus|s__Avian_myelocytomatosis_virus	s__Avian_myelocytomatosis_virus	0.0013131976362442547	3.7813549307963886e-07	False
S562	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Betaretrovirus|s__Jaagsiekte_sheep_retrovirus	s__Jaagsiekte_sheep_retrovirus	0.0006565988181221273	1.042154060985065e-06	False
S563	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Gammaretrovirus|s__Murine_osteosarcoma_virus	s__Murine_osteosarcoma_virus	0.003282994090610637	1.2016025308083707e-06	False
S564	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Gammaretrovirus|s__Porcine_type_C_oncovirus	s__Porcine_type_C_oncovirus	0.013131976362442548	6.868680684959838e-06	False
S565	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Retroviridae_noname|s__Avian_endogenous_retrovirus_EAV_HP	s__Avian_endogenous_retrovirus_EAV_HP	0.003939592908732764	3.699274876343917e-06	False
S566	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Viruses_noname|s__Alternanthera_yellow_vein_betasatellite	s__Alternanthera_yellow_vein_betasatellite	0.0013131976362442547	3.352592559553815e-07	False
S567	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Viruses_noname|s__Hollyhock_leaf_crumple_virus_satellite_DNA	s__Hollyhock_leaf_crumple_virus_satellite_DNA	0.0006565988181221273	4.839791340315603e-07	False
S568	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Viruses_noname|s__Tomato_begomovirus_satellite_DNA_beta	s__Tomato_begomovirus_satellite_DNA_beta	0.0013131976362442547	1.1906109002039014e-06	False
