community	medium	receiver	donor	compound	scs	mus	mps	smetana	Compound	CompoundName	PositiveSMETANA
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dextrin_e	0.0	0.0	0	0.0	dextrin	dextrin	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dfdcytd_e	0.0	0.0	0	0.0	dfdcytd	dfdcytd	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dfduri_e	0.0	0.0	0	0.0	dfduri	dfduri	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dgchol_e	0.0	0.0	0	0.0	dgchol	dgchol	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dgsn_e	0.0	0.0	0	0.0	dgsn	dgsn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_digoxin_e	0.0	0.0	0	0.0	digoxin	digoxin	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_digoxin_glc_e	0.0	0.0	0	0.0	digoxin_glc	digoxin glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_din_e	0.0	0.0	0	0.0	din	din	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dlb_e	0.0	0.0	0	0.0	dlb	dlb	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dlb_glc_e	0.0	0.0	0	0.0	dlb_glc	dlb glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dnpz_5des_e	0.0	0.0	0	0.0	dnpz_5des	dnpz 5des	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dnpz_6des_e	0.0	0.0	0	0.0	dnpz_6des	dnpz 6des	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dnpz_m11_e	0.0	0.0	0	0.0	dnpz_m11	dnpz m11	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dnpz_m12_e	0.0	0.0	0	0.0	dnpz_m12	dnpz m12	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dnpz_m13_e	0.0	0.0	0	0.0	dnpz_m13	dnpz m13	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dnpz_m14_e	0.0	0.0	0	0.0	dnpz_m14	dnpz m14	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dnpz_m9_e	0.0	0.0	0	0.0	dnpz_m9	dnpz m9	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_doh_etr_e	0.0	0.0	0	0.0	doh_etr	doh etr	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_doh_etr_glc_e	0.0	0.0	0	0.0	doh_etr_glc	doh etr glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_doh_vcz_e	0.0	0.0	0	0.0	doh_vcz	doh vcz	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_doh_vcz_glc_e	0.0	0.0	0	0.0	doh_vcz_glc	doh vcz glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_duri_e	0.0	0.0	0	0.0	duri	duri	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dxo_e	0.0	0.0	0	0.0	dxo	dxo	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_dxo_glc_e	0.0	0.0	0	0.0	dxo_glc	dxo glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_efv_e	0.0	0.0	0	0.0	efv	efv	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_efv_glc_e	0.0	0.0	0	0.0	efv_glc	efv glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_eltr_e	0.0	0.0	0	0.0	eltr	eltr	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_eltr_glc_e	0.0	0.0	0	0.0	eltr_glc	eltr glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_eltr_m3_e	0.0	0.0	0	0.0	eltr_m3	eltr m3	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_eltr_m4_e	0.0	0.0	0	0.0	eltr_m4	eltr m4	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_estradiol_e	0.0	0.0	0	0.0	estradiol	estradiol	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_estradiolglc_e	0.0	0.0	0	0.0	estradiolglc	estradiolglc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_estriol_e	0.0	0.0	0	0.0	estriol	estriol	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_estriolglc_e	0.0	0.0	0	0.0	estriolglc	estriolglc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_estrone_e	0.0	0.0	0	0.0	estrone	estrone	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_estroneglc_e	0.0	0.0	0	0.0	estroneglc	estroneglc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_eztmb_e	0.0	0.0	0	0.0	eztmb	eztmb	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_eztmb_glc_e	0.0	0.0	0	0.0	eztmb_glc	eztmb glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fe2_e	0.0	1.0	0	0.0	fe2	fe2	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fe3_e	0.0	1.0	0	0.0	fe3	fe3	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fol_e	0.0	0.0	0	0.0	fol	fol	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_for_e	0.0	0.01	0	0.0	for	Formate	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fru_e	0.0	0.0	0	0.0	fru	D-fructose	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fum_e	0.0	0.18	0	0.0	fum	fum	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fvs_e	0.0	0.0	0	0.0	fvs	fvs	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fvsgluc_e	0.0	0.0	0	0.0	fvsgluc	fvsgluc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fvstet_e	0.0	0.0	0	0.0	fvstet	fvstet	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_fvstetglu_e	0.0	0.0	0	0.0	fvstetglu	fvstetglu	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gal_e	0.0	0.0	0	0.0	gal	D-galactose	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_galt_e	0.0	0.0	0	0.0	galt	galt	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_galur_e	0.0	0.0	0	0.0	galur	galur	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gchola_e	0.0	0.0	0	0.0	gchola	gchola	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_glc3meacp_e	0.0	0.0	0	0.0	glc3meacp	glc3meacp	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_glc_D_e	0.0	0.06	0	0.0	glc_D	glc D	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_glcur_e	0.0	0.0	0	0.0	glcur	glcur	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gln_L_e	0.0	0.05	0	0.0	gln_L	gln L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gltmn_e	0.0	0.0	0	0.0	gltmn	gltmn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gltmn_glc_e	0.0	0.0	0	0.0	gltmn_glc	gltmn glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_glu_L_e	0.0	0.1	0	0.0	glu_L	glu L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gly_e	0.0	0.13	0	0.0	gly	gly	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_glyc_e	0.0	0.0	0	0.0	glyc	glyc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gmfl_e	0.0	0.0	0	0.0	gmfl	gmfl	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gmfl_glc_e	0.0	0.0	0	0.0	gmfl_glc	gmfl glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gmfl_mIII_e	0.0	0.0	0	0.0	gmfl_mIII	gmfl mIII	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gmfl_mIII_glc_e	0.0	0.0	0	0.0	gmfl_mIII_glc	gmfl mIII glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gmfl_mII_e	0.0	0.0	0	0.0	gmfl_mII	gmfl mII	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gmfl_mII_glc_e	0.0	0.0	0	0.0	gmfl_mII_glc	gmfl mII glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gmfl_mI_e	0.0	0.0	0	0.0	gmfl_mI	gmfl mI	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gmfl_mI_glc_e	0.0	0.0	0	0.0	gmfl_mI_glc	gmfl mI glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gsn_e	0.0	0.0	0	0.0	gsn	gsn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gtacmp_e	0.0	0.0	0	0.0	gtacmp	gtacmp	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_gua_e	0.0	0.01	0	0.0	gua	gua	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_h2o_e	0.0	0.32	0	0.0	h2o	h2o	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_h_e	0.0	0.29	0	0.0	h	h	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hg2_e	0.0	0.0	0	0.0	hg2	hg2	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_his_L_e	0.0	0.0	0	0.0	his_L	his L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hst_37_diglc_e	0.0	0.0	0	0.0	hst_37_diglc	hst 37 diglc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hst_3_glc_e	0.0	0.0	0	0.0	hst_3_glc	hst 3 glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hst_3_s_e	0.0	0.0	0	0.0	hst_3_s	hst 3 s	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hst_3glc_7s_e	0.0	0.0	0	0.0	hst_3glc_7s	hst 3glc 7s	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hst_7_glc_e	0.0	0.0	0	0.0	hst_7_glc	hst 7 glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hst_7_s_e	0.0	0.0	0	0.0	hst_7_s	hst 7 s	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hst_7glc_3s_e	0.0	0.0	0	0.0	hst_7glc_3s	hst 7glc 3s	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hst_e	0.0	0.0	0	0.0	hst	hst	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_hxan_e	0.0	0.0	0	0.0	hxan	hxan	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ibup_S_e	0.0	0.0	0	0.0	ibup_S	ibup S	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ibupgluc_e	0.0	0.0	0	0.0	ibupgluc	ibupgluc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ile_L_e	0.0	0.0	0	0.0	ile_L	ile L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_imn_e	0.0	0.0	0	0.0	imn	imn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_imn_glc_e	0.0	0.0	0	0.0	imn_glc	imn glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ins_e	0.0	0.0	0	0.0	ins	ins	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_inv_e	0.0	0.0	0	0.0	inv	inv	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_inv_m1_e	0.0	0.0	0	0.0	inv_m1	inv m1	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_isobut_e	0.0	0.0	1	0.0	isobut	isobut	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_isocapr_e	0.0	0.0	1	0.0	isocapr	isocapr	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_isosorbide_5mn_e	0.0	0.0	0	0.0	isosorbide_5mn	isosorbide 5mn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_isosorbide_5mn_glc_e	0.0	0.0	0	0.0	isosorbide_5mn_glc	isosorbide 5mn glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_isoval_e	0.0	0.0	1	0.0	isoval	isoval	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_k_e	0.0	1.0	0	0.0	k	k	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_kprofen_e	0.0	0.0	0	0.0	kprofen	kprofen	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_kprofen_glc_e	0.0	0.0	0	0.0	kprofen_glc	kprofen glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lac_D_e	0.0	0.0	1	0.0	lac_D	D-lactate	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lac_L_e	0.0	0.0	0	0.0	lac_L	L-lactate	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lactl_e	0.0	0.0	0	0.0	lactl	lactl	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lcts_e	0.0	0.0	0	0.0	lcts	lcts	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_leu_L_e	0.0	0.03	0	0.0	leu_L	leu L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lst4exp_e	0.0	0.0	0	0.0	lst4exp	lst4exp	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lstn1gluc_e	0.0	0.0	0	0.0	lstn1gluc	lstn1gluc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lstn_e	0.0	0.0	0	0.0	lstn	lstn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lstnm4_e	0.0	0.0	0	0.0	lstnm4	lstnm4	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lstnm7_e	0.0	0.0	0	0.0	lstnm7	lstnm7	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_lys_L_e	0.0	0.0	0	0.0	lys_L	lys L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_malt_e	0.0	0.0	0	0.0	malt	malt	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mantr_e	0.0	0.0	0	0.0	mantr	mantr	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mdz_e	0.0	0.0	0	0.0	mdz	mdz	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mdz_glc_e	0.0	0.0	0	0.0	mdz_glc	mdz glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mdzglc_e	0.0	0.0	0	0.0	mdzglc	mdzglc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_met_L_e	0.0	0.37	0	0.0	met_L	met L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mg2_e	0.0	1.0	0	0.0	mg2	mg2	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_miso_e	0.0	0.0	0	0.0	miso	miso	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_miso_glc_e	0.0	0.0	0	0.0	miso_glc	miso glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mn2_e	0.0	1.0	0	0.0	mn2	mn2	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mqn8_e	0.0	0.0	0	0.0	mqn8	mqn8	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mrphn_3glc_e	0.0	0.0	0	0.0	mrphn_3glc	mrphn 3glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mrphn_6glc_e	0.0	0.0	0	0.0	mrphn_6glc	mrphn 6glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mrphn_e	0.0	0.0	0	0.0	mrphn	mrphn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mtz_e	0.0	0.0	0	0.0	mtz	mtz	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_mtz_glc_e	0.0	0.0	0	0.0	mtz_glc	mtz glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_na1_e	0.0	0.0	0	0.0	na1	na1	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_nac_e	0.0	0.0	0	0.0	nac	nac	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_nchlphncl_e	0.0	0.0	1	0.0	nchlphncl	nchlphncl	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_nh4_e	0.0	0.15	1	0.0	nh4	Ammonium	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_nsldp_m5_e	0.0	0.0	0	0.0	nsldp_m5	nsldp m5	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_nsldp_m5_glc_e	0.0	0.0	0	0.0	nsldp_m5_glc	nsldp m5 glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_nverp_e	0.0	0.0	0	0.0	nverp	nverp	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_nverp_glc_e	0.0	0.0	0	0.0	nverp_glc	nverp glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_nzp_e	0.0	0.0	1	0.0	nzp	nzp	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_o2_e	0.0	0.0	0	0.0	o2	Oxygen	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ocdca_e	0.0	0.0	0	0.0	ocdca	ocdca	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_odsm_egltmn_e	0.0	0.0	0	0.0	odsm_egltmn	odsm egltmn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_odsm_egltmn_glc_e	0.0	0.0	0	0.0	odsm_egltmn_glc	odsm egltmn glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_odsm_gltmn_e	0.0	0.0	0	0.0	odsm_gltmn	odsm gltmn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_odsm_gltmn_glc_e	0.0	0.0	0	0.0	odsm_gltmn_glc	odsm gltmn glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_oh_etr_e	0.0	0.0	0	0.0	oh_etr	oh etr	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_oh_etr_glc_e	0.0	0.0	0	0.0	oh_etr_glc	oh etr glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_oh_pbl_e	0.0	0.0	0	0.0	oh_pbl	oh pbl	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_oh_pbl_glc_e	0.0	0.0	0	0.0	oh_pbl_glc	oh pbl glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pb_e	0.0	0.0	0	0.0	pb	pb	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pcresol_e	0.0	0.0	0	0.0	pcresol	pcresol	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_phe_L_e	0.0	0.0	0	0.0	phe_L	phe L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pheme_e	0.0	1.0	0	0.0	pheme	pheme	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_phppa_e	0.0	0.0	0	0.0	phppa	phppa	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_phppa_glc_e	0.0	0.0	0	0.0	phppa_glc	phppa glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_phtn_glc_e	0.0	0.0	0	0.0	phtn_glc	phtn glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pi_e	0.0	1.0	0	0.0	pi	pi	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pnto_R_e	0.0	0.0	0	0.0	pnto_R	pnto R	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ppa_e	0.0	0.0	1	0.0	ppa	Propionate	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ppi_e	0.0	0.0	1	0.0	ppi	ppi	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pro_L_e	0.0	0.0	0	0.0	pro_L	pro L	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_prob_e	0.0	0.0	0	0.0	prob	prob	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_prob_glc_e	0.0	0.0	0	0.0	prob_glc	prob glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pront_e	0.0	0.0	0	0.0	pront	pront	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pront_glc_e	0.0	0.0	0	0.0	pront_glc	pront glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_propl_e	0.0	0.0	0	0.0	propl	propl	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_propl_glc_e	0.0	0.0	0	0.0	propl_glc	propl glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_prx_mII_e	0.0	0.0	0	0.0	prx_mII	prx mII	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_prx_mII_glc_e	0.0	0.0	0	0.0	prx_mII_glc	prx mII glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_prx_mI_e	0.0	0.0	0	0.0	prx_mI	prx mI	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_prx_mI_glc_e	0.0	0.0	0	0.0	prx_mI_glc	prx mI glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ptrc_e	0.0	0.0	0	0.0	ptrc	ptrc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ptvst_e	0.0	0.0	0	0.0	ptvst	ptvst	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_ptvstgluc_e	0.0	0.0	0	0.0	ptvstgluc	ptvstgluc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pvs_e	0.0	0.0	0	0.0	pvs	pvs	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pvsgluc_e	0.0	0.0	0	0.0	pvsgluc	pvsgluc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pydam_e	0.0	0.0	0	0.0	pydam	pydam	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pydx_e	0.0	0.0	0	0.0	pydx	pydx	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_pydxn_e	0.0	0.0	0	0.0	pydxn	pydxn	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_q8_e	0.0	1.0	0	0.0	q8	q8	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_r406_e	0.0	0.0	0	0.0	r406	r406	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_r406_glc_e	0.0	0.0	0	0.0	r406_glc	r406 glc	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_r529_e	0.0	0.0	0	0.0	r529	r529	False
all	western_diet_gut_anoxic_membership	Prevotella_copri	Alistipes_putredinis	M_r529_glc_e	0.0	0.0	0	0.0	r529_glc	r529 glc	False
