EvaluationSet	Reference	GenBankAssembly	ExpectedAbundancePct	AbundanceBin	Branch	EvidenceClass	GenomeFractionPct	RecoveredGe90Pct	FullGenomeGe99Pct	MismatchesPer100Kbp	IndelsPer100Kbp	ReferenceReportPresent	BranchReportPresent
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	lr-flye-hifi	biological	99.976	yes	yes	841.5	25.7	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	lr-hifiasm-hifi	biological	97.157	yes	no	10.15	0.25	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	lr-metamdbg-hifi	biological	97.973	yes	no	746.41	23.01	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	sr-spades-10m	biological	86.847	no	no	252.66	7.43	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	hybrid-illumina-ont	biological	88.065	no	no	361.31	13.78	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	hybrid-illumina-hifi	biological	91.494	yes	no	492.47	18.8	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	lr-ont-polypolish	biological	98.213	yes	no	606.84	120.81	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	lr-ont-careful	biological	98.326	yes	no	609.48	156.45	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	diagnostic-fragmented-50kb	diagnostic	99.976	yes	yes	28.9	0.97	yes	yes
MOCK1	Shewanella_baltica_OS223	GCA_000021665.1	2.5364523173	>=1%	diagnostic-chimeric-rotation	diagnostic	99.976	yes	yes	836.96	25.66	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	sr-megahit-m1	biological	1.183	no	no	249.84	48.27	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	sr-metaspades-m1	biological	1.291	no	no	269.08	31.66	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	lr-flye-ont	biological	26.077	no	no	695.56	2003.83	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	lr-flye-hifi	biological	24.715	no	no	21.8	36.61	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	lr-hifiasm-hifi	biological	52.1	no	no	16.04	89.21	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	lr-metamdbg-hifi	biological	39.362	no	no	2.08	32.06	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	sr-spades-10m	biological	69.431	no	no	128.93	15.61	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	hybrid-illumina-ont	biological	79.375	no	no	236.89	177.25	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	hybrid-illumina-hifi	biological	75.946	no	no	145.03	17.24	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	lr-ont-polypolish	biological	29.349	no	no	637.74	1670.21	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	lr-ont-careful	biological	28.777	no	no	651.85	1728.57	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	diagnostic-fragmented-50kb	diagnostic	25.011	no	no	54.06	37.26	yes	yes
MOCK1	Caldicellulosiruptor_bescii_DSM_6725	GCA_000022325.1	0.214992735487	0.1-<1%	diagnostic-chimeric-rotation	diagnostic	24.715	no	no	21.8	36.61	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	sr-megahit-m1	biological	0.055	no	no	132.28	0	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	sr-metaspades-m1	biological	0.057	no	no	84.93	0	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	lr-flye-ont	biological	3.077	no	no	909.02	1864.98	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	lr-flye-hifi	biological	62.759	no	no	1.23	69.01	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	lr-hifiasm-hifi	biological	82.417	no	no	6.7	108.71	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	lr-metamdbg-hifi	biological	82.823	no	no	0.53	41.11	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	sr-spades-10m	biological	45.02	no	no	163.41	22.61	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	hybrid-illumina-ont	biological	66.093	no	no	459.17	419.9	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	hybrid-illumina-hifi	biological	84.493	no	no	165.02	33.55	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	lr-ont-polypolish	biological	4.213	no	no	899.16	1818.89	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	lr-ont-careful	biological	4.213	no	no	900.83	1826.24	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	diagnostic-fragmented-50kb	diagnostic	62.759	no	no	1.23	68.97	yes	yes
MOCK1	Acidobacterium_capsulatum_ATCC_51196	GCA_000022565.1	0.199780321809	0.1-<1%	diagnostic-chimeric-rotation	diagnostic	62.759	no	no	1.23	69.01	yes	yes
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	sr-megahit-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	sr-metaspades-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	lr-flye-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	lr-flye-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	lr-hifiasm-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	lr-metamdbg-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	sr-spades-10m	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	hybrid-illumina-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	hybrid-illumina-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	lr-ont-polypolish	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	lr-ont-careful	biological	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	diagnostic-fragmented-50kb	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Aciduliprofundum_boonei_T469	GCA_000025665.1	0.0342524180009	<0.1%	diagnostic-chimeric-rotation	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	sr-megahit-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	sr-metaspades-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	lr-flye-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	lr-flye-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	lr-hifiasm-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	lr-metamdbg-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	sr-spades-10m	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	hybrid-illumina-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	hybrid-illumina-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	lr-ont-polypolish	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	lr-ont-careful	biological	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	diagnostic-fragmented-50kb	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Haloferax_volcanii_DS2	GCA_000025685.1	0.0482710050942	<0.1%	diagnostic-chimeric-rotation	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	sr-megahit-m1	biological	99.346	yes	yes	6.82	4.51	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	sr-metaspades-m1	biological	99.472	yes	yes	8.6	4.27	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	lr-flye-ont	biological	99.982	yes	yes	17.07	407.02	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	lr-flye-hifi	biological	100	yes	yes	3.22	4.31	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	lr-hifiasm-hifi	biological	99.982	yes	yes	3.1	4.31	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	lr-metamdbg-hifi	biological	99.226	yes	yes	3.24	4.28	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	sr-spades-10m	biological	99.583	yes	yes	6.86	4.44	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	hybrid-illumina-ont	biological	99.959	yes	yes	7.42	4.71	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	hybrid-illumina-hifi	biological	99.984	yes	yes	7.64	4.6	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	lr-ont-polypolish	biological	99.982	yes	yes	3.1	4.77	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	lr-ont-careful	biological	99.982	yes	yes	5.63	13.56	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	diagnostic-fragmented-50kb	diagnostic	100	yes	yes	3.22	4.31	yes	yes
MOCK1	Methanocaldococcus_jannaschii_DSM_2661	GCA_000091665.1	5.64580135165	>=1%	diagnostic-chimeric-rotation	diagnostic	100	yes	yes	3.22	4.31	yes	yes
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	sr-megahit-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	sr-metaspades-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	lr-flye-ont	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	lr-flye-hifi	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	lr-hifiasm-hifi	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	lr-metamdbg-hifi	biological	0.689	no	no	0	0	yes	yes
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	sr-spades-10m	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	hybrid-illumina-ont	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	hybrid-illumina-hifi	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	lr-ont-polypolish	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	lr-ont-careful	biological	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	diagnostic-fragmented-50kb	diagnostic	0	no	no	NA	NA	yes	no
MOCK1	Acidilobus_saccharovorans_345-15	GCA_000144915.1	0.0341604652009	<0.1%	diagnostic-chimeric-rotation	diagnostic	0	no	no	NA	NA	yes	no
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	sr-megahit-m1	biological	2.342	no	no	255.35	13.6	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	sr-metaspades-m1	biological	4.089	no	no	309.17	22.52	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	lr-flye-ont	biological	90.8	yes	no	609.4	1460.69	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	lr-flye-hifi	biological	99.711	yes	yes	87.69	3.66	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	lr-hifiasm-hifi	biological	99.711	yes	yes	87.61	3.52	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	lr-metamdbg-hifi	biological	99.711	yes	yes	88.41	3.51	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	sr-spades-10m	biological	98.021	yes	no	90.57	8.36	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	hybrid-illumina-ont	biological	99.038	yes	yes	122.4	24.66	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	hybrid-illumina-hifi	biological	99.033	yes	yes	120.81	6.26	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	lr-ont-polypolish	biological	94.931	yes	no	453.41	884.27	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	lr-ont-careful	biological	94.587	yes	no	454.16	891.93	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	diagnostic-fragmented-50kb	diagnostic	99.661	yes	yes	87.69	3.66	yes	yes
MOCK1	Desulfovibrio_piger_ATCC_29098	GCA_000156375.1	4.3878528577	>=1%	diagnostic-chimeric-rotation	diagnostic	99.711	yes	yes	87.69	3.66	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	sr-megahit-m1	biological	98.881	yes	no	1.54	0.97	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	sr-metaspades-m1	biological	98.736	yes	no	7.08	1.3	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	lr-flye-ont	biological	100	yes	yes	5.95	421.68	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	lr-flye-hifi	biological	100	yes	yes	1.93	1.53	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	lr-hifiasm-hifi	biological	100	yes	yes	1.93	1.53	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	lr-metamdbg-hifi	biological	100	yes	yes	1.93	1.53	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	sr-spades-10m	biological	99.072	yes	yes	3.89	1.3	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	hybrid-illumina-ont	biological	99.955	yes	yes	4.99	2.09	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	hybrid-illumina-hifi	biological	99.955	yes	yes	4.99	2.01	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	lr-ont-polypolish	biological	100	yes	yes	2.16	2.56	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	lr-ont-careful	biological	100	yes	yes	3.92	14.02	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	diagnostic-fragmented-50kb	diagnostic	100	yes	yes	1.93	1.53	yes	yes
MOCK1	Methanothermus_fervidus_DSM_2088	GCA_000166095.1	7.18333975898	>=1%	diagnostic-chimeric-rotation	diagnostic	100	yes	yes	1.93	1.53	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	sr-megahit-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	sr-metaspades-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	lr-flye-ont	biological	0.041	no	no	531.44	1682.91	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	lr-flye-hifi	biological	34.677	no	no	12.2	55.44	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	lr-hifiasm-hifi	biological	67.262	no	no	8.9	88.05	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	lr-metamdbg-hifi	biological	58.031	no	no	0.44	28.93	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	sr-spades-10m	biological	0.721	no	no	217.18	45.46	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	hybrid-illumina-ont	biological	3.454	no	no	557.78	935.23	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	hybrid-illumina-hifi	biological	32.812	no	no	92.14	76.47	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	lr-ont-polypolish	biological	0.041	no	no	443.66	1597.16	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	lr-ont-careful	biological	0.041	no	no	443.66	1597.16	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	diagnostic-fragmented-50kb	diagnostic	34.677	no	no	12.2	55.44	yes	yes
MOCK1	Enterococcus_faecalis_OG1RF	GCA_000172575.2	0.152304030441	0.1-<1%	diagnostic-chimeric-rotation	diagnostic	34.677	no	no	12.2	55.44	yes	yes
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	sr-megahit-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	sr-metaspades-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	lr-flye-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	lr-flye-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	lr-hifiasm-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	lr-metamdbg-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	sr-spades-10m	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	hybrid-illumina-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	hybrid-illumina-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	lr-ont-polypolish	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	lr-ont-careful	biological	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	diagnostic-fragmented-50kb	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Desulfovibrio_mercurii_ND_132	GCA_000189295.2	0.0528821747006	<0.1%	diagnostic-chimeric-rotation	diagnostic	0	no	no	NA	NA	no	no
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	sr-megahit-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	sr-metaspades-m1	biological	0	no	no	NA	NA	yes	no
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	lr-flye-ont	biological	0.211	no	no	1222.21	2072.45	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	lr-flye-hifi	biological	29.138	no	no	8.46	54.62	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	lr-hifiasm-hifi	biological	62.433	no	no	16.8	122.52	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	lr-metamdbg-hifi	biological	59.856	no	no	5.41	43.41	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	sr-spades-10m	biological	1.11	no	no	260	37.14	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	hybrid-illumina-ont	biological	2.422	no	no	597.68	693.71	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	hybrid-illumina-hifi	biological	23.603	no	no	330.96	99.11	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	lr-ont-polypolish	biological	0.211	no	no	1222.54	2046.42	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	lr-ont-careful	biological	0.211	no	no	1222.54	2046.42	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	diagnostic-fragmented-50kb	diagnostic	29.138	no	no	8.46	54.62	yes	yes
MOCK1	Bordetella_pertussis_RB50	GCA_000195675.1	0.476656463627	0.1-<1%	diagnostic-chimeric-rotation	diagnostic	29.138	no	no	8.46	54.62	yes	yes
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	sr-megahit-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	sr-metaspades-m1	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	lr-flye-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	lr-flye-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	lr-hifiasm-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	lr-metamdbg-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	sr-spades-10m	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	hybrid-illumina-ont	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	hybrid-illumina-hifi	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	lr-ont-polypolish	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	lr-ont-careful	biological	0	no	no	NA	NA	no	no
MOCK1	Nitratidesulfovibrio_vulgaris_Hildenborough	GCA_000195755.1	0.027146183013	<0.1%	diagnostic-fragmented-50kb	diagnostic	0	no	no	NA	NA	no	no
